Genus,Source,Gene,number,total,Percent
Clostridium botulinum,Animal environment,pco,,,
Clostridium botulinum,Animal feces,pco,0,1,0
Clostridium botulinum,Farm,pco,0,3,0
Clostridium botulinum,Egg,pco,,,
Clostridium botulinum,Farm sewage,pco,,,
Clostridium botulinum,Fish/Seafood,pco,0,15,0
Clostridium botulinum,Food,pco,0,11,0
Clostridium botulinum,Meat,pco,0,16,0
Clostridium botulinum,Reptile,pco,,,
Clostridium botulinum,Cider,pco,,,
Clostridium botulinum,Dairy,pco,,,
Clostridium botulinum,Slaughterhouse,pco,,,
Clostridium botulinum,Farm water,pco,,,
Clostridium botulinum,Flour,pco,,,
Clostridium botulinum,Fruit/vegetables,pco,0,14,0
Clostridium botulinum,Seeds,pco,,,
Clostridium botulinum,Spice_Herbs,pco,,,
Clostridium botulinum,Insect,pco,,,
Clostridium botulinum,Nuts,pco,,,
Clostridium botulinum,Plant,pco,,,
Clostridium botulinum,Sewage,pco,,,
Clostridium botulinum,Wastewater,pco,,,
Clostridium botulinum,Water,pco,0,7,0
Clostridium botulinum,Tea,pco,,,
Clostridium botulinum,Clinical,sil,0,120,0
Clostridium botulinum,Animal,sil,0,2,0
Clostridium botulinum,Animal environment,sil,,,
Clostridium botulinum,Animal feces,sil,0,1,0
Clostridium botulinum,Farm,sil,0,3,0
Clostridium botulinum,Egg,sil,,,
Clostridium botulinum,Farm sewage,sil,,,
Clostridium botulinum,Fish/Seafood,sil,0,15,0
Clostridium botulinum,Food,sil,0,11,0
Clostridium botulinum,Meat,sil,0,16,0
Clostridium botulinum,Reptile,sil,,,
Clostridium botulinum,Cider,sil,,,
Clostridium botulinum,Dairy,sil,,,
Clostridium botulinum,Slaughterhouse,sil,,,
Clostridium botulinum,Farm water,sil,,,
Clostridium botulinum,Flour,sil,,,
Clostridium botulinum,Fruit/vegetables,sil,0,14,0
Clostridium botulinum,Seeds,sil,,,
Clostridium botulinum,Spice_Herbs,sil,,,
Clostridium botulinum,Insect,sil,,,
Clostridium botulinum,Nuts,sil,,,
Clostridium botulinum,Plant,sil,,,
Clostridium botulinum,Sewage,sil,,,
Clostridium botulinum,Wastewater,sil,,,
Clostridium botulinum,Water,sil,0,7,0
Clostridium botulinum,Tea,sil,,,
Clostridium botulinum,Clinical,tcr,0,120,0
Clostridium botulinum,Animal,tcr,0,2,0
Clostridium botulinum,Animal environment,tcr,,,
Clostridium botulinum,Animal feces,tcr,0,1,0
Clostridium botulinum,Farm,tcr,0,3,0
Clostridium botulinum,Egg,tcr,,,
Clostridium botulinum,Farm sewage,tcr,,,
Clostridium botulinum,Fish/Seafood,tcr,0,15,0
Clostridium botulinum,Food,tcr,0,11,0
Clostridium botulinum,Meat,tcr,0,16,0
Clostridium botulinum,Reptile,tcr,,,
Clostridium botulinum,Cider,tcr,,,
Clostridium botulinum,Dairy,tcr,,,
Clostridium botulinum,Slaughterhouse,tcr,,,
Clostridium botulinum,Farm water,tcr,,,
Clostridium botulinum,Flour,tcr,,,
Clostridium botulinum,Fruit/vegetables,tcr,0,14,0
Clostridium botulinum,Seeds,tcr,,,
Clostridium botulinum,Spice_Herbs,tcr,,,
Clostridium botulinum,Insect,tcr,,,
Clostridium botulinum,Nuts,tcr,,,
Clostridium botulinum,Plant,tcr,,,
Clostridium botulinum,Sewage,tcr,,,
Clostridium botulinum,Wastewater,tcr,,,
Clostridium botulinum,Water,tcr,0,7,0
Clostridium botulinum,Tea,tcr,,,
Clostridium botulinum,Clinical,ter,0,120,0
Clostridium botulinum,Animal,ter,0,2,0
Clostridium botulinum,Animal environment,ter,,,
Clostridium botulinum,Animal feces,ter,0,1,0
Clostridium botulinum,Farm,ter,0,3,0
Clostridium botulinum,Egg,ter,,,
Clostridium botulinum,Farm sewage,ter,,,
Clostridium botulinum,Fish/Seafood,ter,0,15,0
Clostridium botulinum,Food,ter,0,11,0
Clostridium botulinum,Meat,ter,0,16,0
Clostridium botulinum,Reptile,ter,,,
Clostridium botulinum,Cider,ter,,,
Clostridium botulinum,Dairy,ter,,,
Clostridium botulinum,Slaughterhouse,ter,,,
Clostridium botulinum,Farm water,ter,,,
Clostridium botulinum,Flour,ter,,,
Clostridium botulinum,Fruit/vegetables,ter,0,14,0
Clostridium botulinum,Seeds,ter,,,
Clostridium botulinum,Spice_Herbs,ter,,,
Clostridium botulinum,Insect,ter,,,
Clostridium botulinum,Nuts,ter,,,
Clostridium botulinum,Plant,ter,,,
Clostridium botulinum,Sewage,ter,,,
Clostridium botulinum,Wastewater,ter,,,
Clostridium botulinum,Water,ter,0,7,0
Clostridium botulinum,Tea,ter,,,
Enterobacter,Clinical,ars,2959,3631,81.49270174
Enterobacter,Animal,ars,7,9,77.77777778
Enterobacter,Animal environment,ars,,,
Enterobacter,Animal feces,ars,4,6,66.66666667
Enterobacter,Farm,ars,15,19,78.94736842
Enterobacter,Egg,ars,,,
Enterobacter,Farm sewage,ars,,,
Enterobacter,Fish/Seafood,ars,1,1,100
Enterobacter,Food,ars,2,2,100
Enterobacter,Meat,ars,549,637,86.18524333
Enterobacter,Reptile,ars,,,
Enterobacter,Cider,ars,,,
Enterobacter,Dairy,ars,1,1,100
Enterobacter,Slaughterhouse,ars,,,
Enterobacter,Farm water,ars,2,2,100
Enterobacter,Flour,ars,,,
Enterobacter,Fruit/vegetables,ars,20,20,100
Enterobacter,Seeds,ars,,,
Enterobacter,Spice_Herbs,ars,2,3,66.66666667
Enterobacter,Insect,ars,2,2,100
Enterobacter,Nuts,ars,,,
Enterobacter,Plant,ars,10,10,100
Enterobacter,Sewage,ars,15,15,100
Enterobacter,Wastewater,ars,53,59,89.83050847
Enterobacter,Water,ars,47,51,92.15686275
Enterobacter,Tea,ars,,,
Enterobacter,Clinical,cad,1,3631,0.027540622
Enterobacter,Animal,cad,0,9,0
Enterobacter,Animal environment,cad,,,
Enterobacter,Animal feces,cad,0,6,0
Enterobacter,Farm,cad,0,19,0
Enterobacter,Egg,cad,,,
Enterobacter,Farm sewage,cad,,,
Enterobacter,Fish/Seafood,cad,0,1,0
Enterobacter,Food,cad,0,2,0
Enterobacter,Meat,cad,1,637,0.156985871
Enterobacter,Reptile,cad,,,
Enterobacter,Cider,cad,,,
Enterobacter,Dairy,cad,0,1,0
Enterobacter,Slaughterhouse,cad,,,
Enterobacter,Farm water,cad,0,2,0
Enterobacter,Flour,cad,,,
Enterobacter,Fruit/vegetables,cad,0,20,0
Enterobacter,Seeds,cad,,,
Enterobacter,Spice_Herbs,cad,0,3,0
Enterobacter,Insect,cad,0,2,0
Enterobacter,Nuts,cad,,,
Enterobacter,Plant,cad,0,10,0
Enterobacter,Sewage,cad,0,15,0
Enterobacter,Wastewater,cad,0,59,0
Enterobacter,Water,cad,0,51,0
Enterobacter,Tea,cad,,,
Enterobacter,Clinical,chr,0,3631,0
Enterobacter,Animal,chr,0,9,0
Enterobacter,Animal environment,chr,,,
Enterobacter,Animal feces,chr,0,6,0
Enterobacter,Farm,chr,0,19,0
Enterobacter,Egg,chr,,,
Enterobacter,Farm sewage,chr,,,
Enterobacter,Fish/Seafood,chr,0,1,0
Enterobacter,Food,chr,0,2,0
Enterobacter,Meat,chr,0,637,0
Enterobacter,Reptile,chr,,,
Enterobacter,Cider,chr,,,
Enterobacter,Dairy,chr,0,1,0
Enterobacter,Slaughterhouse,chr,,,
Enterobacter,Farm water,chr,0,2,0
Enterobacter,Flour,chr,,,
Enterobacter,Fruit/vegetables,chr,0,20,0
Enterobacter,Seeds,chr,,,
Enterobacter,Spice_Herbs,chr,0,3,0
Enterobacter,Insect,chr,0,2,0
Enterobacter,Nuts,chr,,,
Enterobacter,Plant,chr,0,10,0
Enterobacter,Sewage,chr,0,15,0
Enterobacter,Wastewater,chr,0,59,0
Enterobacter,Water,chr,0,51,0
Enterobacter,Tea,chr,,,
Enterobacter,Clinical,cnr,0,3631,0
Enterobacter,Animal,cnr,0,9,0
Enterobacter,Animal environment,cnr,,,
Enterobacter,Animal feces,cnr,0,6,0
Enterobacter,Farm,cnr,0,19,0
Enterobacter,Egg,cnr,,,
Enterobacter,Farm sewage,cnr,,,
Enterobacter,Fish/Seafood,cnr,0,1,0
Enterobacter,Food,cnr,0,2,0
Enterobacter,Meat,cnr,0,637,0
Enterobacter,Reptile,cnr,,,
Enterobacter,Cider,cnr,,,
Enterobacter,Dairy,cnr,0,1,0
Enterobacter,Slaughterhouse,cnr,,,
Enterobacter,Farm water,cnr,0,2,0
Enterobacter,Flour,cnr,,,
Enterobacter,Fruit/vegetables,cnr,0,20,0
Enterobacter,Seeds,cnr,,,
Enterobacter,Spice_Herbs,cnr,0,3,0
Enterobacter,Insect,cnr,0,2,0
Enterobacter,Nuts,cnr,,,
Enterobacter,Plant,cnr,0,10,0
Enterobacter,Sewage,cnr,0,15,0
Enterobacter,Wastewater,cnr,0,59,0
Enterobacter,Water,cnr,0,51,0
Enterobacter,Tea,cnr,,,
Enterobacter,Clinical,cop,0,3631,0
Enterobacter,Animal,cop,0,9,0
Enterobacter,Animal environment,cop,,,
Enterobacter,Animal feces,cop,0,6,0
Enterobacter,Farm,cop,0,19,0
Enterobacter,Egg,cop,,,
Enterobacter,Farm sewage,cop,,,
Enterobacter,Fish/Seafood,cop,0,1,0
Enterobacter,Food,cop,0,2,0
Enterobacter,Meat,cop,0,637,0
Enterobacter,Reptile,cop,,,
Enterobacter,Cider,cop,,,
Enterobacter,Dairy,cop,0,1,0
Enterobacter,Slaughterhouse,cop,,,
Enterobacter,Farm water,cop,0,2,0
Enterobacter,Flour,cop,,,
Enterobacter,Fruit/vegetables,cop,0,20,0
Enterobacter,Seeds,cop,,,
Enterobacter,Spice_Herbs,cop,0,3,0
Enterobacter,Insect,cop,0,2,0
Enterobacter,Nuts,cop,,,
Enterobacter,Plant,cop,0,10,0
Enterobacter,Sewage,cop,0,15,0
Enterobacter,Wastewater,cop,0,59,0
Enterobacter,Water,cop,0,51,0
Enterobacter,Tea,cop,,,
Enterobacter,Clinical,cue,0,3631,0
Enterobacter,Animal,cue,0,9,0
Enterobacter,Animal environment,cue,,,
Enterobacter,Animal feces,cue,0,6,0
Enterobacter,Farm,cue,0,19,0
Enterobacter,Egg,cue,,,
Enterobacter,Farm sewage,cue,,,
Enterobacter,Fish/Seafood,cue,0,1,0
Enterobacter,Food,cue,0,2,0
Enterobacter,Meat,cue,0,637,0
Enterobacter,Reptile,cue,,,
Enterobacter,Cider,cue,,,
Enterobacter,Dairy,cue,0,1,0
Enterobacter,Slaughterhouse,cue,,,
Enterobacter,Farm water,cue,0,2,0
Enterobacter,Flour,cue,,,
Enterobacter,Fruit/vegetables,cue,0,20,0
Enterobacter,Seeds,cue,,,
Enterobacter,Spice_Herbs,cue,0,3,0
Enterobacter,Insect,cue,0,2,0
Enterobacter,Nuts,cue,,,
Enterobacter,Plant,cue,0,10,0
Enterobacter,Sewage,cue,0,15,0
Enterobacter,Wastewater,cue,0,59,0
Enterobacter,Water,cue,0,51,0
Enterobacter,Tea,cue,,,
Enterobacter,Clinical,gol,0,3631,0
Enterobacter,Animal,gol,0,9,0
Enterobacter,Animal environment,gol,,,
Enterobacter,Animal feces,gol,0,6,0
Enterobacter,Farm,gol,0,19,0
Enterobacter,Egg,gol,,,
Enterobacter,Farm sewage,gol,,,
Enterobacter,Fish/Seafood,gol,0,1,0
Enterobacter,Food,gol,0,2,0
Enterobacter,Meat,gol,0,637,0
Enterobacter,Reptile,gol,,,
Enterobacter,Cider,gol,,,
Enterobacter,Dairy,gol,0,1,0
Enterobacter,Slaughterhouse,gol,,,
Enterobacter,Farm water,gol,0,2,0
Enterobacter,Flour,gol,,,
Enterobacter,Fruit/vegetables,gol,0,20,0
Enterobacter,Seeds,gol,,,
Enterobacter,Spice_Herbs,gol,0,3,0
Enterobacter,Insect,gol,0,2,0
Enterobacter,Nuts,gol,,,
Enterobacter,Plant,gol,0,10,0
Enterobacter,Sewage,gol,0,15,0
Enterobacter,Wastewater,gol,0,59,0
Enterobacter,Water,gol,0,51,0
Enterobacter,Tea,gol,,,
Enterobacter,Clinical,kla,0,3631,0
Enterobacter,Animal,kla,0,9,0
Enterobacter,Animal environment,kla,,,
Enterobacter,Animal feces,kla,0,6,0
Enterobacter,Farm,kla,0,19,0
Enterobacter,Egg,kla,,,
Enterobacter,Farm sewage,kla,,,
Enterobacter,Fish/Seafood,kla,0,1,0
Enterobacter,Food,kla,0,2,0
Enterobacter,Meat,kla,0,637,0
Enterobacter,Reptile,kla,,,
Enterobacter,Cider,kla,,,
Enterobacter,Dairy,kla,0,1,0
Enterobacter,Slaughterhouse,kla,,,
Enterobacter,Farm water,kla,0,2,0
Enterobacter,Flour,kla,,,
Enterobacter,Fruit/vegetables,kla,0,20,0
Enterobacter,Seeds,kla,,,
Enterobacter,Spice_Herbs,kla,0,3,0
Enterobacter,Insect,kla,0,2,0
Enterobacter,Nuts,kla,,,
Enterobacter,Plant,kla,0,10,0
Enterobacter,Sewage,kla,0,15,0
Enterobacter,Wastewater,kla,0,59,0
Enterobacter,Water,kla,0,51,0
Enterobacter,Tea,kla,,,
Enterobacter,Clinical,mco,0,3631,0
Enterobacter,Animal,mco,0,9,0
Enterobacter,Animal environment,mco,,,
Enterobacter,Animal feces,mco,0,6,0
Enterobacter,Farm,mco,0,19,0
Enterobacter,Egg,mco,,,
Enterobacter,Farm sewage,mco,,,
Enterobacter,Fish/Seafood,mco,0,1,0
Enterobacter,Food,mco,0,2,0
Enterobacter,Meat,mco,0,637,0
Enterobacter,Reptile,mco,,,
Enterobacter,Cider,mco,,,
Enterobacter,Dairy,mco,0,1,0
Enterobacter,Slaughterhouse,mco,,,
Enterobacter,Farm water,mco,0,2,0
Enterobacter,Flour,mco,,,
Enterobacter,Fruit/vegetables,mco,0,20,0
Enterobacter,Seeds,mco,,,
Enterobacter,Spice_Herbs,mco,0,3,0
Enterobacter,Insect,mco,0,2,0
Enterobacter,Nuts,mco,,,
Enterobacter,Plant,mco,0,10,0
Enterobacter,Sewage,mco,0,15,0
Enterobacter,Wastewater,mco,0,59,0
Enterobacter,Water,mco,0,51,0
Enterobacter,Tea,mco,,,
Enterobacter,Clinical,mer,1862,3631,51.28063894
Enterobacter,Animal,mer,3,9,33.33333333
Enterobacter,Animal environment,mer,,,
Enterobacter,Animal feces,mer,0,6,0
Enterobacter,Farm,mer,12,19,63.15789474
Enterobacter,Egg,mer,,,
Enterobacter,Farm sewage,mer,,,
Enterobacter,Fish/Seafood,mer,0,1,0
Enterobacter,Food,mer,1,2,50
Enterobacter,Meat,mer,337,637,52.90423862
Enterobacter,Reptile,mer,,,
Enterobacter,Cider,mer,,,
Enterobacter,Dairy,mer,0,1,0
Enterobacter,Slaughterhouse,mer,,,
Enterobacter,Farm water,mer,0,2,0
Enterobacter,Flour,mer,,,
Enterobacter,Fruit/vegetables,mer,5,20,25
Enterobacter,Seeds,mer,,,
Enterobacter,Spice_Herbs,mer,2,3,66.66666667
Enterobacter,Insect,mer,0,2,0
Enterobacter,Nuts,mer,,,
Enterobacter,Plant,mer,0,10,0
Enterobacter,Sewage,mer,8,15,53.33333333
Enterobacter,Wastewater,mer,19,59,32.20338983
Enterobacter,Water,mer,17,51,33.33333333
Enterobacter,Tea,mer,,,
Enterobacter,Clinical,ncc,0,3631,0
Enterobacter,Animal,ncc,0,9,0
Enterobacter,Animal environment,ncc,,,
Enterobacter,Animal feces,ncc,0,6,0
Enterobacter,Farm,ncc,0,19,0
Enterobacter,Egg,ncc,,,
Enterobacter,Farm sewage,ncc,,,
Enterobacter,Fish/Seafood,ncc,0,1,0
Enterobacter,Food,ncc,0,2,0
Enterobacter,Meat,ncc,0,637,0
Enterobacter,Reptile,ncc,,,
Enterobacter,Cider,ncc,,,
Enterobacter,Dairy,ncc,0,1,0
Enterobacter,Slaughterhouse,ncc,,,
Enterobacter,Farm water,ncc,0,2,0
Enterobacter,Flour,ncc,,,
Enterobacter,Fruit/vegetables,ncc,0,20,0
Enterobacter,Seeds,ncc,,,
Enterobacter,Spice_Herbs,ncc,0,3,0
Enterobacter,Insect,ncc,0,2,0
Enterobacter,Nuts,ncc,,,
Enterobacter,Plant,ncc,0,10,0
Enterobacter,Sewage,ncc,0,15,0
Enterobacter,Wastewater,ncc,0,59,0
Enterobacter,Water,ncc,0,51,0
Enterobacter,Tea,ncc,,,
Enterobacter,Clinical,ncr,858,3631,23.62985403
Enterobacter,Animal,ncr,2,9,22.22222222
Enterobacter,Animal environment,ncr,,,
Enterobacter,Animal feces,ncr,0,6,0
Enterobacter,Farm,ncr,0,19,0
Enterobacter,Egg,ncr,,,
Enterobacter,Farm sewage,ncr,,,
Enterobacter,Fish/Seafood,ncr,0,1,0
Enterobacter,Food,ncr,0,2,0
Enterobacter,Meat,ncr,145,637,22.76295133
Enterobacter,Reptile,ncr,,,
Enterobacter,Cider,ncr,,,
Enterobacter,Dairy,ncr,0,1,0
Enterobacter,Slaughterhouse,ncr,,,
Enterobacter,Farm water,ncr,0,2,0
Enterobacter,Flour,ncr,,,
Enterobacter,Fruit/vegetables,ncr,0,20,0
Enterobacter,Seeds,ncr,,,
Enterobacter,Spice_Herbs,ncr,0,3,0
Enterobacter,Insect,ncr,0,2,0
Enterobacter,Nuts,ncr,,,
Enterobacter,Plant,ncr,0,10,0
Enterobacter,Sewage,ncr,1,15,6.666666667
Enterobacter,Wastewater,ncr,21,59,35.59322034
Enterobacter,Water,ncr,12,51,23.52941176
Enterobacter,Tea,ncr,,,
Enterobacter,Clinical,nir,67,3631,1.845221702
Enterobacter,Animal,nir,0,9,0
Enterobacter,Animal environment,nir,,,
Enterobacter,Animal feces,nir,0,6,0
Enterobacter,Farm,nir,0,19,0
Enterobacter,Egg,nir,,,
Enterobacter,Farm sewage,nir,,,
Enterobacter,Fish/Seafood,nir,0,1,0
Enterobacter,Food,nir,0,2,0
Enterobacter,Meat,nir,13,637,2.040816327
Enterobacter,Reptile,nir,,,
Enterobacter,Cider,nir,,,
Enterobacter,Dairy,nir,0,1,0
Enterobacter,Slaughterhouse,nir,,,
Enterobacter,Farm water,nir,0,2,0
Enterobacter,Flour,nir,,,
Enterobacter,Fruit/vegetables,nir,0,20,0
Enterobacter,Seeds,nir,,,
Enterobacter,Spice_Herbs,nir,0,3,0
Enterobacter,Insect,nir,0,2,0
Enterobacter,Nuts,nir,,,
Enterobacter,Plant,nir,0,10,0
Enterobacter,Sewage,nir,0,15,0
Enterobacter,Wastewater,nir,9,59,15.25423729
Enterobacter,Water,nir,3,51,5.882352941
Enterobacter,Tea,nir,,,
Enterobacter,Clinical,nre,0,3631,0
Enterobacter,Animal,nre,0,9,0
Enterobacter,Animal environment,nre,,,
Enterobacter,Animal feces,nre,0,6,0
Enterobacter,Farm,nre,0,19,0
Enterobacter,Egg,nre,,,
Enterobacter,Farm sewage,nre,,,
Enterobacter,Fish/Seafood,nre,0,1,0
Enterobacter,Food,nre,0,2,0
Enterobacter,Meat,nre,0,637,0
Enterobacter,Reptile,nre,,,
Enterobacter,Cider,nre,,,
Enterobacter,Dairy,nre,0,1,0
Enterobacter,Slaughterhouse,nre,,,
Enterobacter,Farm water,nre,0,2,0
Enterobacter,Flour,nre,,,
Enterobacter,Fruit/vegetables,nre,0,20,0
Enterobacter,Seeds,nre,,,
Enterobacter,Spice_Herbs,nre,0,3,0
Enterobacter,Insect,nre,0,2,0
Enterobacter,Nuts,nre,,,
Enterobacter,Plant,nre,0,10,0
Enterobacter,Sewage,nre,0,15,0
Enterobacter,Wastewater,nre,0,59,0
Enterobacter,Water,nre,0,51,0
Enterobacter,Tea,nre,,,
Enterobacter,Clinical,pco,2876,3631,79.20683007
Enterobacter,Animal,pco,5,9,55.55555556
Enterobacter,Animal environment,pco,,,
Enterobacter,Animal feces,pco,4,6,66.66666667
Enterobacter,Farm,pco,10,19,52.63157895
Enterobacter,Egg,pco,,,
Enterobacter,Farm sewage,pco,,,
Enterobacter,Fish/Seafood,pco,1,1,100
Enterobacter,Food,pco,1,2,50
Enterobacter,Meat,pco,526,637,82.57456829
Enterobacter,Reptile,pco,,,
Enterobacter,Cider,pco,,,
Enterobacter,Dairy,pco,1,1,100
Enterobacter,Slaughterhouse,pco,,,
Enterobacter,Farm water,pco,1,2,50
Enterobacter,Flour,pco,,,
Enterobacter,Fruit/vegetables,pco,5,20,25
Enterobacter,Seeds,pco,,,
Enterobacter,Spice_Herbs,pco,3,3,100
Enterobacter,Insect,pco,0,2,0
Enterobacter,Nuts,pco,,,
Enterobacter,Plant,pco,1,10,10
Enterobacter,Sewage,pco,12,15,80
Enterobacter,Wastewater,pco,54,59,91.52542373
Enterobacter,Water,pco,33,51,64.70588235
Enterobacter,Tea,pco,,,
Enterobacter,Clinical,sil,3088,3631,85.04544203
Enterobacter,Animal,sil,6,9,66.66666667
Enterobacter,Animal environment,sil,,,
Enterobacter,Animal feces,sil,4,6,66.66666667
Enterobacter,Farm,sil,9,19,47.36842105
Enterobacter,Egg,sil,,,
Enterobacter,Farm sewage,sil,,,
Enterobacter,Fish/Seafood,sil,1,1,100
Enterobacter,Food,sil,1,2,50
Enterobacter,Meat,sil,548,637,86.02825746
Enterobacter,Reptile,sil,,,
Enterobacter,Cider,sil,,,
Enterobacter,Dairy,sil,0,1,0
Enterobacter,Slaughterhouse,sil,,,
Enterobacter,Farm water,sil,2,2,100
Enterobacter,Flour,sil,,,
Enterobacter,Fruit/vegetables,sil,14,20,70
Enterobacter,Seeds,sil,,,
Enterobacter,Spice_Herbs,sil,3,3,100
Enterobacter,Insect,sil,1,2,50
Enterobacter,Nuts,sil,,,
Enterobacter,Plant,sil,7,10,70
Enterobacter,Sewage,sil,13,15,86.66666667
Enterobacter,Wastewater,sil,58,59,98.30508475
Enterobacter,Water,sil,47,51,92.15686275
Enterobacter,Tea,sil,,,
Enterobacter,Clinical,tcr,0,3631,0
Enterobacter,Animal,tcr,0,9,0
Enterobacter,Animal environment,tcr,,,
Enterobacter,Animal feces,tcr,0,6,0
Enterobacter,Farm,tcr,0,19,0
Enterobacter,Egg,tcr,,,
Enterobacter,Farm sewage,tcr,,,
Enterobacter,Fish/Seafood,tcr,0,1,0
Enterobacter,Food,tcr,0,2,0
Enterobacter,Meat,tcr,0,637,0
Enterobacter,Reptile,tcr,,,
Enterobacter,Cider,tcr,,,
Enterobacter,Dairy,tcr,0,1,0
Enterobacter,Slaughterhouse,tcr,,,
Enterobacter,Farm water,tcr,0,2,0
Enterobacter,Flour,tcr,,,
Enterobacter,Fruit/vegetables,tcr,0,20,0
Enterobacter,Seeds,tcr,,,
Enterobacter,Spice_Herbs,tcr,0,3,0
Enterobacter,Insect,tcr,0,2,0
Enterobacter,Nuts,tcr,,,
Enterobacter,Plant,tcr,0,10,0
Enterobacter,Sewage,tcr,0,15,0
Enterobacter,Wastewater,tcr,0,59,0
Enterobacter,Water,tcr,0,51,0
Enterobacter,Tea,tcr,,,
Enterobacter,Clinical,ter,1402,3631,38.61195263
Enterobacter,Animal,ter,2,9,22.22222222
Enterobacter,Animal environment,ter,,,
Enterobacter,Animal feces,ter,1,6,16.66666667
Enterobacter,Farm,ter,13,19,68.42105263
Enterobacter,Egg,ter,,,
Enterobacter,Farm sewage,ter,,,
Enterobacter,Fish/Seafood,ter,1,1,100
Enterobacter,Food,ter,0,2,0
Enterobacter,Meat,ter,257,637,40.34536892
Enterobacter,Reptile,ter,,,
Enterobacter,Cider,ter,,,
Enterobacter,Dairy,ter,1,1,100
Enterobacter,Slaughterhouse,ter,,,
Enterobacter,Farm water,ter,0,2,0
Enterobacter,Flour,ter,,,
Enterobacter,Fruit/vegetables,ter,3,20,15
Enterobacter,Seeds,ter,,,
Enterobacter,Spice_Herbs,ter,1,3,33.33333333
Enterobacter,Insect,ter,0,2,0
Enterobacter,Nuts,ter,,,
Enterobacter,Plant,ter,0,10,0
Enterobacter,Sewage,ter,4,15,26.66666667
Enterobacter,Wastewater,ter,15,59,25.42372881
Enterobacter,Water,ter,12,51,23.52941176
Enterobacter,Tea,ter,,,
Salmonella,Clinical,ars,23323,81920,28.47045898
Salmonella,Animal,ars,10076,20472,49.2184447
Salmonella,Animal environment,ars,20,48,41.66666667
Salmonella,Animal feces,ars,1470,3199,45.95185996
Salmonella,Farm,ars,270,643,41.99066874
Salmonella,Egg,ars,243,494,49.1902834
Salmonella,Farm sewage,ars,,,
Salmonella,Fish/Seafood,ars,930,2011,46.24564893
Salmonella,Food,ars,2254,4281,52.65124971
Salmonella,Meat,ars,20949,39674,52.80284317
Salmonella,Reptile,ars,86,417,20.6235012
Salmonella,Cider,ars,,,
Salmonella,Dairy,ars,106,265,40
Salmonella,Slaughterhouse,ars,73,158,46.20253165
Salmonella,Farm water,ars,42,89,47.19101124
Salmonella,Flour,ars,21,29,72.4137931
Salmonella,Fruit/vegetables,ars,1336,2140,62.42990654
Salmonella,Seeds,ars,68,101,67.32673267
Salmonella,Spice_Herbs,ars,492,983,50.0508647
Salmonella,Insect,ars,5,6,83.33333333
Salmonella,Nuts,ars,277,673,41.1589896
Salmonella,Plant,ars,54,186,29.03225806
Salmonella,Sewage,ars,111,225,49.33333333
Salmonella,Wastewater,ars,157,313,50.15974441
Salmonella,Water,ars,2822,5788,48.75604699
Salmonella,Tea,ars,32,57,56.14035088
Salmonella,Clinical,cad,0,81920,0
