Genus,Total_genus,Source,Class,total_from_source,number_res
Clostridium,3510,Fish/Seafood,quinolone+Biocide,34,0
Clostridium,3510,Fish/Seafood,rifamycin+Biocide,34,0
Clostridium,3510,Fish/Seafood,streptogramin+Biocide,34,0
Clostridium,3510,Fish/Seafood,streptothricin+Biocide,34,0
Clostridium,3510,Fish/Seafood,sulphonamide+Biocide,34,0
Clostridium,3510,Fish/Seafood,tetracenomycin+Biocide,34,0
Clostridium,3510,Fish/Seafood,tetracycline+Biocide,34,0
Clostridium,3510,Fish/Seafood,thiostrepton+Biocide,34,0
Clostridium,3510,Fish/Seafood,trimethoprim+Biocide,34,0
Clostridium,3510,Fish/Seafood,tuberactinomycin+Biocide,34,0
Clostridium,3510,Fish/Seafood,Metal+Biocide,34,0
Clostridium,3510,Multi-product,aminoglycoside+Biocide,109,0
Clostridium,3510,Multi-product,betalactam+Biocide,109,0
Clostridium,3510,Multi-product,bleomycin+Biocide,109,0
Clostridium,3510,Multi-product,fosfomycin+Biocide,109,0
Clostridium,3510,Multi-product,fusidic acid+Biocide,109,0
Clostridium,3510,Multi-product,glycopeptide+Biocide,109,0
Clostridium,3510,Multi-product,MLS+Biocide,109,0
Clostridium,3510,Multi-product,macrolide+Biocide,109,0
Clostridium,3510,Multi-product,lincosamide+Biocide,109,0
Clostridium,3510,Multi-product,lincosamide_streptogramin+Biocide,109,0
Clostridium,3510,Multi-product,mupirocin+Biocide,109,0
Clostridium,3510,Multi-product,nitroimidazole+Biocide,109,0
Clostridium,3510,Multi-product,phenicol+Biocide,109,0
Clostridium,3510,Multi-product,phenicol_oxazolidinone+Biocide,109,0
Clostridium,3510,Multi-product,phenicol_quinolone+Biocide,109,0
Clostridium,3510,Multi-product,pluromutilin+Biocide,109,0
Clostridium,3510,Multi-product,polymyxin+Biocide,109,0
Clostridium,3510,Multi-product,quinolone+Biocide,109,0
Clostridium,3510,Multi-product,rifamycin+Biocide,109,0
Clostridium,3510,Multi-product,streptogramin+Biocide,109,0
Clostridium,3510,Multi-product,streptothricin+Biocide,109,0
Clostridium,3510,Multi-product,sulphonamide+Biocide,109,0
Clostridium,3510,Multi-product,tetracenomycin+Biocide,109,0
Clostridium,3510,Multi-product,tetracycline+Biocide,109,0
Clostridium,3510,Multi-product,thiostrepton+Biocide,109,0
Clostridium,3510,Multi-product,trimethoprim+Biocide,109,0
Clostridium,3510,Multi-product,tuberactinomycin+Biocide,109,0
Clostridium,3510,Multi-product,Metal+Biocide,109,0
Clostridium,3510,Meat/Poultry,aminoglycoside+Biocide,80,0
Clostridium,3510,Meat/Poultry,betalactam+Biocide,80,0
Clostridium,3510,Meat/Poultry,bleomycin+Biocide,80,0
Clostridium,3510,Meat/Poultry,fosfomycin+Biocide,80,0
Clostridium,3510,Meat/Poultry,fusidic acid+Biocide,80,0
Clostridium,3510,Meat/Poultry,glycopeptide+Biocide,80,0
Clostridium,3510,Meat/Poultry,MLS+Biocide,80,0
Clostridium,3510,Meat/Poultry,macrolide+Biocide,80,0
Clostridium,3510,Meat/Poultry,lincosamide+Biocide,80,0
Clostridium,3510,Meat/Poultry,lincosamide_streptogramin+Biocide,80,0
Clostridium,3510,Meat/Poultry,mupirocin+Biocide,80,0
Clostridium,3510,Meat/Poultry,nitroimidazole+Biocide,80,0
Clostridium,3510,Meat/Poultry,phenicol+Biocide,80,0
Clostridium,3510,Meat/Poultry,phenicol_oxazolidinone+Biocide,80,0
Clostridium,3510,Meat/Poultry,phenicol_quinolone+Biocide,80,0
Clostridium,3510,Meat/Poultry,pluromutilin+Biocide,80,0
Clostridium,3510,Meat/Poultry,polymyxin+Biocide,80,0
Clostridium,3510,Meat/Poultry,quinolone+Biocide,80,0
Clostridium,3510,Meat/Poultry,rifamycin+Biocide,80,0
Clostridium,3510,Meat/Poultry,streptogramin+Biocide,80,0
Clostridium,3510,Meat/Poultry,streptothricin+Biocide,80,0
Clostridium,3510,Meat/Poultry,sulphonamide+Biocide,80,0
Clostridium,3510,Meat/Poultry,tetracenomycin+Biocide,80,0
Clostridium,3510,Meat/Poultry,tetracycline+Biocide,80,0
Clostridium,3510,Meat/Poultry,thiostrepton+Biocide,80,0
Clostridium,3510,Meat/Poultry,trimethoprim+Biocide,80,0
Clostridium,3510,Meat/Poultry,tuberactinomycin+Biocide,80,0
Clostridium,3510,Meat/Poultry,Metal+Biocide,80,0
Clostridium,3510,Cider,aminoglycoside+Biocide,,
Clostridium,3510,Cider,betalactam+Biocide,,
Clostridium,3510,Cider,bleomycin+Biocide,,
Clostridium,3510,Cider,fosfomycin+Biocide,,
Clostridium,3510,Cider,fusidic acid+Biocide,,
Clostridium,3510,Cider,glycopeptide+Biocide,,
Clostridium,3510,Cider,MLS+Biocide,,
Clostridium,3510,Cider,macrolide+Biocide,,
Clostridium,3510,Cider,lincosamide+Biocide,,
Clostridium,3510,Cider,lincosamide_streptogramin+Biocide,,
Clostridium,3510,Cider,mupirocin+Biocide,,
Clostridium,3510,Cider,nitroimidazole+Biocide,,
Clostridium,3510,Cider,phenicol+Biocide,,
Clostridium,3510,Cider,phenicol_oxazolidinone+Biocide,,
Clostridium,3510,Cider,phenicol_quinolone+Biocide,,
Clostridium,3510,Cider,pluromutilin+Biocide,,
Clostridium,3510,Cider,polymyxin+Biocide,,
Clostridium,3510,Cider,quinolone+Biocide,,
Clostridium,3510,Cider,rifamycin+Biocide,,
Clostridium,3510,Cider,streptogramin+Biocide,,
Clostridium,3510,Cider,streptothricin+Biocide,,
Clostridium,3510,Cider,sulphonamide+Biocide,,
Clostridium,3510,Cider,tetracenomycin+Biocide,,
Clostridium,3510,Cider,tetracycline+Biocide,,
Clostridium,3510,Cider,thiostrepton+Biocide,,
Clostridium,3510,Cider,trimethoprim+Biocide,,
Clostridium,3510,Cider,tuberactinomycin+Biocide,,
Clostridium,3510,Cider,Metal+Biocide,,
Clostridium,3510,Dairy,aminoglycoside+Biocide,2,0
Clostridium,3510,Dairy,betalactam+Biocide,2,0
Clostridium,3510,Dairy,bleomycin+Biocide,2,0
Clostridium,3510,Dairy,fosfomycin+Biocide,2,0
Clostridium,3510,Dairy,fusidic acid+Biocide,2,0
Clostridium,3510,Dairy,glycopeptide+Biocide,2,0
Clostridium,3510,Dairy,MLS+Biocide,2,0
Clostridium,3510,Dairy,macrolide+Biocide,2,0
Clostridium,3510,Dairy,lincosamide+Biocide,2,0
Clostridium,3510,Dairy,lincosamide_streptogramin+Biocide,2,0
Clostridium,3510,Dairy,mupirocin+Biocide,2,0
Clostridium,3510,Dairy,nitroimidazole+Biocide,2,0
Clostridium,3510,Dairy,phenicol+Biocide,2,0
Clostridium,3510,Dairy,phenicol_oxazolidinone+Biocide,2,0
Clostridium,3510,Dairy,phenicol_quinolone+Biocide,2,0
Clostridium,3510,Dairy,pluromutilin+Biocide,2,0
Clostridium,3510,Dairy,polymyxin+Biocide,2,0
Clostridium,3510,Dairy,quinolone+Biocide,2,0
Clostridium,3510,Dairy,rifamycin+Biocide,2,0
Clostridium,3510,Dairy,streptogramin+Biocide,2,0
Clostridium,3510,Dairy,streptothricin+Biocide,2,0
Clostridium,3510,Dairy,sulphonamide+Biocide,2,0
Clostridium,3510,Dairy,tetracenomycin+Biocide,2,0
Clostridium,3510,Dairy,tetracycline+Biocide,2,0
Clostridium,3510,Dairy,thiostrepton+Biocide,2,0
Clostridium,3510,Dairy,trimethoprim+Biocide,2,0
Clostridium,3510,Dairy,tuberactinomycin+Biocide,2,0
Clostridium,3510,Dairy,Metal+Biocide,2,0
Clostridium,3510,Flour,aminoglycoside+Biocide,,
Clostridium,3510,Flour,betalactam+Biocide,,
Clostridium,3510,Flour,bleomycin+Biocide,,
Clostridium,3510,Flour,fosfomycin+Biocide,,
Clostridium,3510,Flour,fusidic acid+Biocide,,
Clostridium,3510,Flour,glycopeptide+Biocide,,
Clostridium,3510,Flour,MLS+Biocide,,
Clostridium,3510,Flour,macrolide+Biocide,,
Clostridium,3510,Flour,lincosamide+Biocide,,
Clostridium,3510,Flour,lincosamide_streptogramin+Biocide,,
Clostridium,3510,Flour,mupirocin+Biocide,,
Clostridium,3510,Flour,nitroimidazole+Biocide,,
Clostridium,3510,Flour,phenicol+Biocide,,
Clostridium,3510,Flour,phenicol_oxazolidinone+Biocide,,
Clostridium,3510,Flour,phenicol_quinolone+Biocide,,
Clostridium,3510,Flour,pluromutilin+Biocide,,
Clostridium,3510,Flour,polymyxin+Biocide,,
Clostridium,3510,Flour,quinolone+Biocide,,
Clostridium,3510,Flour,rifamycin+Biocide,,
Clostridium,3510,Flour,streptogramin+Biocide,,
Clostridium,3510,Flour,streptothricin+Biocide,,
Clostridium,3510,Flour,sulphonamide+Biocide,,
Clostridium,3510,Flour,tetracenomycin+Biocide,,
Clostridium,3510,Flour,tetracycline+Biocide,,
Clostridium,3510,Flour,thiostrepton+Biocide,,
Clostridium,3510,Flour,trimethoprim+Biocide,,
Clostridium,3510,Flour,tuberactinomycin+Biocide,,
Clostridium,3510,Flour,Metal+Biocide,,
Clostridium,3510,Fruit/Vegetables,aminoglycoside+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,betalactam+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,bleomycin+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,fosfomycin+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,fusidic acid+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,glycopeptide+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,MLS+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,macrolide+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,lincosamide+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,lincosamide_streptogramin+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,mupirocin+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,nitroimidazole+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,phenicol+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,phenicol_oxazolidinone+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,phenicol_quinolone+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,pluromutilin+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,polymyxin+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,quinolone+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,rifamycin+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,streptogramin+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,streptothricin+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,sulphonamide+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,tetracenomycin+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,tetracycline+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,thiostrepton+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,trimethoprim+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,tuberactinomycin+Biocide,32,0
Clostridium,3510,Fruit/Vegetables,Metal+Biocide,32,0
Clostridium,3510,Spice/Herbs,aminoglycoside+Biocide,4,0
Clostridium,3510,Spice/Herbs,betalactam+Biocide,4,0
Clostridium,3510,Spice/Herbs,bleomycin+Biocide,4,0
Clostridium,3510,Spice/Herbs,fosfomycin+Biocide,4,0
Clostridium,3510,Spice/Herbs,fusidic acid+Biocide,4,0
Clostridium,3510,Spice/Herbs,glycopeptide+Biocide,4,0
Clostridium,3510,Spice/Herbs,MLS+Biocide,4,0
Clostridium,3510,Spice/Herbs,macrolide+Biocide,4,0
Clostridium,3510,Spice/Herbs,lincosamide+Biocide,4,0
Clostridium,3510,Spice/Herbs,lincosamide_streptogramin+Biocide,4,0
Clostridium,3510,Spice/Herbs,mupirocin+Biocide,4,0
Clostridium,3510,Spice/Herbs,nitroimidazole+Biocide,4,0
Clostridium,3510,Spice/Herbs,phenicol+Biocide,4,0
Clostridium,3510,Spice/Herbs,phenicol_oxazolidinone+Biocide,4,0
Clostridium,3510,Spice/Herbs,phenicol_quinolone+Biocide,4,0
Clostridium,3510,Spice/Herbs,pluromutilin+Biocide,4,0
Clostridium,3510,Spice/Herbs,polymyxin+Biocide,4,0
Clostridium,3510,Spice/Herbs,quinolone+Biocide,4,0
Clostridium,3510,Spice/Herbs,rifamycin+Biocide,4,0
Clostridium,3510,Spice/Herbs,streptogramin+Biocide,4,0
Clostridium,3510,Spice/Herbs,streptothricin+Biocide,4,0
Clostridium,3510,Spice/Herbs,sulphonamide+Biocide,4,0
Clostridium,3510,Spice/Herbs,tetracenomycin+Biocide,4,0
Clostridium,3510,Spice/Herbs,tetracycline+Biocide,4,0
Clostridium,3510,Spice/Herbs,thiostrepton+Biocide,4,0
Clostridium,3510,Spice/Herbs,trimethoprim+Biocide,4,0
Clostridium,3510,Spice/Herbs,tuberactinomycin+Biocide,4,0
Clostridium,3510,Spice/Herbs,Metal+Biocide,4,0
Clostridium,3510,Nuts/Seeds,aminoglycoside+Biocide,1,0
Clostridium,3510,Nuts/Seeds,betalactam+Biocide,1,0
Clostridium,3510,Nuts/Seeds,bleomycin+Biocide,1,0
Clostridium,3510,Nuts/Seeds,fosfomycin+Biocide,1,0
Clostridium,3510,Nuts/Seeds,fusidic acid+Biocide,1,0
Clostridium,3510,Nuts/Seeds,glycopeptide+Biocide,1,0
Clostridium,3510,Nuts/Seeds,MLS+Biocide,1,0
Clostridium,3510,Nuts/Seeds,macrolide+Biocide,1,0
Clostridium,3510,Nuts/Seeds,lincosamide+Biocide,1,0
Clostridium,3510,Nuts/Seeds,lincosamide_streptogramin+Biocide,1,0
Clostridium,3510,Nuts/Seeds,mupirocin+Biocide,1,0
Clostridium,3510,Nuts/Seeds,nitroimidazole+Biocide,1,0
Clostridium,3510,Nuts/Seeds,phenicol+Biocide,1,0
Clostridium,3510,Nuts/Seeds,phenicol_oxazolidinone+Biocide,1,0
Clostridium,3510,Nuts/Seeds,phenicol_quinolone+Biocide,1,0
Clostridium,3510,Nuts/Seeds,pluromutilin+Biocide,1,0
Clostridium,3510,Nuts/Seeds,polymyxin+Biocide,1,0
Clostridium,3510,Nuts/Seeds,quinolone+Biocide,1,0
Clostridium,3510,Nuts/Seeds,rifamycin+Biocide,1,0
Clostridium,3510,Nuts/Seeds,streptogramin+Biocide,1,0
Clostridium,3510,Nuts/Seeds,streptothricin+Biocide,1,0
Clostridium,3510,Nuts/Seeds,sulphonamide+Biocide,1,0
Clostridium,3510,Nuts/Seeds,tetracenomycin+Biocide,1,0
Clostridium,3510,Nuts/Seeds,tetracycline+Biocide,1,0
Clostridium,3510,Nuts/Seeds,thiostrepton+Biocide,1,0
Clostridium,3510,Nuts/Seeds,trimethoprim+Biocide,1,0
Clostridium,3510,Nuts/Seeds,tuberactinomycin+Biocide,1,0
Clostridium,3510,Nuts/Seeds,Metal+Biocide,1,0
Clostridium,3510,Tea,aminoglycoside+Biocide,,
Clostridium,3510,Tea,betalactam+Biocide,,
Clostridium,3510,Tea,bleomycin+Biocide,,
Clostridium,3510,Tea,fosfomycin+Biocide,,
Clostridium,3510,Tea,fusidic acid+Biocide,,
Clostridium,3510,Tea,glycopeptide+Biocide,,
Clostridium,3510,Tea,MLS+Biocide,,
Clostridium,3510,Tea,macrolide+Biocide,,
Clostridium,3510,Tea,lincosamide+Biocide,,
Clostridium,3510,Tea,lincosamide_streptogramin+Biocide,,
Clostridium,3510,Tea,mupirocin+Biocide,,
Clostridium,3510,Tea,nitroimidazole+Biocide,,
Clostridium,3510,Tea,phenicol+Biocide,,
Clostridium,3510,Tea,phenicol_oxazolidinone+Biocide,,
Clostridium,3510,Tea,phenicol_quinolone+Biocide,,
Clostridium,3510,Tea,pluromutilin+Biocide,,
Clostridium,3510,Tea,polymyxin+Biocide,,
Clostridium,3510,Tea,quinolone+Biocide,,
Clostridium,3510,Tea,rifamycin+Biocide,,
Clostridium,3510,Tea,streptogramin+Biocide,,
Clostridium,3510,Tea,streptothricin+Biocide,,
Clostridium,3510,Tea,sulphonamide+Biocide,,
Clostridium,3510,Tea,tetracenomycin+Biocide,,
Clostridium,3510,Tea,tetracycline+Biocide,,
Clostridium,3510,Tea,thiostrepton+Biocide,,
Clostridium,3510,Tea,trimethoprim+Biocide,,
Clostridium,3510,Tea,tuberactinomycin+Biocide,,
Clostridium,3510,Tea,Metal+Biocide,,
Clostridium,3510,Clinical,aminoglycoside+Biocide,1268,0
Clostridium,3510,Clinical,betalactam+Biocide,1268,0
Clostridium,3510,Clinical,bleomycin+Biocide,1268,0
Clostridium,3510,Clinical,fosfomycin+Biocide,1268,0
Clostridium,3510,Clinical,fusidic acid+Biocide,1268,0
Clostridium,3510,Clinical,glycopeptide+Biocide,1268,0
Clostridium,3510,Clinical,MLS+Biocide,1268,0
Clostridium,3510,Clinical,macrolide+Biocide,1268,0
Clostridium,3510,Clinical,lincosamide+Biocide,1268,0
Clostridium,3510,Clinical,lincosamide_streptogramin+Biocide,1268,0
Clostridium,3510,Clinical,mupirocin+Biocide,1268,0
Clostridium,3510,Clinical,nitroimidazole+Biocide,1268,0
Clostridium,3510,Clinical,phenicol+Biocide,1268,0
Clostridium,3510,Clinical,phenicol_oxazolidinone+Biocide,1268,0
Clostridium,3510,Clinical,phenicol_quinolone+Biocide,1268,0
Clostridium,3510,Clinical,pluromutilin+Biocide,1268,0
Clostridium,3510,Clinical,polymyxin+Biocide,1268,0
Clostridium,3510,Clinical,quinolone+Biocide,1268,0
Clostridium,3510,Clinical,rifamycin+Biocide,1268,0
Clostridium,3510,Clinical,streptogramin+Biocide,1268,0
Clostridium,3510,Clinical,streptothricin+Biocide,1268,0
Clostridium,3510,Clinical,sulphonamide+Biocide,1268,0
Clostridium,3510,Clinical,tetracenomycin+Biocide,1268,0
Clostridium,3510,Clinical,tetracycline+Biocide,1268,0
Clostridium,3510,Clinical,thiostrepton+Biocide,1268,0
Clostridium,3510,Clinical,trimethoprim+Biocide,1268,0
Clostridium,3510,Clinical,tuberactinomycin+Biocide,1268,0
Clostridium,3510,Clinical,Metal+Biocide,1268,0
Edwardsiella,102,Raw pet food,aminoglycoside+Biocide,,
Edwardsiella,102,Raw pet food,betalactam+Biocide,,
Edwardsiella,102,Raw pet food,bleomycin+Biocide,,
Edwardsiella,102,Raw pet food,fosfomycin+Biocide,,
Edwardsiella,102,Raw pet food,fusidic acid+Biocide,,
Edwardsiella,102,Raw pet food,glycopeptide+Biocide,,
Edwardsiella,102,Raw pet food,MLS+Biocide,,
Edwardsiella,102,Raw pet food,macrolide+Biocide,,
Edwardsiella,102,Raw pet food,lincosamide+Biocide,,
Edwardsiella,102,Raw pet food,lincosamide_streptogramin+Biocide,,
Edwardsiella,102,Raw pet food,mupirocin+Biocide,,
Edwardsiella,102,Raw pet food,nitroimidazole+Biocide,,
Edwardsiella,102,Raw pet food,phenicol+Biocide,,
Edwardsiella,102,Raw pet food,phenicol_oxazolidinone+Biocide,,
Edwardsiella,102,Raw pet food,phenicol_quinolone+Biocide,,
Edwardsiella,102,Raw pet food,pluromutilin+Biocide,,
Edwardsiella,102,Raw pet food,polymyxin+Biocide,,
Edwardsiella,102,Raw pet food,quinolone+Biocide,,
Edwardsiella,102,Raw pet food,rifamycin+Biocide,,
Edwardsiella,102,Raw pet food,streptogramin+Biocide,,
Edwardsiella,102,Raw pet food,streptothricin+Biocide,,
Edwardsiella,102,Raw pet food,sulphonamide+Biocide,,
Edwardsiella,102,Raw pet food,tetracenomycin+Biocide,,
Edwardsiella,102,Raw pet food,tetracycline+Biocide,,
Edwardsiella,102,Raw pet food,thiostrepton+Biocide,,
Edwardsiella,102,Raw pet food,trimethoprim+Biocide,,
Edwardsiella,102,Raw pet food,tuberactinomycin+Biocide,,
Edwardsiella,102,Raw pet food,Metal+Biocide,,
Edwardsiella,102,Pet food,aminoglycoside+Biocide,,
Edwardsiella,102,Pet food,betalactam+Biocide,,
Edwardsiella,102,Pet food,bleomycin+Biocide,,
Edwardsiella,102,Pet food,fosfomycin+Biocide,,
Edwardsiella,102,Pet food,fusidic acid+Biocide,,
Edwardsiella,102,Pet food,glycopeptide+Biocide,,
Edwardsiella,102,Pet food,MLS+Biocide,,
Edwardsiella,102,Pet food,macrolide+Biocide,,
Edwardsiella,102,Pet food,lincosamide+Biocide,,
Edwardsiella,102,Pet food,lincosamide_streptogramin+Biocide,,
Edwardsiella,102,Pet food,mupirocin+Biocide,,
Edwardsiella,102,Pet food,nitroimidazole+Biocide,,
Edwardsiella,102,Pet food,phenicol+Biocide,,
Edwardsiella,102,Pet food,phenicol_oxazolidinone+Biocide,,
Edwardsiella,102,Pet food,phenicol_quinolone+Biocide,,
Edwardsiella,102,Pet food,pluromutilin+Biocide,,
Edwardsiella,102,Pet food,polymyxin+Biocide,,
Edwardsiella,102,Pet food,quinolone+Biocide,,
Edwardsiella,102,Pet food,rifamycin+Biocide,,
Edwardsiella,102,Pet food,streptogramin+Biocide,,
Edwardsiella,102,Pet food,streptothricin+Biocide,,
Edwardsiella,102,Pet food,sulphonamide+Biocide,,
Edwardsiella,102,Pet food,tetracenomycin+Biocide,,
Edwardsiella,102,Pet food,tetracycline+Biocide,,
Edwardsiella,102,Pet food,thiostrepton+Biocide,,
Edwardsiella,102,Pet food,trimethoprim+Biocide,,
Edwardsiella,102,Pet food,tuberactinomycin+Biocide,,
Edwardsiella,102,Pet food,Metal+Biocide,,
Edwardsiella,102,Egg,aminoglycoside+Biocide,,
Edwardsiella,102,Egg,betalactam+Biocide,,
Edwardsiella,102,Egg,bleomycin+Biocide,,
Edwardsiella,102,Egg,fosfomycin+Biocide,,
Edwardsiella,102,Egg,fusidic acid+Biocide,,
Edwardsiella,102,Egg,glycopeptide+Biocide,,
Edwardsiella,102,Egg,MLS+Biocide,,
Edwardsiella,102,Egg,macrolide+Biocide,,
Edwardsiella,102,Egg,lincosamide+Biocide,,
Edwardsiella,102,Egg,lincosamide_streptogramin+Biocide,,
Edwardsiella,102,Egg,mupirocin+Biocide,,
Edwardsiella,102,Egg,nitroimidazole+Biocide,,
Edwardsiella,102,Egg,phenicol+Biocide,,
Edwardsiella,102,Egg,phenicol_oxazolidinone+Biocide,,
Edwardsiella,102,Egg,phenicol_quinolone+Biocide,,
Edwardsiella,102,Egg,pluromutilin+Biocide,,
Edwardsiella,102,Egg,polymyxin+Biocide,,
Edwardsiella,102,Egg,quinolone+Biocide,,
Edwardsiella,102,Egg,rifamycin+Biocide,,
Edwardsiella,102,Egg,streptogramin+Biocide,,
Edwardsiella,102,Egg,streptothricin+Biocide,,
Edwardsiella,102,Egg,sulphonamide+Biocide,,
Edwardsiella,102,Egg,tetracenomycin+Biocide,,
Edwardsiella,102,Egg,tetracycline+Biocide,,
Edwardsiella,102,Egg,thiostrepton+Biocide,,
Edwardsiella,102,Egg,trimethoprim+Biocide,,
Edwardsiella,102,Egg,tuberactinomycin+Biocide,,
Edwardsiella,102,Egg,Metal+Biocide,,
Edwardsiella,102,Fish/Seafood,aminoglycoside+Biocide,3,0
Edwardsiella,102,Fish/Seafood,betalactam+Biocide,3,0
