Genus,total_genus,Source,Gene1,Gene2,total_source,amr_only,both_genes,comparison
Acinetobacter,28242,Multi-product,aac(3),lmrS,13,3,0,aac(3)+lmrS
Acinetobacter,28242,Multi-product,aac(3),smr,13,3,0,aac(3)+smr
Acinetobacter,28242,Multi-product,aac(3),emrE,13,3,0,aac(3)+emrE
Acinetobacter,28242,Multi-product,aac(6')-Ib-cr,qac,13,0,0,aac(6')-Ib-cr+qac
Acinetobacter,28242,Multi-product,aac(6')-Ib-cr,bcrABC,13,0,0,aac(6')-Ib-cr+bcrABC
Acinetobacter,28242,Multi-product,aac(6')-Ib-cr,crcB,13,0,0,aac(6')-Ib-cr+crcB
Acinetobacter,28242,Multi-product,aac(6')-Ib-cr,lmrS,13,0,0,aac(6')-Ib-cr+lmrS
Acinetobacter,28242,Multi-product,aac(6')-Ib-cr,smr,13,0,0,aac(6')-Ib-cr+smr
Acinetobacter,28242,Multi-product,aac(6')-Ib-cr,emrE,13,0,0,aac(6')-Ib-cr+emrE
Acinetobacter,28242,Multi-product,aadA,qac,13,6,6,aadA+qac
Acinetobacter,28242,Multi-product,aadA,bcrABC,13,6,0,aadA+bcrABC
Acinetobacter,28242,Multi-product,aadA,crcB,13,6,0,aadA+crcB
Acinetobacter,28242,Multi-product,aadA,lmrS,13,6,0,aadA+lmrS
Acinetobacter,28242,Multi-product,aadA,smr,13,6,0,aadA+smr
Acinetobacter,28242,Multi-product,aadA,emrE,13,6,0,aadA+emrE
Acinetobacter,28242,Multi-product,aph(3'')-Ib,qac,13,9,5,aph(3'')-Ib+qac
Acinetobacter,28242,Multi-product,aph(3'')-Ib,bcrABC,13,9,0,aph(3'')-Ib+bcrABC
Acinetobacter,28242,Multi-product,aph(3'')-Ib,crcB,13,9,0,aph(3'')-Ib+crcB
Acinetobacter,28242,Multi-product,aph(3'')-Ib,lmrS,13,9,0,aph(3'')-Ib+lmrS
Acinetobacter,28242,Multi-product,aph(3'')-Ib,smr,13,9,0,aph(3'')-Ib+smr
Acinetobacter,28242,Multi-product,aph(3'')-Ib,emrE,13,9,0,aph(3'')-Ib+emrE
Acinetobacter,28242,Multi-product,aph(3'),qac,13,2,2,aph(3')+qac
Acinetobacter,28242,Multi-product,aph(3'),bcrABC,13,2,0,aph(3')+bcrABC
Acinetobacter,28242,Multi-product,aph(3'),crcB,13,2,0,aph(3')+crcB
Acinetobacter,28242,Multi-product,aph(3'),lmrS,13,2,0,aph(3')+lmrS
Acinetobacter,28242,Multi-product,aph(3'),smr,13,2,0,aph(3')+smr
Acinetobacter,28242,Multi-product,aph(3'),emrE,13,2,0,aph(3')+emrE
Acinetobacter,28242,Multi-product,aph(6)-Id,qac,13,9,5,aph(6)-Id+qac
Acinetobacter,28242,Multi-product,aph(6)-Id,bcrABC,13,9,0,aph(6)-Id+bcrABC
Acinetobacter,28242,Multi-product,aph(6)-Id,crcB,13,9,0,aph(6)-Id+crcB
Acinetobacter,28242,Multi-product,aph(6)-Id,lmrS,13,9,0,aph(6)-Id+lmrS
Acinetobacter,28242,Multi-product,aph(6)-Id,smr,13,9,0,aph(6)-Id+smr
Acinetobacter,28242,Multi-product,aph(6)-Id,emrE,13,9,0,aph(6)-Id+emrE
Acinetobacter,28242,Multi-product,blaCMY,qac,13,0,0,blaCMY+qac
Acinetobacter,28242,Multi-product,blaCMY,bcrABC,13,0,0,blaCMY+bcrABC
Acinetobacter,28242,Multi-product,blaCMY,crcB,13,0,0,blaCMY+crcB
Acinetobacter,28242,Multi-product,blaCMY,lmrS,13,0,0,blaCMY+lmrS
Acinetobacter,28242,Multi-product,blaCMY,smr,13,0,0,blaCMY+smr
Acinetobacter,28242,Multi-product,blaCMY,emrE,13,0,0,blaCMY+emrE
Acinetobacter,28242,Multi-product,blaCMY-2,qac,13,0,0,blaCMY-2+qac
Acinetobacter,28242,Multi-product,blaCMY-2,bcrABC,13,0,0,blaCMY-2+bcrABC
Acinetobacter,28242,Multi-product,blaCMY-2,crcB,13,0,0,blaCMY-2+crcB
Acinetobacter,28242,Multi-product,blaCMY-2,lmrS,13,0,0,blaCMY-2+lmrS
Acinetobacter,28242,Multi-product,blaCMY-2,smr,13,0,0,blaCMY-2+smr
Acinetobacter,28242,Multi-product,blaCMY-2,emrE,13,0,0,blaCMY-2+emrE
Acinetobacter,28242,Multi-product,blaCTX-M,qac,13,0,0,blaCTX-M+qac
Acinetobacter,28242,Multi-product,blaCTX-M,bcrABC,13,0,0,blaCTX-M+bcrABC
Acinetobacter,28242,Multi-product,blaCTX-M,crcB,13,0,0,blaCTX-M+crcB
Acinetobacter,28242,Multi-product,blaCTX-M,lmrS,13,0,0,blaCTX-M+lmrS
Acinetobacter,28242,Multi-product,blaCTX-M,smr,13,0,0,blaCTX-M+smr
Acinetobacter,28242,Multi-product,blaCTX-M,emrE,13,0,0,blaCTX-M+emrE
Acinetobacter,28242,Multi-product,blaIMP,qac,13,0,0,blaIMP+qac
Acinetobacter,28242,Multi-product,blaIMP,bcrABC,13,0,0,blaIMP+bcrABC
Acinetobacter,28242,Multi-product,blaIMP,crcB,13,0,0,blaIMP+crcB
Acinetobacter,28242,Multi-product,blaIMP,lmrS,13,0,0,blaIMP+lmrS
Acinetobacter,28242,Multi-product,blaIMP,smr,13,0,0,blaIMP+smr
Acinetobacter,28242,Multi-product,blaIMP,emrE,13,0,0,blaIMP+emrE
Acinetobacter,28242,Multi-product,blaKPC,qac,13,0,0,blaKPC+qac
Acinetobacter,28242,Multi-product,blaKPC,bcrABC,13,0,0,blaKPC+bcrABC
Acinetobacter,28242,Multi-product,blaKPC,crcB,13,0,0,blaKPC+crcB
Acinetobacter,28242,Multi-product,blaKPC,lmrS,13,0,0,blaKPC+lmrS
Acinetobacter,28242,Multi-product,blaKPC,smr,13,0,0,blaKPC+smr
Acinetobacter,28242,Multi-product,blaKPC,emrE,13,0,0,blaKPC+emrE
Acinetobacter,28242,Multi-product,blaNDM,qac,13,0,0,blaNDM+qac
Acinetobacter,28242,Multi-product,blaNDM,bcrABC,13,0,0,blaNDM+bcrABC
Acinetobacter,28242,Multi-product,blaNDM,crcB,13,0,0,blaNDM+crcB
Acinetobacter,28242,Multi-product,blaNDM,lmrS,13,0,0,blaNDM+lmrS
Acinetobacter,28242,Multi-product,blaNDM,smr,13,0,0,blaNDM+smr
Acinetobacter,28242,Multi-product,blaNDM,emrE,13,0,0,blaNDM+emrE
Acinetobacter,28242,Multi-product,blaOXA,qac,13,13,6,blaOXA+qac
Acinetobacter,28242,Multi-product,blaOXA,bcrABC,13,13,0,blaOXA+bcrABC
Acinetobacter,28242,Multi-product,blaOXA,crcB,13,13,0,blaOXA+crcB
Acinetobacter,28242,Multi-product,blaOXA,lmrS,13,13,0,blaOXA+lmrS
Acinetobacter,28242,Multi-product,blaOXA,smr,13,13,0,blaOXA+smr
Acinetobacter,28242,Multi-product,blaOXA,emrE,13,13,0,blaOXA+emrE
Acinetobacter,28242,Multi-product,blaPER,qac,13,1,1,blaPER+qac
Acinetobacter,28242,Multi-product,blaPER,bcrABC,13,1,0,blaPER+bcrABC
Acinetobacter,28242,Multi-product,blaPER,crcB,13,1,0,blaPER+crcB
Acinetobacter,28242,Multi-product,blaPER,lmrS,13,1,0,blaPER+lmrS
Acinetobacter,28242,Multi-product,blaPER,smr,13,1,0,blaPER+smr
Acinetobacter,28242,Multi-product,blaPER,emrE,13,1,0,blaPER+emrE
Acinetobacter,28242,Multi-product,blaSHV,qac,13,0,0,blaSHV+qac
Acinetobacter,28242,Multi-product,blaSHV,bcrABC,13,0,0,blaSHV+bcrABC
Acinetobacter,28242,Multi-product,blaSHV,crcB,13,0,0,blaSHV+crcB
Acinetobacter,28242,Multi-product,blaSHV,lmrS,13,0,0,blaSHV+lmrS
Acinetobacter,28242,Multi-product,blaSHV,smr,13,0,0,blaSHV+smr
Acinetobacter,28242,Multi-product,blaSHV,emrE,13,0,0,blaSHV+emrE
Acinetobacter,28242,Multi-product,blaTEM,qac,13,2,2,blaTEM+qac
Acinetobacter,28242,Multi-product,blaTEM,bcrABC,13,2,0,blaTEM+bcrABC
Acinetobacter,28242,Multi-product,blaTEM,crcB,13,2,0,blaTEM+crcB
Acinetobacter,28242,Multi-product,blaTEM,lmrS,13,2,0,blaTEM+lmrS
Acinetobacter,28242,Multi-product,blaTEM,smr,13,2,0,blaTEM+smr
Acinetobacter,28242,Multi-product,blaTEM,emrE,13,2,0,blaTEM+emrE
Acinetobacter,28242,Multi-product,blaVIM,qac,13,0,0,blaVIM+qac
Acinetobacter,28242,Multi-product,blaVIM,bcrABC,13,0,0,blaVIM+bcrABC
Acinetobacter,28242,Multi-product,blaVIM,crcB,13,0,0,blaVIM+crcB
Acinetobacter,28242,Multi-product,blaVIM,lmrS,13,0,0,blaVIM+lmrS
Acinetobacter,28242,Multi-product,blaVIM,smr,13,0,0,blaVIM+smr
Acinetobacter,28242,Multi-product,blaVIM,emrE,13,0,0,blaVIM+emrE
Acinetobacter,28242,Multi-product,catA,qac,13,0,0,catA+qac
Acinetobacter,28242,Multi-product,catA,bcrABC,13,0,0,catA+bcrABC
Acinetobacter,28242,Multi-product,catA,crcB,13,0,0,catA+crcB
Acinetobacter,28242,Multi-product,catA,lmrS,13,0,0,catA+lmrS
Acinetobacter,28242,Multi-product,catA,smr,13,0,0,catA+smr
Acinetobacter,28242,Multi-product,catA,emrE,13,0,0,catA+emrE
Acinetobacter,28242,Multi-product,cmlA,qac,13,1,1,cmlA+qac
Acinetobacter,28242,Multi-product,cmlA,bcrABC,13,1,0,cmlA+bcrABC
Acinetobacter,28242,Multi-product,cmlA,crcB,13,1,0,cmlA+crcB
Acinetobacter,28242,Multi-product,cmlA,lmrS,13,1,0,cmlA+lmrS
Acinetobacter,28242,Multi-product,cmlA,smr,13,1,0,cmlA+smr
Acinetobacter,28242,Multi-product,cmlA,emrE,13,1,0,cmlA+emrE
Acinetobacter,28242,Multi-product,dfrA,qac,13,3,3,dfrA+qac
Acinetobacter,28242,Multi-product,dfrA,bcrABC,13,3,0,dfrA+bcrABC
Acinetobacter,28242,Multi-product,dfrA,crcB,13,3,0,dfrA+crcB
Acinetobacter,28242,Multi-product,dfrA,lmrS,13,3,0,dfrA+lmrS
Acinetobacter,28242,Multi-product,dfrA,smr,13,3,0,dfrA+smr
Acinetobacter,28242,Multi-product,dfrA,emrE,13,3,0,dfrA+emrE
Acinetobacter,28242,Multi-product,mec,qac,13,0,0,mec+qac
Acinetobacter,28242,Multi-product,mec,bcrABC,13,0,0,mec+bcrABC
Acinetobacter,28242,Multi-product,mec,crcB,13,0,0,mec+crcB
Acinetobacter,28242,Multi-product,mec,lmrS,13,0,0,mec+lmrS
Acinetobacter,28242,Multi-product,mec,smr,13,0,0,mec+smr
Acinetobacter,28242,Multi-product,mec,emrE,13,0,0,mec+emrE
Acinetobacter,28242,Multi-product,mcr-,qac,13,0,0,mcr-+qac
Acinetobacter,28242,Multi-product,mcr-,bcrABC,13,0,0,mcr-+bcrABC
Acinetobacter,28242,Multi-product,mcr-,crcB,13,0,0,mcr-+crcB
Acinetobacter,28242,Multi-product,mcr-,lmrS,13,0,0,mcr-+lmrS
Acinetobacter,28242,Multi-product,mcr-,smr,13,0,0,mcr-+smr
Acinetobacter,28242,Multi-product,mcr-,emrE,13,0,0,mcr-+emrE
Acinetobacter,28242,Multi-product,qnrS,qac,13,0,0,qnrS+qac
Acinetobacter,28242,Multi-product,qnrS,bcrABC,13,0,0,qnrS+bcrABC
Acinetobacter,28242,Multi-product,qnrS,crcB,13,0,0,qnrS+crcB
Acinetobacter,28242,Multi-product,qnrS,lmrS,13,0,0,qnrS+lmrS
Acinetobacter,28242,Multi-product,qnrS,smr,13,0,0,qnrS+smr
Acinetobacter,28242,Multi-product,qnrS,emrE,13,0,0,qnrS+emrE
Acinetobacter,28242,Multi-product,sul,qac,13,6,6,sul+qac
Acinetobacter,28242,Multi-product,sul,bcrABC,13,6,0,sul+bcrABC
Acinetobacter,28242,Multi-product,sul,crcB,13,6,0,sul+crcB
Acinetobacter,28242,Multi-product,sul,lmrS,13,6,0,sul+lmrS
Acinetobacter,28242,Multi-product,sul,smr,13,6,0,sul+smr
Acinetobacter,28242,Multi-product,sul,emrE,13,6,0,sul+emrE
Acinetobacter,28242,Multi-product,tet,qac,13,8,4,tet+qac
Acinetobacter,28242,Multi-product,tet,bcrABC,13,8,0,tet+bcrABC
Acinetobacter,28242,Multi-product,tet,crcB,13,8,0,tet+crcB
Acinetobacter,28242,Multi-product,tet,lmrS,13,8,0,tet+lmrS
Acinetobacter,28242,Multi-product,tet,smr,13,8,0,tet+smr
Acinetobacter,28242,Multi-product,tet,emrE,13,8,0,tet+emrE
Acinetobacter,28242,Multi-product,van,qac,13,0,0,van+qac
Acinetobacter,28242,Multi-product,van,bcrABC,13,0,0,van+bcrABC
Acinetobacter,28242,Multi-product,van,crcB,13,0,0,van+crcB
Acinetobacter,28242,Multi-product,van,lmrS,13,0,0,van+lmrS
Acinetobacter,28242,Multi-product,van,smr,13,0,0,van+smr
Acinetobacter,28242,Multi-product,van,emrE,13,0,0,van+emrE
Acinetobacter,28242,Meat/Poultry,aac(3),qac,3,0,0,aac(3)+qac
Acinetobacter,28242,Meat/Poultry,aac(3),bcrABC,3,0,0,aac(3)+bcrABC
Acinetobacter,28242,Meat/Poultry,aac(3),crcB,3,0,0,aac(3)+crcB
Acinetobacter,28242,Meat/Poultry,aac(3),lmrS,3,0,0,aac(3)+lmrS
Acinetobacter,28242,Meat/Poultry,aac(3),smr,3,0,0,aac(3)+smr
Acinetobacter,28242,Meat/Poultry,aac(3),emrE,3,0,0,aac(3)+emrE
Acinetobacter,28242,Meat/Poultry,aac(6')-Ib-cr,qac,3,0,0,aac(6')-Ib-cr+qac
Acinetobacter,28242,Meat/Poultry,aac(6')-Ib-cr,bcrABC,3,0,0,aac(6')-Ib-cr+bcrABC
Acinetobacter,28242,Meat/Poultry,aac(6')-Ib-cr,crcB,3,0,0,aac(6')-Ib-cr+crcB
Acinetobacter,28242,Meat/Poultry,aac(6')-Ib-cr,lmrS,3,0,0,aac(6')-Ib-cr+lmrS
Acinetobacter,28242,Meat/Poultry,aac(6')-Ib-cr,smr,3,0,0,aac(6')-Ib-cr+smr
Acinetobacter,28242,Meat/Poultry,aac(6')-Ib-cr,emrE,3,0,0,aac(6')-Ib-cr+emrE
Acinetobacter,28242,Meat/Poultry,aadA,qac,3,0,0,aadA+qac
Acinetobacter,28242,Meat/Poultry,aadA,bcrABC,3,0,0,aadA+bcrABC
Acinetobacter,28242,Meat/Poultry,aadA,crcB,3,0,0,aadA+crcB
Acinetobacter,28242,Meat/Poultry,aadA,lmrS,3,0,0,aadA+lmrS
Acinetobacter,28242,Meat/Poultry,aadA,smr,3,0,0,aadA+smr
Acinetobacter,28242,Meat/Poultry,aadA,emrE,3,0,0,aadA+emrE
Acinetobacter,28242,Meat/Poultry,aph(3'')-Ib,qac,3,0,0,aph(3'')-Ib+qac
Acinetobacter,28242,Meat/Poultry,aph(3'')-Ib,bcrABC,3,0,0,aph(3'')-Ib+bcrABC
Acinetobacter,28242,Meat/Poultry,aph(3'')-Ib,crcB,3,0,0,aph(3'')-Ib+crcB
Acinetobacter,28242,Meat/Poultry,aph(3'')-Ib,lmrS,3,0,0,aph(3'')-Ib+lmrS
Acinetobacter,28242,Meat/Poultry,aph(3'')-Ib,smr,3,0,0,aph(3'')-Ib+smr
Acinetobacter,28242,Meat/Poultry,aph(3'')-Ib,emrE,3,0,0,aph(3'')-Ib+emrE
Acinetobacter,28242,Meat/Poultry,aph(3'),qac,3,0,0,aph(3')+qac
Acinetobacter,28242,Meat/Poultry,aph(3'),bcrABC,3,0,0,aph(3')+bcrABC
Acinetobacter,28242,Meat/Poultry,aph(3'),crcB,3,0,0,aph(3')+crcB
Acinetobacter,28242,Meat/Poultry,aph(3'),lmrS,3,0,0,aph(3')+lmrS
Acinetobacter,28242,Meat/Poultry,aph(3'),smr,3,0,0,aph(3')+smr
Acinetobacter,28242,Meat/Poultry,aph(3'),emrE,3,0,0,aph(3')+emrE
Acinetobacter,28242,Meat/Poultry,aph(6)-Id,qac,3,0,0,aph(6)-Id+qac
Acinetobacter,28242,Meat/Poultry,aph(6)-Id,bcrABC,3,0,0,aph(6)-Id+bcrABC
Acinetobacter,28242,Meat/Poultry,aph(6)-Id,crcB,3,0,0,aph(6)-Id+crcB
Acinetobacter,28242,Meat/Poultry,aph(6)-Id,lmrS,3,0,0,aph(6)-Id+lmrS
Acinetobacter,28242,Meat/Poultry,aph(6)-Id,smr,3,0,0,aph(6)-Id+smr
Acinetobacter,28242,Meat/Poultry,aph(6)-Id,emrE,3,0,0,aph(6)-Id+emrE
Acinetobacter,28242,Meat/Poultry,blaCMY,qac,3,0,0,blaCMY+qac
Acinetobacter,28242,Meat/Poultry,blaCMY,bcrABC,3,0,0,blaCMY+bcrABC
Acinetobacter,28242,Meat/Poultry,blaCMY,crcB,3,0,0,blaCMY+crcB
Acinetobacter,28242,Meat/Poultry,blaCMY,lmrS,3,0,0,blaCMY+lmrS
Acinetobacter,28242,Meat/Poultry,blaCMY,smr,3,0,0,blaCMY+smr
Acinetobacter,28242,Meat/Poultry,blaCMY,emrE,3,0,0,blaCMY+emrE
Acinetobacter,28242,Meat/Poultry,blaCMY-2,qac,3,0,0,blaCMY-2+qac
Acinetobacter,28242,Meat/Poultry,blaCMY-2,bcrABC,3,0,0,blaCMY-2+bcrABC
Acinetobacter,28242,Meat/Poultry,blaCMY-2,crcB,3,0,0,blaCMY-2+crcB
Acinetobacter,28242,Meat/Poultry,blaCMY-2,lmrS,3,0,0,blaCMY-2+lmrS
Acinetobacter,28242,Meat/Poultry,blaCMY-2,smr,3,0,0,blaCMY-2+smr
Acinetobacter,28242,Meat/Poultry,blaCMY-2,emrE,3,0,0,blaCMY-2+emrE
Acinetobacter,28242,Meat/Poultry,blaCTX-M,qac,3,0,0,blaCTX-M+qac
Acinetobacter,28242,Meat/Poultry,blaCTX-M,bcrABC,3,0,0,blaCTX-M+bcrABC
Acinetobacter,28242,Meat/Poultry,blaCTX-M,crcB,3,0,0,blaCTX-M+crcB
Acinetobacter,28242,Meat/Poultry,blaCTX-M,lmrS,3,0,0,blaCTX-M+lmrS
Acinetobacter,28242,Meat/Poultry,blaCTX-M,smr,3,0,0,blaCTX-M+smr
Acinetobacter,28242,Meat/Poultry,blaCTX-M,emrE,3,0,0,blaCTX-M+emrE
Acinetobacter,28242,Meat/Poultry,blaIMP,qac,3,0,0,blaIMP+qac
Acinetobacter,28242,Meat/Poultry,blaIMP,bcrABC,3,0,0,blaIMP+bcrABC
Acinetobacter,28242,Meat/Poultry,blaIMP,crcB,3,0,0,blaIMP+crcB
Acinetobacter,28242,Meat/Poultry,blaIMP,lmrS,3,0,0,blaIMP+lmrS
Acinetobacter,28242,Meat/Poultry,blaIMP,smr,3,0,0,blaIMP+smr
Acinetobacter,28242,Meat/Poultry,blaIMP,emrE,3,0,0,blaIMP+emrE
Acinetobacter,28242,Meat/Poultry,blaKPC,qac,3,0,0,blaKPC+qac
Acinetobacter,28242,Meat/Poultry,blaKPC,bcrABC,3,0,0,blaKPC+bcrABC
Acinetobacter,28242,Meat/Poultry,blaKPC,crcB,3,0,0,blaKPC+crcB
Acinetobacter,28242,Meat/Poultry,blaKPC,lmrS,3,0,0,blaKPC+lmrS
Acinetobacter,28242,Meat/Poultry,blaKPC,smr,3,0,0,blaKPC+smr
Acinetobacter,28242,Meat/Poultry,blaKPC,emrE,3,0,0,blaKPC+emrE
Acinetobacter,28242,Meat/Poultry,blaNDM,qac,3,0,0,blaNDM+qac
Acinetobacter,28242,Meat/Poultry,blaNDM,bcrABC,3,0,0,blaNDM+bcrABC
Acinetobacter,28242,Meat/Poultry,blaNDM,crcB,3,0,0,blaNDM+crcB
Acinetobacter,28242,Meat/Poultry,blaNDM,lmrS,3,0,0,blaNDM+lmrS
Acinetobacter,28242,Meat/Poultry,blaNDM,smr,3,0,0,blaNDM+smr
Acinetobacter,28242,Meat/Poultry,blaNDM,emrE,3,0,0,blaNDM+emrE
Acinetobacter,28242,Meat/Poultry,blaOXA,qac,3,1,0,blaOXA+qac
Acinetobacter,28242,Meat/Poultry,blaOXA,bcrABC,3,1,0,blaOXA+bcrABC
Acinetobacter,28242,Meat/Poultry,blaOXA,crcB,3,1,0,blaOXA+crcB
Acinetobacter,28242,Meat/Poultry,blaOXA,lmrS,3,1,0,blaOXA+lmrS
Acinetobacter,28242,Meat/Poultry,blaOXA,smr,3,1,0,blaOXA+smr
Acinetobacter,28242,Meat/Poultry,blaOXA,emrE,3,1,0,blaOXA+emrE
Acinetobacter,28242,Meat/Poultry,blaPER,qac,3,0,0,blaPER+qac
Acinetobacter,28242,Meat/Poultry,blaPER,bcrABC,3,0,0,blaPER+bcrABC
Acinetobacter,28242,Meat/Poultry,blaPER,crcB,3,0,0,blaPER+crcB
Acinetobacter,28242,Meat/Poultry,blaPER,lmrS,3,0,0,blaPER+lmrS
Acinetobacter,28242,Meat/Poultry,blaPER,smr,3,0,0,blaPER+smr
Acinetobacter,28242,Meat/Poultry,blaPER,emrE,3,0,0,blaPER+emrE
Acinetobacter,28242,Meat/Poultry,blaSHV,qac,3,0,0,blaSHV+qac
Acinetobacter,28242,Meat/Poultry,blaSHV,bcrABC,3,0,0,blaSHV+bcrABC
Acinetobacter,28242,Meat/Poultry,blaSHV,crcB,3,0,0,blaSHV+crcB
Acinetobacter,28242,Meat/Poultry,blaSHV,lmrS,3,0,0,blaSHV+lmrS
Acinetobacter,28242,Meat/Poultry,blaSHV,smr,3,0,0,blaSHV+smr
Acinetobacter,28242,Meat/Poultry,blaSHV,emrE,3,0,0,blaSHV+emrE
Acinetobacter,28242,Meat/Poultry,blaTEM,qac,3,0,0,blaTEM+qac
Acinetobacter,28242,Meat/Poultry,blaTEM,bcrABC,3,0,0,blaTEM+bcrABC
Acinetobacter,28242,Meat/Poultry,blaTEM,crcB,3,0,0,blaTEM+crcB
Acinetobacter,28242,Meat/Poultry,blaTEM,lmrS,3,0,0,blaTEM+lmrS
Acinetobacter,28242,Meat/Poultry,blaTEM,smr,3,0,0,blaTEM+smr
Acinetobacter,28242,Meat/Poultry,blaTEM,emrE,3,0,0,blaTEM+emrE
Acinetobacter,28242,Meat/Poultry,blaVIM,qac,3,0,0,blaVIM+qac
Acinetobacter,28242,Meat/Poultry,blaVIM,bcrABC,3,0,0,blaVIM+bcrABC
Acinetobacter,28242,Meat/Poultry,blaVIM,crcB,3,0,0,blaVIM+crcB
Acinetobacter,28242,Meat/Poultry,blaVIM,lmrS,3,0,0,blaVIM+lmrS
Acinetobacter,28242,Meat/Poultry,blaVIM,smr,3,0,0,blaVIM+smr
Acinetobacter,28242,Meat/Poultry,blaVIM,emrE,3,0,0,blaVIM+emrE
Acinetobacter,28242,Meat/Poultry,catA,qac,3,0,0,catA+qac
Acinetobacter,28242,Meat/Poultry,catA,bcrABC,3,0,0,catA+bcrABC
Acinetobacter,28242,Meat/Poultry,catA,crcB,3,0,0,catA+crcB
Acinetobacter,28242,Meat/Poultry,catA,lmrS,3,0,0,catA+lmrS
Acinetobacter,28242,Meat/Poultry,catA,smr,3,0,0,catA+smr
Acinetobacter,28242,Meat/Poultry,catA,emrE,3,0,0,catA+emrE
Acinetobacter,28242,Meat/Poultry,cmlA,qac,3,0,0,cmlA+qac
Acinetobacter,28242,Meat/Poultry,cmlA,bcrABC,3,0,0,cmlA+bcrABC
Acinetobacter,28242,Meat/Poultry,cmlA,crcB,3,0,0,cmlA+crcB
Acinetobacter,28242,Meat/Poultry,cmlA,lmrS,3,0,0,cmlA+lmrS
Acinetobacter,28242,Meat/Poultry,cmlA,smr,3,0,0,cmlA+smr
Acinetobacter,28242,Meat/Poultry,cmlA,emrE,3,0,0,cmlA+emrE
Acinetobacter,28242,Meat/Poultry,dfrA,qac,3,0,0,dfrA+qac
Acinetobacter,28242,Meat/Poultry,dfrA,bcrABC,3,0,0,dfrA+bcrABC
Acinetobacter,28242,Meat/Poultry,dfrA,crcB,3,0,0,dfrA+crcB
Acinetobacter,28242,Meat/Poultry,dfrA,lmrS,3,0,0,dfrA+lmrS
Acinetobacter,28242,Meat/Poultry,dfrA,smr,3,0,0,dfrA+smr
Acinetobacter,28242,Meat/Poultry,dfrA,emrE,3,0,0,dfrA+emrE
Acinetobacter,28242,Meat/Poultry,mec,qac,3,0,0,mec+qac
Acinetobacter,28242,Meat/Poultry,mec,bcrABC,3,0,0,mec+bcrABC
Acinetobacter,28242,Meat/Poultry,mec,crcB,3,0,0,mec+crcB
Acinetobacter,28242,Meat/Poultry,mec,lmrS,3,0,0,mec+lmrS
Acinetobacter,28242,Meat/Poultry,mec,smr,3,0,0,mec+smr
Acinetobacter,28242,Meat/Poultry,mec,emrE,3,0,0,mec+emrE
Acinetobacter,28242,Meat/Poultry,mcr-,qac,3,1,0,mcr-+qac
Acinetobacter,28242,Meat/Poultry,mcr-,bcrABC,3,1,0,mcr-+bcrABC
Acinetobacter,28242,Meat/Poultry,mcr-,crcB,3,1,0,mcr-+crcB
Acinetobacter,28242,Meat/Poultry,mcr-,lmrS,3,1,0,mcr-+lmrS
Acinetobacter,28242,Meat/Poultry,mcr-,smr,3,1,0,mcr-+smr
Acinetobacter,28242,Meat/Poultry,mcr-,emrE,3,1,0,mcr-+emrE
Acinetobacter,28242,Meat/Poultry,qnrS,qac,3,0,0,qnrS+qac
Acinetobacter,28242,Meat/Poultry,qnrS,bcrABC,3,0,0,qnrS+bcrABC
Acinetobacter,28242,Meat/Poultry,qnrS,crcB,3,0,0,qnrS+crcB
Acinetobacter,28242,Meat/Poultry,qnrS,lmrS,3,0,0,qnrS+lmrS
Acinetobacter,28242,Meat/Poultry,qnrS,smr,3,0,0,qnrS+smr
Acinetobacter,28242,Meat/Poultry,qnrS,emrE,3,0,0,qnrS+emrE
Acinetobacter,28242,Meat/Poultry,sul,qac,3,0,0,sul+qac
Acinetobacter,28242,Meat/Poultry,sul,bcrABC,3,0,0,sul+bcrABC
Acinetobacter,28242,Meat/Poultry,sul,crcB,3,0,0,sul+crcB
Acinetobacter,28242,Meat/Poultry,sul,lmrS,3,0,0,sul+lmrS
Acinetobacter,28242,Meat/Poultry,sul,smr,3,0,0,sul+smr
Acinetobacter,28242,Meat/Poultry,sul,emrE,3,0,0,sul+emrE
Acinetobacter,28242,Meat/Poultry,tet,qac,3,0,0,tet+qac
Acinetobacter,28242,Meat/Poultry,tet,bcrABC,3,0,0,tet+bcrABC
Acinetobacter,28242,Meat/Poultry,tet,crcB,3,0,0,tet+crcB
Acinetobacter,28242,Meat/Poultry,tet,lmrS,3,0,0,tet+lmrS
Acinetobacter,28242,Meat/Poultry,tet,smr,3,0,0,tet+smr
Acinetobacter,28242,Meat/Poultry,tet,emrE,3,0,0,tet+emrE
Acinetobacter,28242,Meat/Poultry,van,qac,3,0,0,van+qac
Acinetobacter,28242,Meat/Poultry,van,bcrABC,3,0,0,van+bcrABC
Acinetobacter,28242,Meat/Poultry,van,crcB,3,0,0,van+crcB
Acinetobacter,28242,Meat/Poultry,van,lmrS,3,0,0,van+lmrS
Acinetobacter,28242,Meat/Poultry,van,smr,3,0,0,van+smr
Acinetobacter,28242,Meat/Poultry,van,emrE,3,0,0,van+emrE
Acinetobacter,28242,Dairy,aac(3),qac,0,0,0,aac(3)+qac
Acinetobacter,28242,Dairy,aac(3),bcrABC,0,0,0,aac(3)+bcrABC
Acinetobacter,28242,Dairy,aac(3),crcB,0,0,0,aac(3)+crcB
Acinetobacter,28242,Dairy,aac(3),lmrS,0,0,0,aac(3)+lmrS
Acinetobacter,28242,Dairy,aac(3),smr,0,0,0,aac(3)+smr
