Genus,Source,Gene,number,total,Percent
Escherichia coli,Spice_Herbs,dfrA,2,49,4.081632653
Escherichia coli,Insect,dfrA,1,25,4
Escherichia coli,Nuts,dfrA,0,29,0
Escherichia coli,Plant,dfrA,0,16,0
Escherichia coli,Sewage,dfrA,208,331,62.83987915
Escherichia coli,Wastewater,dfrA,225,625,36
Escherichia coli,Water,dfrA,271,1464,18.51092896
Escherichia coli,Tea,dfrA,,,
Escherichia coli,Clinical,mcr-,1011,40966,2.46790021
Escherichia coli,Animal,mcr-,213,9972,2.135980746
Escherichia coli,Animal environment,mcr-,0,91,0
Escherichia coli,Animal feces,mcr-,26,4932,0.527169505
Escherichia coli,Farm,mcr-,66,1500,4.4
Escherichia coli,Egg,mcr-,0,26,0
Escherichia coli,Farm sewage,mcr-,2,6,33.33333333
Escherichia coli,Fish/Seafood,mcr-,0,221,0
Escherichia coli,Food,mcr-,81,765,10.58823529
Escherichia coli,Meat,mcr-,137,9135,1.499726327
Escherichia coli,Reptile,mcr-,0,13,0
Escherichia coli,Cider,mcr-,0,14,0
Escherichia coli,Dairy,mcr-,5,325,1.538461538
Escherichia coli,Slaughterhouse,mcr-,25,247,10.12145749
Escherichia coli,Farm water,mcr-,0,29,0
Escherichia coli,Flour,mcr-,0,84,0
Escherichia coli,Fruit/vegetables,mcr-,10,763,1.31061599
Escherichia coli,Seeds,mcr-,0,5,0
Escherichia coli,Spice_Herbs,mcr-,0,49,0
Escherichia coli,Insect,mcr-,0,25,0
Escherichia coli,Nuts,mcr-,0,29,0
Escherichia coli,Plant,mcr-,0,16,0
Escherichia coli,Sewage,mcr-,8,331,2.416918429
Escherichia coli,Wastewater,mcr-,1,625,0.16
Escherichia coli,Water,mcr-,29,1464,1.980874317
Escherichia coli,Tea,mcr-,,,
Escherichia coli,Clinical,mcr-1,854,40966,2.084655568
Escherichia coli,Animal,mcr-1,187,9972,1.875250702
Escherichia coli,Animal environment,mcr-1,0,91,0
Escherichia coli,Animal feces,mcr-1,26,4932,0.527169505
Escherichia coli,Farm,mcr-1,63,1500,4.2
Escherichia coli,Egg,mcr-1,0,26,0
Escherichia coli,Farm sewage,mcr-1,2,6,33.33333333
Escherichia coli,Fish/Seafood,mcr-1,0,221,0
Escherichia coli,Food,mcr-1,79,765,10.32679739
Escherichia coli,Meat,mcr-1,113,9135,1.237000547
Escherichia coli,Reptile,mcr-1,0,13,0
Escherichia coli,Cider,mcr-1,0,14,0
Escherichia coli,Dairy,mcr-1,4,325,1.230769231
Escherichia coli,Slaughterhouse,mcr-1,22,247,8.906882591
Escherichia coli,Farm water,mcr-1,0,29,0
Escherichia coli,Flour,mcr-1,0,84,0
Escherichia coli,Fruit/vegetables,mcr-1,10,763,1.31061599
Escherichia coli,Seeds,mcr-1,0,5,0
Escherichia coli,Spice_Herbs,mcr-1,0,49,0
Escherichia coli,Insect,mcr-1,0,25,0
Escherichia coli,Nuts,mcr-1,0,29,0
Escherichia coli,Plant,mcr-1,0,16,0
Escherichia coli,Sewage,mcr-1,7,331,2.114803625
Escherichia coli,Wastewater,mcr-1,0,625,0
Escherichia coli,Water,mcr-1,29,1464,1.980874317
Escherichia coli,Tea,mcr-1,,,
Escherichia coli,Clinical,mcr-9,77,40966,0.187960748
Escherichia coli,Animal,mcr-9,23,9972,0.230645808
Escherichia coli,Animal environment,mcr-9,0,91,0
Escherichia coli,Animal feces,mcr-9,0,4932,0
Escherichia coli,Farm,mcr-9,0,1500,0
Escherichia coli,Egg,mcr-9,0,26,0
Escherichia coli,Farm sewage,mcr-9,0,6,0
Escherichia coli,Fish/Seafood,mcr-9,0,221,0
Escherichia coli,Food,mcr-9,0,765,0
Escherichia coli,Meat,mcr-9,20,9135,0.21893815
Escherichia coli,Reptile,mcr-9,0,13,0
Escherichia coli,Cider,mcr-9,0,14,0
Escherichia coli,Dairy,mcr-9,1,325,0.307692308
Escherichia coli,Slaughterhouse,mcr-9,3,247,1.214574899
Escherichia coli,Farm water,mcr-9,0,29,0
Escherichia coli,Flour,mcr-9,0,84,0
Escherichia coli,Fruit/vegetables,mcr-9,0,763,0
Escherichia coli,Seeds,mcr-9,0,5,0
Escherichia coli,Spice_Herbs,mcr-9,0,49,0
Escherichia coli,Insect,mcr-9,0,25,0
Escherichia coli,Nuts,mcr-9,0,29,0
Escherichia coli,Plant,mcr-9,0,16,0
Escherichia coli,Sewage,mcr-9,1,331,0.302114804
Escherichia coli,Wastewater,mcr-9,1,625,0.16
Escherichia coli,Water,mcr-9,0,1464,0
Escherichia coli,Tea,mcr-9,,,
Escherichia coli,Clinical,qnrS,2011,40966,4.908948884
Escherichia coli,Animal,qnrS,278,9972,2.787805856
Escherichia coli,Animal environment,qnrS,7,91,7.692307692
Escherichia coli,Animal feces,qnrS,153,4932,3.102189781
Escherichia coli,Farm,qnrS,46,1500,3.066666667
Escherichia coli,Egg,qnrS,0,26,0
Escherichia coli,Farm sewage,qnrS,0,6,0
Escherichia coli,Fish/Seafood,qnrS,32,221,14.47963801
Escherichia coli,Food,qnrS,131,765,17.12418301
Escherichia coli,Meat,qnrS,222,9135,2.430213465
Escherichia coli,Reptile,qnrS,0,13,0
Escherichia coli,Cider,qnrS,0,14,0
Escherichia coli,Dairy,qnrS,10,325,3.076923077
Escherichia coli,Slaughterhouse,qnrS,21,247,8.502024291
Escherichia coli,Farm water,qnrS,0,29,0
Escherichia coli,Flour,qnrS,0,84,0
Escherichia coli,Fruit/vegetables,qnrS,94,763,12.3197903
Escherichia coli,Seeds,qnrS,0,5,0
Escherichia coli,Spice_Herbs,qnrS,0,49,0
Escherichia coli,Insect,qnrS,0,25,0
Escherichia coli,Nuts,qnrS,0,29,0
Escherichia coli,Plant,qnrS,0,16,0
Escherichia coli,Sewage,qnrS,91,331,27.49244713
Escherichia coli,Wastewater,qnrS,84,625,13.44
Escherichia coli,Water,qnrS,111,1464,7.581967213
Escherichia coli,Tea,qnrS,,,
Escherichia coli,Clinical,sul,17488,40966,42.68905922
Escherichia coli,Animal,sul,3870,9972,38.80866426
Escherichia coli,Animal environment,sul,8,91,8.791208791
Escherichia coli,Animal feces,sul,1290,4932,26.15571776
Escherichia coli,Farm,sul,618,1500,41.2
Escherichia coli,Egg,sul,9,26,34.61538462
Escherichia coli,Farm sewage,sul,6,6,100
Escherichia coli,Fish/Seafood,sul,33,221,14.9321267
Escherichia coli,Food,sul,265,765,34.64052288
Escherichia coli,Meat,sul,3406,9135,37.28516694
Escherichia coli,Reptile,sul,1,13,7.692307692
Escherichia coli,Cider,sul,0,14,0
Escherichia coli,Dairy,sul,49,325,15.07692308
Escherichia coli,Slaughterhouse,sul,114,247,46.15384615
Escherichia coli,Farm water,sul,10,29,34.48275862
Escherichia coli,Flour,sul,1,84,1.19047619
Escherichia coli,Fruit/vegetables,sul,156,763,20.44560944
Escherichia coli,Seeds,sul,0,5,0
Escherichia coli,Spice_Herbs,sul,5,49,10.20408163
Escherichia coli,Insect,sul,11,25,44
Escherichia coli,Nuts,sul,0,29,0
Escherichia coli,Plant,sul,0,16,0
Escherichia coli,Sewage,sul,209,331,63.14199396
Escherichia coli,Wastewater,sul,248,625,39.68
Escherichia coli,Water,sul,320,1464,21.8579235
Escherichia coli,Tea,sul,,,
Escherichia coli,Clinical,tet,15208,40966,37.12346824
Escherichia coli,Animal,tet,5209,9972,52.23626153
Escherichia coli,Animal environment,tet,10,91,10.98901099
Escherichia coli,Animal feces,tet,1641,4932,33.27250608
Escherichia coli,Farm,tet,679,1500,45.26666667
Escherichia coli,Egg,tet,17,26,65.38461538
Escherichia coli,Farm sewage,tet,6,6,100
Escherichia coli,Fish/Seafood,tet,42,221,19.00452489
Escherichia coli,Food,tet,279,765,36.47058824
Escherichia coli,Meat,tet,4089,9135,44.76190476
Escherichia coli,Reptile,tet,1,13,7.692307692
Escherichia coli,Cider,tet,1,14,7.142857143
Escherichia coli,Dairy,tet,59,325,18.15384615
Escherichia coli,Slaughterhouse,tet,98,247,39.67611336
Escherichia coli,Farm water,tet,13,29,44.82758621
Escherichia coli,Flour,tet,4,84,4.761904762
Escherichia coli,Fruit/vegetables,tet,222,763,29.09567497
Escherichia coli,Seeds,tet,0,5,0
Escherichia coli,Spice_Herbs,tet,7,49,14.28571429
Escherichia coli,Insect,tet,12,25,48
Escherichia coli,Nuts,tet,0,29,0
Escherichia coli,Plant,tet,0,16,0
Escherichia coli,Sewage,tet,221,331,66.7673716
Escherichia coli,Wastewater,tet,217,625,34.72
Escherichia coli,Water,tet,349,1464,23.83879781
Escherichia coli,Tea,tet,,,
Escherichia coli,Clinical,van,3,40966,0.007323146
Escherichia coli,Animal,van,0,9972,0
Escherichia coli,Animal environment,van,0,91,0
Escherichia coli,Animal feces,van,0,4932,0
Escherichia coli,Farm,van,0,1500,0
Escherichia coli,Egg,van,0,26,0
Escherichia coli,Farm sewage,van,0,6,0
Escherichia coli,Fish/Seafood,van,0,221,0
Escherichia coli,Food,van,0,765,0
Escherichia coli,Meat,van,0,9135,0
Escherichia coli,Reptile,van,0,13,0
Escherichia coli,Cider,van,0,14,0
Escherichia coli,Dairy,van,0,325,0
Escherichia coli,Slaughterhouse,van,0,247,0
Escherichia coli,Farm water,van,0,29,0
Escherichia coli,Flour,van,0,84,0
Escherichia coli,Fruit/vegetables,van,0,763,0
Escherichia coli,Seeds,van,0,5,0
Escherichia coli,Spice_Herbs,van,0,49,0
Escherichia coli,Insect,van,0,25,0
Escherichia coli,Nuts,van,0,29,0
Escherichia coli,Plant,van,0,16,0
Escherichia coli,Sewage,van,0,331,0
Escherichia coli,Wastewater,van,0,625,0
Escherichia coli,Water,van,0,1464,0
Escherichia coli,Tea,van,,,
Escherichia coli,Clinical,gyrA,14560,40966,35.5416687
Escherichia coli,Animal,gyrA,1063,9972,10.65984757
Escherichia coli,Animal environment,gyrA,7,91,7.692307692
Escherichia coli,Animal feces,gyrA,340,4932,6.893755069
Escherichia coli,Farm,gyrA,352,1500,23.46666667
Escherichia coli,Egg,gyrA,0,26,0
Escherichia coli,Farm sewage,gyrA,6,6,100
Escherichia coli,Fish/Seafood,gyrA,17,221,7.692307692
Escherichia coli,Food,gyrA,112,765,14.64052288
Escherichia coli,Meat,gyrA,2159,9135,23.63437329
Escherichia coli,Reptile,gyrA,0,13,0
Escherichia coli,Cider,gyrA,1,14,7.142857143
Escherichia coli,Dairy,gyrA,15,325,4.615384615
Escherichia coli,Slaughterhouse,gyrA,73,247,29.55465587
Escherichia coli,Farm water,gyrA,2,29,6.896551724
Escherichia coli,Flour,gyrA,0,84,0
Escherichia coli,Fruit/vegetables,gyrA,25,763,3.276539974
Escherichia coli,Seeds,gyrA,0,5,0
Escherichia coli,Spice_Herbs,gyrA,6,49,12.24489796
Escherichia coli,Insect,gyrA,0,25,0
Escherichia coli,Nuts,gyrA,0,29,0
Escherichia coli,Plant,gyrA,0,16,0
Escherichia coli,Sewage,gyrA,177,331,53.47432024
Escherichia coli,Wastewater,gyrA,221,625,35.36
Escherichia coli,Water,gyrA,184,1464,12.56830601
Escherichia coli,Tea,gyrA,,,
Escherichia coli,Clinical,parC,11532,40966,28.15017331
Escherichia coli,Animal,parC,821,9972,8.233052547
Escherichia coli,Animal environment,parC,7,91,7.692307692
Escherichia coli,Animal feces,parC,359,4932,7.278994323
Escherichia coli,Farm,parC,242,1500,16.13333333
Escherichia coli,Egg,parC,0,26,0
Escherichia coli,Farm sewage,parC,6,6,100
Escherichia coli,Fish/Seafood,parC,12,221,5.429864253
Escherichia coli,Food,parC,86,765,11.24183007
Escherichia coli,Meat,parC,1840,9135,20.1423098
Escherichia coli,Reptile,parC,0,13,0
Escherichia coli,Cider,parC,1,14,7.142857143
Escherichia coli,Dairy,parC,13,325,4
Escherichia coli,Slaughterhouse,parC,45,247,18.21862348
Escherichia coli,Farm water,parC,2,29,6.896551724
Escherichia coli,Flour,parC,1,84,1.19047619
Escherichia coli,Fruit/vegetables,parC,26,763,3.407601573
Escherichia coli,Seeds,parC,0,5,0
Escherichia coli,Spice_Herbs,parC,4,49,8.163265306
Escherichia coli,Insect,parC,2,25,8
Escherichia coli,Nuts,parC,0,29,0
Escherichia coli,Plant,parC,0,16,0
Escherichia coli,Sewage,parC,89,331,26.88821752
Escherichia coli,Wastewater,parC,129,625,20.64
Escherichia coli,Water,parC,177,1464,12.09016393
Escherichia coli,Tea,parC,,,
Escherichia coli,Clinical,parE,10576,40966,25.81653078
Escherichia coli,Animal,parE,547,9972,5.485359005
Escherichia coli,Animal environment,parE,9,91,9.89010989
Escherichia coli,Animal feces,parE,178,4932,3.609083536
Escherichia coli,Farm,parE,111,1500,7.4
Escherichia coli,Egg,parE,0,26,0
Escherichia coli,Farm sewage,parE,1,6,16.66666667
Escherichia coli,Fish/Seafood,parE,7,221,3.167420814
Escherichia coli,Food,parE,60,765,7.843137255
Escherichia coli,Meat,parE,1726,9135,18.89436234
Escherichia coli,Reptile,parE,1,13,7.692307692
Escherichia coli,Cider,parE,0,14,0
Escherichia coli,Dairy,parE,4,325,1.230769231
Escherichia coli,Slaughterhouse,parE,20,247,8.097165992
Escherichia coli,Farm water,parE,1,29,3.448275862
Escherichia coli,Flour,parE,0,84,0
Escherichia coli,Fruit/vegetables,parE,11,763,1.441677588
Escherichia coli,Seeds,parE,2,5,40
Escherichia coli,Spice_Herbs,parE,1,49,2.040816327
Escherichia coli,Insect,parE,0,25,0
Escherichia coli,Nuts,parE,0,29,0
Escherichia coli,Plant,parE,0,16,0
Escherichia coli,Sewage,parE,60,331,18.12688822
Escherichia coli,Wastewater,parE,124,625,19.84
Escherichia coli,Water,parE,149,1464,10.17759563
Escherichia coli,Tea,parE,,,
Shigella,Clinical,aac(3),281,11270,2.493345164
Shigella,Animal,aac(3),0,12,0
Shigella,Animal environment,aac(3),,,
Shigella,Animal feces,aac(3),0,2,0
Shigella,Farm,aac(3),,,
Shigella,Egg,aac(3),,,
Shigella,Farm sewage,aac(3),,,
Shigella,Fish/Seafood,aac(3),0,1,0
Shigella,Food,aac(3),5,5,100
Shigella,Meat,aac(3),1,7,14.28571429
Shigella,Reptile,aac(3),,,
Shigella,Cider,aac(3),,,
Shigella,Dairy,aac(3),,,
Shigella,Slaughterhouse,aac(3),,,
Shigella,Farm water,aac(3),,,
Shigella,Flour,aac(3),,,
Shigella,Fruit/vegetables,aac(3),0,1,0
Shigella,Seeds,aac(3),,,
Shigella,Spice_Herbs,aac(3),,,
Shigella,Insect,aac(3),,,
Shigella,Nuts,aac(3),,,
Shigella,Plant,aac(3),,,
Shigella,Sewage,aac(3),1,1,100
Shigella,Wastewater,aac(3),,,
Shigella,Water,aac(3),1,2,50
Shigella,Tea,aac(3),,,
Shigella,Clinical,'aac(6'')-Ib-cr',11,11270,0.097604259
Shigella,Animal,'aac(6'')-Ib-cr',0,12,0
Shigella,Animal environment,'aac(6'')-Ib-cr',,,
Shigella,Animal feces,'aac(6'')-Ib-cr',0,2,0
Shigella,Farm,'aac(6'')-Ib-cr',,,
Shigella,Egg,'aac(6'')-Ib-cr',,,
Shigella,Farm sewage,'aac(6'')-Ib-cr',,,
Shigella,Fish/Seafood,'aac(6'')-Ib-cr',0,1,0
Shigella,Food,'aac(6'')-Ib-cr',0,5,0
Shigella,Meat,'aac(6'')-Ib-cr',0,7,0
Shigella,Reptile,'aac(6'')-Ib-cr',,,
Shigella,Cider,'aac(6'')-Ib-cr',,,
Shigella,Dairy,'aac(6'')-Ib-cr',,,
Shigella,Slaughterhouse,'aac(6'')-Ib-cr',,,
Shigella,Farm water,'aac(6'')-Ib-cr',,,
Shigella,Flour,'aac(6'')-Ib-cr',,,
Shigella,Fruit/vegetables,'aac(6'')-Ib-cr',0,1,0
Shigella,Seeds,'aac(6'')-Ib-cr',,,
Shigella,Spice_Herbs,'aac(6'')-Ib-cr',,,
Shigella,Insect,'aac(6'')-Ib-cr',,,
Shigella,Nuts,'aac(6'')-Ib-cr',,,
Shigella,Plant,'aac(6'')-Ib-cr',,,
Shigella,Sewage,'aac(6'')-Ib-cr',0,1,0
Shigella,Wastewater,'aac(6'')-Ib-cr',,,
Shigella,Water,'aac(6'')-Ib-cr',0,2,0
Shigella,Tea,'aac(6'')-Ib-cr',,,
Shigella,Clinical,aadA,7965,11270,70.6743567
Shigella,Animal,aadA,6,12,50
Shigella,Animal environment,aadA,,,
Shigella,Animal feces,aadA,2,2,100
Shigella,Farm,aadA,,,
Shigella,Egg,aadA,,,
Shigella,Farm sewage,aadA,,,
Shigella,Fish/Seafood,aadA,0,1,0
Shigella,Food,aadA,4,5,80
Shigella,Meat,aadA,1,7,14.28571429
Shigella,Reptile,aadA,,,
Shigella,Cider,aadA,,,
Shigella,Dairy,aadA,,,
Shigella,Slaughterhouse,aadA,,,
Shigella,Farm water,aadA,,,
Shigella,Flour,aadA,,,
Shigella,Fruit/vegetables,aadA,0,1,0
Shigella,Seeds,aadA,,,
Shigella,Spice_Herbs,aadA,,,
Shigella,Insect,aadA,,,
Shigella,Nuts,aadA,,,
Shigella,Plant,aadA,,,
Shigella,Sewage,aadA,1,1,100
Shigella,Wastewater,aadA,,,
Shigella,Water,aadA,1,2,50
Shigella,Tea,aadA,,,
Shigella,Clinical,'aph(3'''')-Ib',6442,11270,57.16060337
Shigella,Animal,'aph(3'''')-Ib',5,12,41.66666667
Shigella,Animal environment,'aph(3'''')-Ib',,,
Shigella,Animal feces,'aph(3'''')-Ib',1,2,50
Shigella,Farm,'aph(3'''')-Ib',,,
Shigella,Egg,'aph(3'''')-Ib',,,
Shigella,Farm sewage,'aph(3'''')-Ib',,,
Shigella,Fish/Seafood,'aph(3'''')-Ib',0,1,0
Shigella,Food,'aph(3'''')-Ib',1,5,20
Shigella,Meat,'aph(3'''')-Ib',2,7,28.57142857
Shigella,Reptile,'aph(3'''')-Ib',,,
Shigella,Cider,'aph(3'''')-Ib',,,
Shigella,Dairy,'aph(3'''')-Ib',,,
Shigella,Slaughterhouse,'aph(3'''')-Ib',,,
Shigella,Farm water,'aph(3'''')-Ib',,,
Shigella,Flour,'aph(3'''')-Ib',,,
Shigella,Fruit/vegetables,'aph(3'''')-Ib',1,1,100
Shigella,Seeds,'aph(3'''')-Ib',,,
Shigella,Spice_Herbs,'aph(3'''')-Ib',,,
Shigella,Insect,'aph(3'''')-Ib',,,
Shigella,Nuts,'aph(3'''')-Ib',,,
Shigella,Plant,'aph(3'''')-Ib',,,
Shigella,Sewage,'aph(3'''')-Ib',0,1,0
Shigella,Wastewater,'aph(3'''')-Ib',,,
Shigella,Water,'aph(3'''')-Ib',1,2,50
Shigella,Tea,'aph(3'''')-Ib',,,
Shigella,Clinical,'aph(3'')',31,11270,0.275066548
Shigella,Animal,'aph(3'')',1,12,8.333333333
Shigella,Animal environment,'aph(3'')',,,
Shigella,Animal feces,'aph(3'')',0,2,0
Shigella,Farm,'aph(3'')',,,
Shigella,Egg,'aph(3'')',,,
Shigella,Farm sewage,'aph(3'')',,,
Shigella,Fish/Seafood,'aph(3'')',0,1,0
Shigella,Food,'aph(3'')',1,5,20
Shigella,Meat,'aph(3'')',0,7,0
Shigella,Reptile,'aph(3'')',,,
Shigella,Cider,'aph(3'')',,,
Shigella,Dairy,'aph(3'')',,,
Shigella,Slaughterhouse,'aph(3'')',,,
Shigella,Farm water,'aph(3'')',,,
Shigella,Flour,'aph(3'')',,,
Shigella,Fruit/vegetables,'aph(3'')',0,1,0
Shigella,Seeds,'aph(3'')',,,
Shigella,Spice_Herbs,'aph(3'')',,,
Shigella,Insect,'aph(3'')',,,
Shigella,Nuts,'aph(3'')',,,
Shigella,Plant,'aph(3'')',,,
Shigella,Sewage,'aph(3'')',0,1,0
Shigella,Wastewater,'aph(3'')',,,
Shigella,Water,'aph(3'')',0,2,0
Shigella,Tea,'aph(3'')',,,
Shigella,Clinical,aph(6)-Id,6462,11270,57.33806566
Shigella,Animal,aph(6)-Id,5,12,41.66666667
Shigella,Animal environment,aph(6)-Id,,,
Shigella,Animal feces,aph(6)-Id,1,2,50
Shigella,Farm,aph(6)-Id,,,
Shigella,Egg,aph(6)-Id,,,
Shigella,Farm sewage,aph(6)-Id,,,
Shigella,Fish/Seafood,aph(6)-Id,0,1,0
Shigella,Food,aph(6)-Id,1,5,20
Shigella,Meat,aph(6)-Id,2,7,28.57142857
Shigella,Reptile,aph(6)-Id,,,
Shigella,Cider,aph(6)-Id,,,
Shigella,Dairy,aph(6)-Id,,,
Shigella,Slaughterhouse,aph(6)-Id,,,
Shigella,Farm water,aph(6)-Id,,,
Shigella,Flour,aph(6)-Id,,,
Shigella,Fruit/vegetables,aph(6)-Id,1,1,100
Shigella,Seeds,aph(6)-Id,,,
Shigella,Spice_Herbs,aph(6)-Id,,,
Shigella,Insect,aph(6)-Id,,,
Shigella,Nuts,aph(6)-Id,,,
Shigella,Plant,aph(6)-Id,,,
Shigella,Sewage,aph(6)-Id,0,1,0
Shigella,Wastewater,aph(6)-Id,,,
Shigella,Water,aph(6)-Id,1,2,50
Shigella,Tea,aph(6)-Id,,,
Shigella,Clinical,blaACT,0,11270,0
Shigella,Animal,blaACT,0,12,0
Shigella,Animal environment,blaACT,,,
Shigella,Animal feces,blaACT,0,2,0
Shigella,Farm,blaACT,,,
Shigella,Egg,blaACT,,,
Shigella,Farm sewage,blaACT,,,
Shigella,Fish/Seafood,blaACT,0,1,0
Shigella,Food,blaACT,0,5,0
Shigella,Meat,blaACT,0,7,0
Shigella,Reptile,blaACT,,,
Shigella,Cider,blaACT,,,
Shigella,Dairy,blaACT,,,
Shigella,Slaughterhouse,blaACT,,,
Shigella,Farm water,blaACT,,,
Shigella,Flour,blaACT,,,
Shigella,Fruit/vegetables,blaACT,0,1,0
Shigella,Seeds,blaACT,,,
Shigella,Spice_Herbs,blaACT,,,
Shigella,Insect,blaACT,,,
Shigella,Nuts,blaACT,,,
Shigella,Plant,blaACT,,,
