Genus,Source,Gene,number,total,Percent
Enterobacter,Dairy,"qacE,",1,1,100
Enterobacter,Slaughterhouse,"qacE,",,,
Enterobacter,Farm water,"qacE,",0,2,0
Enterobacter,Flour,"qacE,",,,
Enterobacter,Fruit/vegetables,"qacE,",0,20,0
Enterobacter,Seeds,"qacE,",,,
Enterobacter,Spice_Herbs,"qacE,",0,3,0
Enterobacter,Insect,"qacE,",0,2,0
Enterobacter,Nuts,"qacE,",,,
Enterobacter,Plant,"qacE,",0,10,0
Enterobacter,Sewage,"qacE,",0,15,0
Enterobacter,Wastewater,"qacE,",0,59,0
Enterobacter,Water,"qacE,",0,51,0
Enterobacter,Tea,"qacE,",,,
Enterobacter,Clinical,qacA,0,3631,0
Enterobacter,Animal,qacA,0,9,0
Enterobacter,Animal environment,qacA,,,
Enterobacter,Animal feces,qacA,0,6,0
Enterobacter,Farm,qacA,0,19,0
Enterobacter,Egg,qacA,,,
Enterobacter,Farm sewage,qacA,,,
Enterobacter,Fish/Seafood,qacA,0,1,0
Enterobacter,Food,qacA,0,2,0
Enterobacter,Meat,qacA,0,637,0
Enterobacter,Reptile,qacA,,,
Enterobacter,Cider,qacA,,,
Enterobacter,Dairy,qacA,0,1,0
Enterobacter,Slaughterhouse,qacA,,,
Enterobacter,Farm water,qacA,0,2,0
Enterobacter,Flour,qacA,,,
Enterobacter,Fruit/vegetables,qacA,0,20,0
Enterobacter,Seeds,qacA,,,
Enterobacter,Spice_Herbs,qacA,0,3,0
Enterobacter,Insect,qacA,0,2,0
Enterobacter,Nuts,qacA,,,
Enterobacter,Plant,qacA,0,10,0
Enterobacter,Sewage,qacA,0,15,0
Enterobacter,Wastewater,qacA,0,59,0
Enterobacter,Water,qacA,0,51,0
Enterobacter,Tea,qacA,,,
Enterobacter,Clinical,qacB,0,3631,0
Enterobacter,Animal,qacB,0,9,0
Enterobacter,Animal environment,qacB,,,
Enterobacter,Animal feces,qacB,0,6,0
Enterobacter,Farm,qacB,0,19,0
Enterobacter,Egg,qacB,,,
Enterobacter,Farm sewage,qacB,,,
Enterobacter,Fish/Seafood,qacB,0,1,0
Enterobacter,Food,qacB,0,2,0
Enterobacter,Meat,qacB,0,637,0
Enterobacter,Reptile,qacB,,,
Enterobacter,Cider,qacB,,,
Enterobacter,Dairy,qacB,0,1,0
Enterobacter,Slaughterhouse,qacB,,,
Enterobacter,Farm water,qacB,0,2,0
Enterobacter,Flour,qacB,,,
Enterobacter,Fruit/vegetables,qacB,0,20,0
Enterobacter,Seeds,qacB,,,
Enterobacter,Spice_Herbs,qacB,0,3,0
Enterobacter,Insect,qacB,0,2,0
Enterobacter,Nuts,qacB,,,
Enterobacter,Plant,qacB,0,10,0
Enterobacter,Sewage,qacB,0,15,0
Enterobacter,Wastewater,qacB,0,59,0
Enterobacter,Water,qacB,0,51,0
Enterobacter,Tea,qacB,,,
Enterobacter,Clinical,qacF,48,3631,1.321949876
Enterobacter,Animal,qacF,0,9,0
Enterobacter,Animal environment,qacF,,,
Enterobacter,Animal feces,qacF,0,6,0
Enterobacter,Farm,qacF,0,19,0
Enterobacter,Egg,qacF,,,
Enterobacter,Farm sewage,qacF,,,
Enterobacter,Fish/Seafood,qacF,0,1,0
Enterobacter,Food,qacF,0,2,0
Enterobacter,Meat,qacF,6,637,0.941915228
Enterobacter,Reptile,qacF,,,
Enterobacter,Cider,qacF,,,
Enterobacter,Dairy,qacF,0,1,0
Enterobacter,Slaughterhouse,qacF,,,
Enterobacter,Farm water,qacF,0,2,0
Enterobacter,Flour,qacF,,,
Enterobacter,Fruit/vegetables,qacF,0,20,0
Enterobacter,Seeds,qacF,,,
Enterobacter,Spice_Herbs,qacF,0,3,0
Enterobacter,Insect,qacF,0,2,0
Enterobacter,Nuts,qacF,,,
Enterobacter,Plant,qacF,0,10,0
Enterobacter,Sewage,qacF,0,15,0
Enterobacter,Wastewater,qacF,0,59,0
Enterobacter,Water,qacF,2,51,3.921568627
Enterobacter,Tea,qacF,,,
Enterobacter,Clinical,qacG,177,3631,4.874690168
Enterobacter,Animal,qacG,2,9,22.22222222
Enterobacter,Animal environment,qacG,,,
Enterobacter,Animal feces,qacG,0,6,0
Enterobacter,Farm,qacG,0,19,0
Enterobacter,Egg,qacG,,,
Enterobacter,Farm sewage,qacG,,,
Enterobacter,Fish/Seafood,qacG,0,1,0
Enterobacter,Food,qacG,0,2,0
Enterobacter,Meat,qacG,11,637,1.726844584
Enterobacter,Reptile,qacG,,,
Enterobacter,Cider,qacG,,,
Enterobacter,Dairy,qacG,0,1,0
Enterobacter,Slaughterhouse,qacG,,,
Enterobacter,Farm water,qacG,0,2,0
Enterobacter,Flour,qacG,,,
Enterobacter,Fruit/vegetables,qacG,0,20,0
Enterobacter,Seeds,qacG,,,
Enterobacter,Spice_Herbs,qacG,0,3,0
Enterobacter,Insect,qacG,0,2,0
Enterobacter,Nuts,qacG,,,
Enterobacter,Plant,qacG,0,10,0
Enterobacter,Sewage,qacG,0,15,0
Enterobacter,Wastewater,qacG,0,59,0
Enterobacter,Water,qacG,0,51,0
Enterobacter,Tea,qacG,,,
Enterobacter,Clinical,qacH,0,3631,0
Enterobacter,Animal,qacH,0,9,0
Enterobacter,Animal environment,qacH,,,
Enterobacter,Animal feces,qacH,0,6,0
Enterobacter,Farm,qacH,0,19,0
Enterobacter,Egg,qacH,,,
Enterobacter,Farm sewage,qacH,,,
Enterobacter,Fish/Seafood,qacH,0,1,0
Enterobacter,Food,qacH,0,2,0
Enterobacter,Meat,qacH,0,637,0
Enterobacter,Reptile,qacH,,,
Enterobacter,Cider,qacH,,,
Enterobacter,Dairy,qacH,0,1,0
Enterobacter,Slaughterhouse,qacH,,,
Enterobacter,Farm water,qacH,0,2,0
Enterobacter,Flour,qacH,,,
Enterobacter,Fruit/vegetables,qacH,0,20,0
Enterobacter,Seeds,qacH,,,
Enterobacter,Spice_Herbs,qacH,0,3,0
Enterobacter,Insect,qacH,0,2,0
Enterobacter,Nuts,qacH,,,
Enterobacter,Plant,qacH,0,10,0
Enterobacter,Sewage,qacH,0,15,0
Enterobacter,Wastewater,qacH,0,59,0
Enterobacter,Water,qacH,0,51,0
Enterobacter,Tea,qacH,,,
Enterobacter,Clinical,qacJ,0,3631,0
Enterobacter,Animal,qacJ,0,9,0
Enterobacter,Animal environment,qacJ,,,
Enterobacter,Animal feces,qacJ,0,6,0
Enterobacter,Farm,qacJ,0,19,0
Enterobacter,Egg,qacJ,,,
Enterobacter,Farm sewage,qacJ,,,
Enterobacter,Fish/Seafood,qacJ,0,1,0
Enterobacter,Food,qacJ,0,2,0
Enterobacter,Meat,qacJ,0,637,0
Enterobacter,Reptile,qacJ,,,
Enterobacter,Cider,qacJ,,,
Enterobacter,Dairy,qacJ,0,1,0
Enterobacter,Slaughterhouse,qacJ,,,
Enterobacter,Farm water,qacJ,0,2,0
Enterobacter,Flour,qacJ,,,
Enterobacter,Fruit/vegetables,qacJ,0,20,0
Enterobacter,Seeds,qacJ,,,
Enterobacter,Spice_Herbs,qacJ,0,3,0
Enterobacter,Insect,qacJ,0,2,0
Enterobacter,Nuts,qacJ,,,
Enterobacter,Plant,qacJ,0,10,0
Enterobacter,Sewage,qacJ,0,15,0
Enterobacter,Wastewater,qacJ,0,59,0
Enterobacter,Water,qacJ,0,51,0
Enterobacter,Tea,qacJ,,,
Enterobacter,Clinical,qacK,1,3631,0.027540622
Enterobacter,Animal,qacK,0,9,0
Enterobacter,Animal environment,qacK,,,
Enterobacter,Animal feces,qacK,0,6,0
Enterobacter,Farm,qacK,0,19,0
Enterobacter,Egg,qacK,,,
Enterobacter,Farm sewage,qacK,,,
Enterobacter,Fish/Seafood,qacK,0,1,0
Enterobacter,Food,qacK,0,2,0
Enterobacter,Meat,qacK,0,637,0
Enterobacter,Reptile,qacK,,,
Enterobacter,Cider,qacK,,,
Enterobacter,Dairy,qacK,0,1,0
Enterobacter,Slaughterhouse,qacK,,,
Enterobacter,Farm water,qacK,0,2,0
Enterobacter,Flour,qacK,,,
Enterobacter,Fruit/vegetables,qacK,0,20,0
Enterobacter,Seeds,qacK,,,
Enterobacter,Spice_Herbs,qacK,0,3,0
Enterobacter,Insect,qacK,0,2,0
Enterobacter,Nuts,qacK,,,
Enterobacter,Plant,qacK,0,10,0
Enterobacter,Sewage,qacK,0,15,0
Enterobacter,Wastewater,qacK,0,59,0
Enterobacter,Water,qacK,0,51,0
Enterobacter,Tea,qacK,,,
Enterobacter,Clinical,qacL,39,3631,1.074084274
Enterobacter,Animal,qacL,0,9,0
Enterobacter,Animal environment,qacL,,,
Enterobacter,Animal feces,qacL,0,6,0
Enterobacter,Farm,qacL,4,19,21.05263158
Enterobacter,Egg,qacL,,,
Enterobacter,Farm sewage,qacL,,,
Enterobacter,Fish/Seafood,qacL,0,1,0
Enterobacter,Food,qacL,0,2,0
Enterobacter,Meat,qacL,2,637,0.313971743
Enterobacter,Reptile,qacL,,,
Enterobacter,Cider,qacL,,,
Enterobacter,Dairy,qacL,1,1,100
Enterobacter,Slaughterhouse,qacL,,,
Enterobacter,Farm water,qacL,0,2,0
Enterobacter,Flour,qacL,,,
Enterobacter,Fruit/vegetables,qacL,0,20,0
Enterobacter,Seeds,qacL,,,
Enterobacter,Spice_Herbs,qacL,0,3,0
Enterobacter,Insect,qacL,0,2,0
Enterobacter,Nuts,qacL,,,
Enterobacter,Plant,qacL,0,10,0
Enterobacter,Sewage,qacL,1,15,6.666666667
Enterobacter,Wastewater,qacL,0,59,0
Enterobacter,Water,qacL,0,51,0
Enterobacter,Tea,qacL,,,
Enterobacter,Clinical,qacM,0,3631,0
Enterobacter,Animal,qacM,0,9,0
Enterobacter,Animal environment,qacM,,,
Enterobacter,Animal feces,qacM,0,6,0
Enterobacter,Farm,qacM,0,19,0
Enterobacter,Egg,qacM,,,
Enterobacter,Farm sewage,qacM,,,
Enterobacter,Fish/Seafood,qacM,0,1,0
Enterobacter,Food,qacM,0,2,0
Enterobacter,Meat,qacM,0,637,0
Enterobacter,Reptile,qacM,,,
Enterobacter,Cider,qacM,,,
Enterobacter,Dairy,qacM,0,1,0
Enterobacter,Slaughterhouse,qacM,,,
Enterobacter,Farm water,qacM,0,2,0
Enterobacter,Flour,qacM,,,
Enterobacter,Fruit/vegetables,qacM,0,20,0
Enterobacter,Seeds,qacM,,,
Enterobacter,Spice_Herbs,qacM,0,3,0
Enterobacter,Insect,qacM,0,2,0
Enterobacter,Nuts,qacM,,,
Enterobacter,Plant,qacM,0,10,0
Enterobacter,Sewage,qacM,0,15,0
Enterobacter,Wastewater,qacM,0,59,0
Enterobacter,Water,qacM,0,51,0
Enterobacter,Tea,qacM,,,
Enterobacter,Clinical,sugE,0,3631,0
Enterobacter,Animal,sugE,0,9,0
Enterobacter,Animal environment,sugE,,,
Enterobacter,Animal feces,sugE,0,6,0
Enterobacter,Farm,sugE,0,19,0
Enterobacter,Egg,sugE,,,
Enterobacter,Farm sewage,sugE,,,
Enterobacter,Fish/Seafood,sugE,0,1,0
Enterobacter,Food,sugE,0,2,0
Enterobacter,Meat,sugE,0,637,0
Enterobacter,Reptile,sugE,,,
Enterobacter,Cider,sugE,,,
Enterobacter,Dairy,sugE,0,1,0
Enterobacter,Slaughterhouse,sugE,,,
Enterobacter,Farm water,sugE,0,2,0
Enterobacter,Flour,sugE,,,
Enterobacter,Fruit/vegetables,sugE,0,20,0
Enterobacter,Seeds,sugE,,,
Enterobacter,Spice_Herbs,sugE,0,3,0
Enterobacter,Insect,sugE,0,2,0
Enterobacter,Nuts,sugE,,,
Enterobacter,Plant,sugE,0,10,0
Enterobacter,Sewage,sugE,0,15,0
Enterobacter,Wastewater,sugE,0,59,0
Enterobacter,Water,sugE,0,51,0
Enterobacter,Tea,sugE,,,
Enterobacter,Clinical,bcrABC,0,3631,0
Enterobacter,Animal,bcrABC,0,9,0
Enterobacter,Animal environment,bcrABC,,,
Enterobacter,Animal feces,bcrABC,0,6,0
Enterobacter,Farm,bcrABC,0,19,0
Enterobacter,Egg,bcrABC,,,
Enterobacter,Farm sewage,bcrABC,,,
Enterobacter,Fish/Seafood,bcrABC,0,1,0
Enterobacter,Food,bcrABC,0,2,0
Enterobacter,Meat,bcrABC,0,637,0
Enterobacter,Reptile,bcrABC,,,
Enterobacter,Cider,bcrABC,,,
Enterobacter,Dairy,bcrABC,0,1,0
Enterobacter,Slaughterhouse,bcrABC,,,
Enterobacter,Farm water,bcrABC,0,2,0
Enterobacter,Flour,bcrABC,,,
Enterobacter,Fruit/vegetables,bcrABC,0,20,0
Enterobacter,Seeds,bcrABC,,,
Enterobacter,Spice_Herbs,bcrABC,0,3,0
Enterobacter,Insect,bcrABC,0,2,0
Enterobacter,Nuts,bcrABC,,,
Enterobacter,Plant,bcrABC,0,10,0
Enterobacter,Sewage,bcrABC,0,15,0
Enterobacter,Wastewater,bcrABC,0,59,0
Enterobacter,Water,bcrABC,0,51,0
Enterobacter,Tea,bcrABC,,,
Enterobacter,Clinical,crcB,0,3631,0
Enterobacter,Animal,crcB,0,9,0
Enterobacter,Animal environment,crcB,,,
Enterobacter,Animal feces,crcB,0,6,0
Enterobacter,Farm,crcB,0,19,0
Enterobacter,Egg,crcB,,,
Enterobacter,Farm sewage,crcB,,,
Enterobacter,Fish/Seafood,crcB,0,1,0
Enterobacter,Food,crcB,0,2,0
Enterobacter,Meat,crcB,0,637,0
Enterobacter,Reptile,crcB,,,
Enterobacter,Cider,crcB,,,
Enterobacter,Dairy,crcB,0,1,0
Enterobacter,Slaughterhouse,crcB,,,
Enterobacter,Farm water,crcB,0,2,0
Enterobacter,Flour,crcB,,,
Enterobacter,Fruit/vegetables,crcB,0,20,0
Enterobacter,Seeds,crcB,,,
Enterobacter,Spice_Herbs,crcB,0,3,0
Enterobacter,Insect,crcB,0,2,0
Enterobacter,Nuts,crcB,,,
Enterobacter,Plant,crcB,0,10,0
Enterobacter,Sewage,crcB,0,15,0
Enterobacter,Wastewater,crcB,0,59,0
Enterobacter,Water,crcB,0,51,0
Enterobacter,Tea,crcB,,,
Enterobacter,Clinical,srp,0,3631,0
Enterobacter,Animal,srp,0,9,0
Enterobacter,Animal environment,srp,,,
Enterobacter,Animal feces,srp,0,6,0
Enterobacter,Farm,srp,0,19,0
Enterobacter,Egg,srp,,,
Enterobacter,Farm sewage,srp,,,
Enterobacter,Fish/Seafood,srp,0,1,0
Enterobacter,Food,srp,0,2,0
Enterobacter,Meat,srp,0,637,0
Enterobacter,Reptile,srp,,,
Enterobacter,Cider,srp,,,
Enterobacter,Dairy,srp,0,1,0
Enterobacter,Slaughterhouse,srp,,,
Enterobacter,Farm water,srp,0,2,0
Enterobacter,Flour,srp,,,
Enterobacter,Fruit/vegetables,srp,0,20,0
Enterobacter,Seeds,srp,,,
Enterobacter,Spice_Herbs,srp,0,3,0
Enterobacter,Insect,srp,0,2,0
Enterobacter,Nuts,srp,,,
Enterobacter,Plant,srp,0,10,0
Enterobacter,Sewage,srp,0,15,0
Enterobacter,Wastewater,srp,0,59,0
Enterobacter,Water,srp,0,51,0
Enterobacter,Tea,srp,,,
Enterobacter,Clinical,smd,1,3631,0.027540622
Enterobacter,Animal,smd,0,9,0
Enterobacter,Animal environment,smd,,,
Enterobacter,Animal feces,smd,0,6,0
Enterobacter,Farm,smd,0,19,0
Enterobacter,Egg,smd,,,
Enterobacter,Farm sewage,smd,,,
Enterobacter,Fish/Seafood,smd,0,1,0
Enterobacter,Food,smd,0,2,0
Enterobacter,Meat,smd,1,637,0.156985871
Enterobacter,Reptile,smd,,,
Enterobacter,Cider,smd,,,
Enterobacter,Dairy,smd,0,1,0
Enterobacter,Slaughterhouse,smd,,,
Enterobacter,Farm water,smd,0,2,0
Enterobacter,Flour,smd,,,
Enterobacter,Fruit/vegetables,smd,0,20,0
Enterobacter,Seeds,smd,,,
Enterobacter,Spice_Herbs,smd,0,3,0
Enterobacter,Insect,smd,0,2,0
Enterobacter,Nuts,smd,,,
Enterobacter,Plant,smd,0,10,0
Enterobacter,Sewage,smd,0,15,0
Enterobacter,Wastewater,smd,0,59,0
Enterobacter,Water,smd,0,51,0
Enterobacter,Tea,smd,,,
Enterobacter,Clinical,sde,0,3631,0
Enterobacter,Animal,sde,0,9,0
Enterobacter,Animal environment,sde,,,
Enterobacter,Animal feces,sde,0,6,0
Enterobacter,Farm,sde,0,19,0
Enterobacter,Egg,sde,,,
Enterobacter,Farm sewage,sde,,,
Enterobacter,Fish/Seafood,sde,0,1,0
Enterobacter,Food,sde,0,2,0
Enterobacter,Meat,sde,0,637,0
Enterobacter,Reptile,sde,,,
Enterobacter,Cider,sde,,,
Enterobacter,Dairy,sde,0,1,0
Enterobacter,Slaughterhouse,sde,,,
Enterobacter,Farm water,sde,0,2,0
Enterobacter,Flour,sde,,,
Enterobacter,Fruit/vegetables,sde,0,20,0
Enterobacter,Seeds,sde,,,
Enterobacter,Spice_Herbs,sde,0,3,0
Enterobacter,Insect,sde,0,2,0
Enterobacter,Nuts,sde,,,
Enterobacter,Plant,sde,0,10,0
Enterobacter,Sewage,sde,0,15,0
Enterobacter,Wastewater,sde,0,59,0
Enterobacter,Water,sde,0,51,0
Enterobacter,Tea,sde,,,
Klebsiella,Clinical,qac,13121,24679,53.16665991
Klebsiella,Animal,qac,94,176,53.40909091
Klebsiella,Animal environment,qac,,,
Klebsiella,Animal feces,qac,4,7,57.14285714
Klebsiella,Farm,qac,39,55,70.90909091
Klebsiella,Egg,qac,1,1,100
Klebsiella,Farm sewage,qac,,,
Klebsiella,Fish/Seafood,qac,1,9,11.11111111
Klebsiella,Food,qac,8,19,42.10526316
Klebsiella,Meat,qac,2032,4062,50.02461841
Klebsiella,Reptile,qac,0,17,0
Klebsiella,Cider,qac,,,
Klebsiella,Dairy,qac,1,64,1.5625
Klebsiella,Slaughterhouse,qac,,,
Klebsiella,Farm water,qac,0,2,0
Klebsiella,Flour,qac,,,
Klebsiella,Fruit/vegetables,qac,9,28,32.14285714
Klebsiella,Seeds,qac,,,
Klebsiella,Spice_Herbs,qac,0,4,0
Klebsiella,Insect,qac,0,4,0
Klebsiella,Nuts,qac,,,
Klebsiella,Plant,qac,0,10,0
Klebsiella,Sewage,qac,17,70,24.28571429
Klebsiella,Wastewater,qac,22,45,48.88888889
Klebsiella,Water,qac,40,93,43.01075269
Klebsiella,Tea,qac,,,
Klebsiella,Clinical,qacEdelta,12042,24679,48.79452166
Klebsiella,Animal,qacEdelta,81,176,46.02272727
Klebsiella,Animal environment,qacEdelta,,,
Klebsiella,Animal feces,qacEdelta,4,7,57.14285714
Klebsiella,Farm,qacEdelta,21,55,38.18181818
Klebsiella,Egg,qacEdelta,1,1,100
Klebsiella,Farm sewage,qacEdelta,,,
Klebsiella,Fish/Seafood,qacEdelta,1,9,11.11111111
Klebsiella,Food,qacEdelta,8,19,42.10526316
Klebsiella,Meat,qacEdelta,1820,4062,44.80551452
Klebsiella,Reptile,qacEdelta,0,17,0
Klebsiella,Cider,qacEdelta,,,
Klebsiella,Dairy,qacEdelta,1,64,1.5625
Klebsiella,Slaughterhouse,qacEdelta,,,
Klebsiella,Farm water,qacEdelta,0,2,0
Klebsiella,Flour,qacEdelta,,,
Klebsiella,Fruit/vegetables,qacEdelta,7,28,25
Klebsiella,Seeds,qacEdelta,,,
Klebsiella,Spice_Herbs,qacEdelta,0,4,0
Klebsiella,Insect,qacEdelta,0,4,0
Klebsiella,Nuts,qacEdelta,,,
Klebsiella,Plant,qacEdelta,0,10,0
Klebsiella,Sewage,qacEdelta,15,70,21.42857143
Klebsiella,Wastewater,qacEdelta,21,45,46.66666667
Klebsiella,Water,qacEdelta,24,93,25.80645161
Klebsiella,Tea,qacEdelta,,,
Klebsiella,Clinical,qacC,4,24679,0.016208112
Klebsiella,Animal,qacC,0,176,0
Klebsiella,Animal environment,qacC,,,
Klebsiella,Animal feces,qacC,0,7,0
Klebsiella,Farm,qacC,0,55,0
Klebsiella,Egg,qacC,0,1,0
Klebsiella,Farm sewage,qacC,,,
Klebsiella,Fish/Seafood,qacC,0,9,0
Klebsiella,Food,qacC,0,19,0
Klebsiella,Meat,qacC,0,4062,0
Klebsiella,Reptile,qacC,0,17,0
Klebsiella,Cider,qacC,,,
Klebsiella,Dairy,qacC,0,64,0
Klebsiella,Slaughterhouse,qacC,,,
Klebsiella,Farm water,qacC,0,2,0
Klebsiella,Flour,qacC,,,
Klebsiella,Fruit/vegetables,qacC,0,28,0
Klebsiella,Seeds,qacC,,,
Klebsiella,Spice_Herbs,qacC,0,4,0
Klebsiella,Insect,qacC,0,4,0
Klebsiella,Nuts,qacC,,,
Klebsiella,Plant,qacC,0,10,0
Klebsiella,Sewage,qacC,0,70,0
Klebsiella,Wastewater,qacC,0,45,0
Klebsiella,Water,qacC,0,93,0
Klebsiella,Tea,qacC,,,
Klebsiella,Clinical,"qacE,",687,24679,2.783743264
Klebsiella,Animal,"qacE,",2,176,1.136363636
Klebsiella,Animal environment,"qacE,",,,
Klebsiella,Animal feces,"qacE,",0,7,0
Klebsiella,Farm,"qacE,",0,55,0
Klebsiella,Egg,"qacE,",0,1,0
Klebsiella,Farm sewage,"qacE,",,,
Klebsiella,Fish/Seafood,"qacE,",0,9,0
Klebsiella,Food,"qacE,",0,19,0
Klebsiella,Meat,"qacE,",111,4062,2.732644018
Klebsiella,Reptile,"qacE,",0,17,0
Klebsiella,Cider,"qacE,",,,
Klebsiella,Dairy,"qacE,",0,64,0
Klebsiella,Slaughterhouse,"qacE,",,,
Klebsiella,Farm water,"qacE,",0,2,0
Klebsiella,Flour,"qacE,",,,
Klebsiella,Fruit/vegetables,"qacE,",0,28,0
Klebsiella,Seeds,"qacE,",,,
Klebsiella,Spice_Herbs,"qacE,",0,4,0
Klebsiella,Insect,"qacE,",0,4,0
Klebsiella,Nuts,"qacE,",,,
Klebsiella,Plant,"qacE,",0,10,0
Klebsiella,Sewage,"qacE,",0,70,0
Klebsiella,Wastewater,"qacE,",1,45,2.222222222
Klebsiella,Water,"qacE,",1,93,1.075268817
Klebsiella,Tea,"qacE,",,,
Klebsiella,Clinical,qacA,0,24679,0
Klebsiella,Animal,qacA,0,176,0
Klebsiella,Animal environment,qacA,,,
Klebsiella,Animal feces,qacA,0,7,0
Klebsiella,Farm,qacA,0,55,0
Klebsiella,Egg,qacA,0,1,0
Klebsiella,Farm sewage,qacA,,,
Klebsiella,Fish/Seafood,qacA,0,9,0
Klebsiella,Food,qacA,0,19,0
Klebsiella,Meat,qacA,0,4062,0
Klebsiella,Reptile,qacA,0,17,0
Klebsiella,Cider,qacA,,,
Klebsiella,Dairy,qacA,0,64,0
Klebsiella,Slaughterhouse,qacA,,,
Klebsiella,Farm water,qacA,0,2,0
Klebsiella,Flour,qacA,,,
Klebsiella,Fruit/vegetables,qacA,0,28,0
Klebsiella,Seeds,qacA,,,
Klebsiella,Spice_Herbs,qacA,0,4,0
Klebsiella,Insect,qacA,0,4,0
Klebsiella,Nuts,qacA,,,
Klebsiella,Plant,qacA,0,10,0
Klebsiella,Sewage,qacA,0,70,0
Klebsiella,Wastewater,qacA,0,45,0
Klebsiella,Water,qacA,0,93,0
Klebsiella,Tea,qacA,,,
Klebsiella,Clinical,qacB,0,24679,0
Klebsiella,Animal,qacB,0,176,0
Klebsiella,Animal environment,qacB,,,
Klebsiella,Animal feces,qacB,0,7,0
Klebsiella,Farm,qacB,0,55,0
Klebsiella,Egg,qacB,0,1,0
Klebsiella,Farm sewage,qacB,,,
Klebsiella,Fish/Seafood,qacB,0,9,0
Klebsiella,Food,qacB,0,19,0
Klebsiella,Meat,qacB,0,4062,0
Klebsiella,Reptile,qacB,0,17,0
Klebsiella,Cider,qacB,,,
Klebsiella,Dairy,qacB,0,64,0
Klebsiella,Slaughterhouse,qacB,,,
Klebsiella,Farm water,qacB,0,2,0
Klebsiella,Flour,qacB,,,
Klebsiella,Fruit/vegetables,qacB,0,28,0
Klebsiella,Seeds,qacB,,,
Klebsiella,Spice_Herbs,qacB,0,4,0
Klebsiella,Insect,qacB,0,4,0
Klebsiella,Nuts,qacB,,,
Klebsiella,Plant,qacB,0,10,0
Klebsiella,Sewage,qacB,0,70,0
Klebsiella,Wastewater,qacB,0,45,0
Klebsiella,Water,qacB,0,93,0
Klebsiella,Tea,qacB,,,
Klebsiella,Clinical,qacF,43,24679,0.174237206
Klebsiella,Animal,qacF,0,176,0
Klebsiella,Animal environment,qacF,,,
Klebsiella,Animal feces,qacF,0,7,0
Klebsiella,Farm,qacF,0,55,0
Klebsiella,Egg,qacF,0,1,0
Klebsiella,Farm sewage,qacF,,,
Klebsiella,Fish/Seafood,qacF,0,9,0
Klebsiella,Food,qacF,0,19,0
Klebsiella,Meat,qacF,3,4062,0.073855244
Klebsiella,Reptile,qacF,0,17,0
Klebsiella,Cider,qacF,,,
Klebsiella,Dairy,qacF,0,64,0
Klebsiella,Slaughterhouse,qacF,,,
Klebsiella,Farm water,qacF,0,2,0
Klebsiella,Flour,qacF,,,
Klebsiella,Fruit/vegetables,qacF,0,28,0
Klebsiella,Seeds,qacF,,,
Klebsiella,Spice_Herbs,qacF,0,4,0
Klebsiella,Insect,qacF,0,4,0
Klebsiella,Nuts,qacF,,,
Klebsiella,Plant,qacF,0,10,0
Klebsiella,Sewage,qacF,0,70,0
Klebsiella,Wastewater,qacF,0,45,0
Klebsiella,Water,qacF,1,93,1.075268817
Klebsiella,Tea,qacF,,,
Klebsiella,Clinical,qacG,85,24679,0.344422383
Klebsiella,Animal,qacG,0,176,0
Klebsiella,Animal environment,qacG,,,
Klebsiella,Animal feces,qacG,0,7,0
Klebsiella,Farm,qacG,0,55,0
Klebsiella,Egg,qacG,0,1,0
Klebsiella,Farm sewage,qacG,,,
Klebsiella,Fish/Seafood,qacG,0,9,0
Klebsiella,Food,qacG,0,19,0
Klebsiella,Meat,qacG,15,4062,0.369276219
Klebsiella,Reptile,qacG,0,17,0
Klebsiella,Cider,qacG,,,
Klebsiella,Dairy,qacG,0,64,0
Klebsiella,Slaughterhouse,qacG,,,
Klebsiella,Farm water,qacG,0,2,0
Klebsiella,Flour,qacG,,,
Klebsiella,Fruit/vegetables,qacG,0,28,0
Klebsiella,Seeds,qacG,,,
Klebsiella,Spice_Herbs,qacG,0,4,0
Klebsiella,Insect,qacG,0,4,0
Klebsiella,Nuts,qacG,,,
Klebsiella,Plant,qacG,0,10,0
Klebsiella,Sewage,qacG,0,70,0
Klebsiella,Wastewater,qacG,0,45,0
Klebsiella,Water,qacG,0,93,0
Klebsiella,Tea,qacG,,,
Klebsiella,Clinical,qacH,0,24679,0
Klebsiella,Animal,qacH,0,176,0
Klebsiella,Animal environment,qacH,,,
Klebsiella,Animal feces,qacH,0,7,0
Klebsiella,Farm,qacH,0,55,0
Klebsiella,Egg,qacH,0,1,0
Klebsiella,Farm sewage,qacH,,,
Klebsiella,Fish/Seafood,qacH,0,9,0
Klebsiella,Food,qacH,0,19,0
Klebsiella,Meat,qacH,0,4062,0
Klebsiella,Reptile,qacH,0,17,0
Klebsiella,Cider,qacH,,,
Klebsiella,Dairy,qacH,0,64,0
Klebsiella,Slaughterhouse,qacH,,,
Klebsiella,Farm water,qacH,0,2,0
Klebsiella,Flour,qacH,,,
Klebsiella,Fruit/vegetables,qacH,0,28,0
Klebsiella,Seeds,qacH,,,
Klebsiella,Spice_Herbs,qacH,0,4,0
Klebsiella,Insect,qacH,0,4,0
Klebsiella,Nuts,qacH,,,
Klebsiella,Plant,qacH,0,10,0
Klebsiella,Sewage,qacH,0,70,0
Klebsiella,Wastewater,qacH,0,45,0
Klebsiella,Water,qacH,0,93,0
Klebsiella,Tea,qacH,,,
Klebsiella,Clinical,qacJ,0,24679,0
Klebsiella,Animal,qacJ,0,176,0
