Species,Genus,total_genus,Source,Gene,number,total
Vibrio metschnikovii,Vibrio,169,Meat/Poultry,dfrA,,
Vibrio metschnikovii,Vibrio,169,Meat/Poultry,mec,,
Vibrio metschnikovii,Vibrio,169,Meat/Poultry,mcr-,,
Vibrio metschnikovii,Vibrio,169,Meat/Poultry,mcr-1,,
Vibrio metschnikovii,Vibrio,169,Meat/Poultry,mcr-9,,
Vibrio metschnikovii,Vibrio,169,Meat/Poultry,qnrS,,
Vibrio metschnikovii,Vibrio,169,Meat/Poultry,sul,,
Vibrio metschnikovii,Vibrio,169,Meat/Poultry,tet,,
Vibrio metschnikovii,Vibrio,169,Meat/Poultry,van,,
Vibrio metschnikovii,Vibrio,169,Meat/Poultry,gyrA,,
Vibrio metschnikovii,Vibrio,169,Meat/Poultry,parC,,
Vibrio metschnikovii,Vibrio,169,Meat/Poultry,parE,,
Vibrio metschnikovii,Vibrio,169,Cider,aac(3),,
Vibrio metschnikovii,Vibrio,169,Cider,aac(6')-Ib-cr,,
Vibrio metschnikovii,Vibrio,169,Cider,aadA,,
Vibrio metschnikovii,Vibrio,169,Cider,aph(3'')-Ib,,
Vibrio metschnikovii,Vibrio,169,Cider,aph(3'),,
Vibrio metschnikovii,Vibrio,169,Cider,aph(6)-Id,,
Vibrio metschnikovii,Vibrio,169,Cider,blaACT,,
Vibrio metschnikovii,Vibrio,169,Cider,blaCARB,,
Vibrio metschnikovii,Vibrio,169,Cider,blaCMY,,
Vibrio metschnikovii,Vibrio,169,Cider,blaCMY-2,,
Vibrio metschnikovii,Vibrio,169,Cider,blaCTX-M,,
Vibrio metschnikovii,Vibrio,169,Cider,blaGES,,
Vibrio metschnikovii,Vibrio,169,Cider,blaIMP,,
Vibrio metschnikovii,Vibrio,169,Cider,blaKPC,,
Vibrio metschnikovii,Vibrio,169,Cider,blaNDM,,
Vibrio metschnikovii,Vibrio,169,Cider,blaOXA,,
Vibrio metschnikovii,Vibrio,169,Cider,blaPER,,
Vibrio metschnikovii,Vibrio,169,Cider,blaSHV,,
Vibrio metschnikovii,Vibrio,169,Cider,blaTEM,,
Vibrio metschnikovii,Vibrio,169,Cider,blaVIM,,
Vibrio metschnikovii,Vibrio,169,Cider,catA,,
Vibrio metschnikovii,Vibrio,169,Cider,cmlA,,
Vibrio metschnikovii,Vibrio,169,Cider,dfrA,,
Vibrio metschnikovii,Vibrio,169,Cider,mec,,
Vibrio metschnikovii,Vibrio,169,Cider,mcr-,,
Vibrio metschnikovii,Vibrio,169,Cider,mcr-1,,
Vibrio metschnikovii,Vibrio,169,Cider,mcr-9,,
Vibrio metschnikovii,Vibrio,169,Cider,qnrS,,
Vibrio metschnikovii,Vibrio,169,Cider,sul,,
Vibrio metschnikovii,Vibrio,169,Cider,tet,,
Vibrio metschnikovii,Vibrio,169,Cider,van,,
Vibrio metschnikovii,Vibrio,169,Cider,gyrA,,
Vibrio metschnikovii,Vibrio,169,Cider,parC,,
Vibrio metschnikovii,Vibrio,169,Cider,parE,,
Vibrio metschnikovii,Vibrio,169,Dairy,aac(3),,
Vibrio metschnikovii,Vibrio,169,Dairy,aac(6')-Ib-cr,,
Vibrio metschnikovii,Vibrio,169,Dairy,aadA,,
Vibrio metschnikovii,Vibrio,169,Dairy,aph(3'')-Ib,,
Vibrio metschnikovii,Vibrio,169,Dairy,aph(3'),,
Vibrio metschnikovii,Vibrio,169,Dairy,aph(6)-Id,,
Vibrio metschnikovii,Vibrio,169,Dairy,blaACT,,
Vibrio metschnikovii,Vibrio,169,Dairy,blaCARB,,
Vibrio metschnikovii,Vibrio,169,Dairy,blaCMY,,
Vibrio metschnikovii,Vibrio,169,Dairy,blaCMY-2,,
Vibrio metschnikovii,Vibrio,169,Dairy,blaCTX-M,,
Vibrio metschnikovii,Vibrio,169,Dairy,blaGES,,
Vibrio metschnikovii,Vibrio,169,Dairy,blaIMP,,
Vibrio metschnikovii,Vibrio,169,Dairy,blaKPC,,
Vibrio metschnikovii,Vibrio,169,Dairy,blaNDM,,
Vibrio metschnikovii,Vibrio,169,Dairy,blaOXA,,
Vibrio metschnikovii,Vibrio,169,Dairy,blaPER,,
Vibrio metschnikovii,Vibrio,169,Dairy,blaSHV,,
Vibrio metschnikovii,Vibrio,169,Dairy,blaTEM,,
Vibrio metschnikovii,Vibrio,169,Dairy,blaVIM,,
Vibrio metschnikovii,Vibrio,169,Dairy,catA,,
Vibrio metschnikovii,Vibrio,169,Dairy,cmlA,,
Vibrio metschnikovii,Vibrio,169,Dairy,dfrA,,
Vibrio metschnikovii,Vibrio,169,Dairy,mec,,
Vibrio metschnikovii,Vibrio,169,Dairy,mcr-,,
Vibrio metschnikovii,Vibrio,169,Dairy,mcr-1,,
Vibrio metschnikovii,Vibrio,169,Dairy,mcr-9,,
Vibrio metschnikovii,Vibrio,169,Dairy,qnrS,,
Vibrio metschnikovii,Vibrio,169,Dairy,sul,,
Vibrio metschnikovii,Vibrio,169,Dairy,tet,,
Vibrio metschnikovii,Vibrio,169,Dairy,van,,
Vibrio metschnikovii,Vibrio,169,Dairy,gyrA,,
Vibrio metschnikovii,Vibrio,169,Dairy,parC,,
Vibrio metschnikovii,Vibrio,169,Dairy,parE,,
Vibrio metschnikovii,Vibrio,169,Flour,aac(3),,
Vibrio metschnikovii,Vibrio,169,Flour,aac(6')-Ib-cr,,
Vibrio metschnikovii,Vibrio,169,Flour,aadA,,
Vibrio metschnikovii,Vibrio,169,Flour,aph(3'')-Ib,,
Vibrio metschnikovii,Vibrio,169,Flour,aph(3'),,
Vibrio metschnikovii,Vibrio,169,Flour,aph(6)-Id,,
Vibrio metschnikovii,Vibrio,169,Flour,blaACT,,
Vibrio metschnikovii,Vibrio,169,Flour,blaCARB,,
Vibrio metschnikovii,Vibrio,169,Flour,blaCMY,,
Vibrio metschnikovii,Vibrio,169,Flour,blaCMY-2,,
Vibrio metschnikovii,Vibrio,169,Flour,blaCTX-M,,
Vibrio metschnikovii,Vibrio,169,Flour,blaGES,,
Vibrio metschnikovii,Vibrio,169,Flour,blaIMP,,
Vibrio metschnikovii,Vibrio,169,Flour,blaKPC,,
Vibrio metschnikovii,Vibrio,169,Flour,blaNDM,,
Vibrio metschnikovii,Vibrio,169,Flour,blaOXA,,
Vibrio metschnikovii,Vibrio,169,Flour,blaPER,,
Vibrio metschnikovii,Vibrio,169,Flour,blaSHV,,
Vibrio metschnikovii,Vibrio,169,Flour,blaTEM,,
Vibrio metschnikovii,Vibrio,169,Flour,blaVIM,,
Vibrio metschnikovii,Vibrio,169,Flour,catA,,
Vibrio metschnikovii,Vibrio,169,Flour,cmlA,,
Vibrio metschnikovii,Vibrio,169,Flour,dfrA,,
Vibrio metschnikovii,Vibrio,169,Flour,mec,,
Vibrio metschnikovii,Vibrio,169,Flour,mcr-,,
Vibrio metschnikovii,Vibrio,169,Flour,mcr-1,,
Vibrio metschnikovii,Vibrio,169,Flour,mcr-9,,
Vibrio metschnikovii,Vibrio,169,Flour,qnrS,,
Vibrio metschnikovii,Vibrio,169,Flour,sul,,
Vibrio metschnikovii,Vibrio,169,Flour,tet,,
Vibrio metschnikovii,Vibrio,169,Flour,van,,
Vibrio metschnikovii,Vibrio,169,Flour,gyrA,,
Vibrio metschnikovii,Vibrio,169,Flour,parC,,
Vibrio metschnikovii,Vibrio,169,Flour,parE,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,aac(3),,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,aac(6')-Ib-cr,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,aadA,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,aph(3'')-Ib,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,aph(3'),,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,aph(6)-Id,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,blaACT,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,blaCARB,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,blaCMY,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,blaCMY-2,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,blaCTX-M,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,blaGES,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,blaIMP,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,blaKPC,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,blaNDM,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,blaOXA,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,blaPER,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,blaSHV,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,blaTEM,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,blaVIM,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,catA,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,cmlA,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,dfrA,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,mec,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,mcr-,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,mcr-1,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,mcr-9,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,qnrS,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,sul,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,tet,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,van,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,gyrA,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,parC,,
Vibrio metschnikovii,Vibrio,169,Fruit/Vegetables,parE,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,aac(3),,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,aac(6')-Ib-cr,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,aadA,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,aph(3'')-Ib,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,aph(3'),,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,aph(6)-Id,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,blaACT,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,blaCARB,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,blaCMY,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,blaCMY-2,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,blaCTX-M,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,blaGES,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,blaIMP,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,blaKPC,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,blaNDM,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,blaOXA,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,blaPER,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,blaSHV,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,blaTEM,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,blaVIM,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,catA,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,cmlA,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,dfrA,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,mec,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,mcr-,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,mcr-1,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,mcr-9,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,qnrS,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,sul,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,tet,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,van,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,gyrA,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,parC,,
Vibrio metschnikovii,Vibrio,169,Spice/Herbs,parE,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,aac(3),,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,aac(6')-Ib-cr,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,aadA,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,aph(3'')-Ib,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,aph(3'),,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,aph(6)-Id,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,blaACT,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,blaCARB,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,blaCMY,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,blaCMY-2,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,blaCTX-M,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,blaGES,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,blaIMP,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,blaKPC,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,blaNDM,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,blaOXA,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,blaPER,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,blaSHV,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,blaTEM,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,blaVIM,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,catA,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,cmlA,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,dfrA,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,mec,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,mcr-,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,mcr-1,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,mcr-9,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,qnrS,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,sul,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,tet,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,van,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,gyrA,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,parC,,
Vibrio metschnikovii,Vibrio,169,Nuts/Seeds,parE,,
Vibrio metschnikovii,Vibrio,169,Tea,aac(3),,
Vibrio metschnikovii,Vibrio,169,Tea,aac(6')-Ib-cr,,
Vibrio metschnikovii,Vibrio,169,Tea,aadA,,
Vibrio metschnikovii,Vibrio,169,Tea,aph(3'')-Ib,,
Vibrio metschnikovii,Vibrio,169,Tea,aph(3'),,
Vibrio metschnikovii,Vibrio,169,Tea,aph(6)-Id,,
Vibrio metschnikovii,Vibrio,169,Tea,blaACT,,
Vibrio metschnikovii,Vibrio,169,Tea,blaCARB,,
Vibrio metschnikovii,Vibrio,169,Tea,blaCMY,,
Vibrio metschnikovii,Vibrio,169,Tea,blaCMY-2,,
Vibrio metschnikovii,Vibrio,169,Tea,blaCTX-M,,
Vibrio metschnikovii,Vibrio,169,Tea,blaGES,,
Vibrio metschnikovii,Vibrio,169,Tea,blaIMP,,
Vibrio metschnikovii,Vibrio,169,Tea,blaKPC,,
Vibrio metschnikovii,Vibrio,169,Tea,blaNDM,,
Vibrio metschnikovii,Vibrio,169,Tea,blaOXA,,
Vibrio metschnikovii,Vibrio,169,Tea,blaPER,,
Vibrio metschnikovii,Vibrio,169,Tea,blaSHV,,
Vibrio metschnikovii,Vibrio,169,Tea,blaTEM,,
Vibrio metschnikovii,Vibrio,169,Tea,blaVIM,,
Vibrio metschnikovii,Vibrio,169,Tea,catA,,
Vibrio metschnikovii,Vibrio,169,Tea,cmlA,,
Vibrio metschnikovii,Vibrio,169,Tea,dfrA,,
Vibrio metschnikovii,Vibrio,169,Tea,mec,,
Vibrio metschnikovii,Vibrio,169,Tea,mcr-,,
Vibrio metschnikovii,Vibrio,169,Tea,mcr-1,,
Vibrio metschnikovii,Vibrio,169,Tea,mcr-9,,
Vibrio metschnikovii,Vibrio,169,Tea,qnrS,,
Vibrio metschnikovii,Vibrio,169,Tea,sul,,
Vibrio metschnikovii,Vibrio,169,Tea,tet,,
Vibrio metschnikovii,Vibrio,169,Tea,van,,
Vibrio metschnikovii,Vibrio,169,Tea,gyrA,,
Vibrio metschnikovii,Vibrio,169,Tea,parC,,
Vibrio metschnikovii,Vibrio,169,Tea,parE,,
Vibrio metschnikovii,Vibrio,169,Clinical,aac(3),,
Vibrio metschnikovii,Vibrio,169,Clinical,aac(6')-Ib-cr,,
Vibrio metschnikovii,Vibrio,169,Clinical,aadA,,
Vibrio metschnikovii,Vibrio,169,Clinical,aph(3'')-Ib,,
Vibrio metschnikovii,Vibrio,169,Clinical,aph(3'),,
Vibrio metschnikovii,Vibrio,169,Clinical,aph(6)-Id,,
Vibrio metschnikovii,Vibrio,169,Clinical,blaACT,,
Vibrio metschnikovii,Vibrio,169,Clinical,blaCARB,,
Vibrio metschnikovii,Vibrio,169,Clinical,blaCMY,,
Vibrio metschnikovii,Vibrio,169,Clinical,blaCMY-2,,
Vibrio metschnikovii,Vibrio,169,Clinical,blaCTX-M,,
Vibrio metschnikovii,Vibrio,169,Clinical,blaGES,,
Vibrio metschnikovii,Vibrio,169,Clinical,blaIMP,,
Vibrio metschnikovii,Vibrio,169,Clinical,blaKPC,,
Vibrio metschnikovii,Vibrio,169,Clinical,blaNDM,,
Vibrio metschnikovii,Vibrio,169,Clinical,blaOXA,,
Vibrio metschnikovii,Vibrio,169,Clinical,blaPER,,
Vibrio metschnikovii,Vibrio,169,Clinical,blaSHV,,
Vibrio metschnikovii,Vibrio,169,Clinical,blaTEM,,
Vibrio metschnikovii,Vibrio,169,Clinical,blaVIM,,
Vibrio metschnikovii,Vibrio,169,Clinical,catA,,
Vibrio metschnikovii,Vibrio,169,Clinical,cmlA,,
Vibrio metschnikovii,Vibrio,169,Clinical,dfrA,,
Vibrio metschnikovii,Vibrio,169,Clinical,mec,,
Vibrio metschnikovii,Vibrio,169,Clinical,mcr-,,
Vibrio metschnikovii,Vibrio,169,Clinical,mcr-1,,
Vibrio metschnikovii,Vibrio,169,Clinical,mcr-9,,
Vibrio metschnikovii,Vibrio,169,Clinical,qnrS,,
Vibrio metschnikovii,Vibrio,169,Clinical,sul,,
Vibrio metschnikovii,Vibrio,169,Clinical,tet,,
Vibrio metschnikovii,Vibrio,169,Clinical,van,,
Vibrio metschnikovii,Vibrio,169,Clinical,gyrA,,
Vibrio metschnikovii,Vibrio,169,Clinical,parC,,
Vibrio metschnikovii,Vibrio,169,Clinical,parE,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,aac(3),,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,aac(6')-Ib-cr,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,aadA,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,aph(3'')-Ib,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,aph(3'),,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,aph(6)-Id,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,blaACT,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,blaCARB,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,blaCMY,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,blaCMY-2,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,blaCTX-M,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,blaGES,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,blaIMP,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,blaKPC,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,blaNDM,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,blaOXA,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,blaPER,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,blaSHV,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,blaTEM,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,blaVIM,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,catA,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,cmlA,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,dfrA,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,mec,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,mcr-,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,mcr-1,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,mcr-9,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,qnrS,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,sul,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,tet,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,van,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,gyrA,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,parC,,
Vibrio parahaemolyticus,Vibrio,9848,Raw pet food,parE,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,aac(3),,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,aac(6')-Ib-cr,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,aadA,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,aph(3'')-Ib,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,aph(3'),,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,aph(6)-Id,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,blaACT,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,blaCARB,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,blaCMY,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,blaCMY-2,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,blaCTX-M,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,blaGES,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,blaIMP,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,blaKPC,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,blaNDM,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,blaOXA,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,blaPER,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,blaSHV,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,blaTEM,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,blaVIM,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,catA,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,cmlA,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,dfrA,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,mec,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,mcr-,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,mcr-1,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,mcr-9,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,qnrS,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,sul,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,tet,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,van,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,gyrA,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,parC,,
Vibrio parahaemolyticus,Vibrio,9848,Pet food,parE,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,aac(3),,
Vibrio parahaemolyticus,Vibrio,9848,Egg,aac(6')-Ib-cr,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,aadA,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,aph(3'')-Ib,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,aph(3'),,
Vibrio parahaemolyticus,Vibrio,9848,Egg,aph(6)-Id,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,blaACT,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,blaCARB,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,blaCMY,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,blaCMY-2,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,blaCTX-M,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,blaGES,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,blaIMP,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,blaKPC,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,blaNDM,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,blaOXA,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,blaPER,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,blaSHV,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,blaTEM,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,blaVIM,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,catA,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,cmlA,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,dfrA,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,mec,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,mcr-,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,mcr-1,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,mcr-9,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,qnrS,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,sul,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,tet,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,van,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,gyrA,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,parC,,
Vibrio parahaemolyticus,Vibrio,9848,Egg,parE,,
Vibrio parahaemolyticus,Vibrio,9848,Fish/Seafood,aac(3),1808,0
Vibrio parahaemolyticus,Vibrio,9848,Fish/Seafood,aac(6')-Ib-cr,1808,0
Vibrio parahaemolyticus,Vibrio,9848,Fish/Seafood,aadA,1808,8
Vibrio parahaemolyticus,Vibrio,9848,Fish/Seafood,aph(3'')-Ib,1808,24
Vibrio parahaemolyticus,Vibrio,9848,Fish/Seafood,aph(3'),1808,34
Vibrio parahaemolyticus,Vibrio,9848,Fish/Seafood,aph(6)-Id,1808,24
Vibrio parahaemolyticus,Vibrio,9848,Fish/Seafood,blaACT,1808,0
Vibrio parahaemolyticus,Vibrio,9848,Fish/Seafood,blaCARB,1808,1799
Vibrio parahaemolyticus,Vibrio,9848,Fish/Seafood,blaCMY,1808,3
Vibrio parahaemolyticus,Vibrio,9848,Fish/Seafood,blaCMY-2,1808,0
Vibrio parahaemolyticus,Vibrio,9848,Fish/Seafood,blaCTX-M,1808,32
Vibrio parahaemolyticus,Vibrio,9848,Fish/Seafood,blaGES,1808,0
Vibrio parahaemolyticus,Vibrio,9848,Fish/Seafood,blaIMP,1808,0
Vibrio parahaemolyticus,Vibrio,9848,Fish/Seafood,blaKPC,1808,0
