Species,Genus,Total_genus,Source,Class,total_from_source,number_res
Shigella boydii,Shigella,1012,Fish/Seafood,polymyxin,,
Shigella boydii,Shigella,1012,Fish/Seafood,quinolone,,
Shigella boydii,Shigella,1012,Fish/Seafood,rifamycin,,
Shigella boydii,Shigella,1012,Fish/Seafood,streptogramin,,
Shigella boydii,Shigella,1012,Fish/Seafood,streptothricin,,
Shigella boydii,Shigella,1012,Fish/Seafood,sulphonamide,,
Shigella boydii,Shigella,1012,Fish/Seafood,tetracenomycin,,
Shigella boydii,Shigella,1012,Fish/Seafood,tetracycline,,
Shigella boydii,Shigella,1012,Fish/Seafood,thiostrepton,,
Shigella boydii,Shigella,1012,Fish/Seafood,trimethoprim,,
Shigella boydii,Shigella,1012,Fish/Seafood,tuberactinomycin,,
Shigella boydii,Shigella,1012,Fish/Seafood,Biocide,,
Shigella boydii,Shigella,1012,Fish/Seafood,Metal,,
Shigella boydii,Shigella,1012,Multi-product,aminoglycoside,1,1
Shigella boydii,Shigella,1012,Multi-product,betalactam,1,1
Shigella boydii,Shigella,1012,Multi-product,bleomycin,1,0
Shigella boydii,Shigella,1012,Multi-product,fosfomycin,1,0
Shigella boydii,Shigella,1012,Multi-product,fusidic acid,1,0
Shigella boydii,Shigella,1012,Multi-product,glycopeptide,1,0
Shigella boydii,Shigella,1012,Multi-product,MLS,1,0
Shigella boydii,Shigella,1012,Multi-product,macrolide,1,0
Shigella boydii,Shigella,1012,Multi-product,lincosamide,1,0
Shigella boydii,Shigella,1012,Multi-product,lincosamide_streptogramin,1,0
Shigella boydii,Shigella,1012,Multi-product,mupirocin,1,0
Shigella boydii,Shigella,1012,Multi-product,nitroimidazole,1,0
Shigella boydii,Shigella,1012,Multi-product,phenicol,1,1
Shigella boydii,Shigella,1012,Multi-product,phenicol_oxazolidinone,1,0
Shigella boydii,Shigella,1012,Multi-product,phenicol_quinolone,1,0
Shigella boydii,Shigella,1012,Multi-product,pluromutilin,1,0
Shigella boydii,Shigella,1012,Multi-product,polymyxin,1,0
Shigella boydii,Shigella,1012,Multi-product,quinolone,1,1
Shigella boydii,Shigella,1012,Multi-product,rifamycin,1,0
Shigella boydii,Shigella,1012,Multi-product,streptogramin,1,0
Shigella boydii,Shigella,1012,Multi-product,streptothricin,1,0
Shigella boydii,Shigella,1012,Multi-product,sulphonamide,1,1
Shigella boydii,Shigella,1012,Multi-product,tetracenomycin,1,0
Shigella boydii,Shigella,1012,Multi-product,tetracycline,1,1
Shigella boydii,Shigella,1012,Multi-product,thiostrepton,1,0
Shigella boydii,Shigella,1012,Multi-product,trimethoprim,1,1
Shigella boydii,Shigella,1012,Multi-product,tuberactinomycin,1,0
Shigella boydii,Shigella,1012,Multi-product,Biocide,1,1
Shigella boydii,Shigella,1012,Multi-product,Metal,1,1
Shigella boydii,Shigella,1012,Meat/Poultry,aminoglycoside,,
Shigella boydii,Shigella,1012,Meat/Poultry,betalactam,,
Shigella boydii,Shigella,1012,Meat/Poultry,bleomycin,,
Shigella boydii,Shigella,1012,Meat/Poultry,fosfomycin,,
Shigella boydii,Shigella,1012,Meat/Poultry,fusidic acid,,
Shigella boydii,Shigella,1012,Meat/Poultry,glycopeptide,,
Shigella boydii,Shigella,1012,Meat/Poultry,MLS,,
Shigella boydii,Shigella,1012,Meat/Poultry,macrolide,,
Shigella boydii,Shigella,1012,Meat/Poultry,lincosamide,,
Shigella boydii,Shigella,1012,Meat/Poultry,lincosamide_streptogramin,,
Shigella boydii,Shigella,1012,Meat/Poultry,mupirocin,,
Shigella boydii,Shigella,1012,Meat/Poultry,nitroimidazole,,
Shigella boydii,Shigella,1012,Meat/Poultry,phenicol,,
Shigella boydii,Shigella,1012,Meat/Poultry,phenicol_oxazolidinone,,
Shigella boydii,Shigella,1012,Meat/Poultry,phenicol_quinolone,,
Shigella boydii,Shigella,1012,Meat/Poultry,pluromutilin,,
Shigella boydii,Shigella,1012,Meat/Poultry,polymyxin,,
Shigella boydii,Shigella,1012,Meat/Poultry,quinolone,,
Shigella boydii,Shigella,1012,Meat/Poultry,rifamycin,,
Shigella boydii,Shigella,1012,Meat/Poultry,streptogramin,,
Shigella boydii,Shigella,1012,Meat/Poultry,streptothricin,,
Shigella boydii,Shigella,1012,Meat/Poultry,sulphonamide,,
Shigella boydii,Shigella,1012,Meat/Poultry,tetracenomycin,,
Shigella boydii,Shigella,1012,Meat/Poultry,tetracycline,,
Shigella boydii,Shigella,1012,Meat/Poultry,thiostrepton,,
Shigella boydii,Shigella,1012,Meat/Poultry,trimethoprim,,
Shigella boydii,Shigella,1012,Meat/Poultry,tuberactinomycin,,
Shigella boydii,Shigella,1012,Meat/Poultry,Biocide,,
Shigella boydii,Shigella,1012,Meat/Poultry,Metal,,
Shigella boydii,Shigella,1012,Cider,aminoglycoside,,
Shigella boydii,Shigella,1012,Cider,betalactam,,
Shigella boydii,Shigella,1012,Cider,bleomycin,,
Shigella boydii,Shigella,1012,Cider,fosfomycin,,
Shigella boydii,Shigella,1012,Cider,fusidic acid,,
Shigella boydii,Shigella,1012,Cider,glycopeptide,,
Shigella boydii,Shigella,1012,Cider,MLS,,
Shigella boydii,Shigella,1012,Cider,macrolide,,
Shigella boydii,Shigella,1012,Cider,lincosamide,,
Shigella boydii,Shigella,1012,Cider,lincosamide_streptogramin,,
Shigella boydii,Shigella,1012,Cider,mupirocin,,
Shigella boydii,Shigella,1012,Cider,nitroimidazole,,
Shigella boydii,Shigella,1012,Cider,phenicol,,
Shigella boydii,Shigella,1012,Cider,phenicol_oxazolidinone,,
Shigella boydii,Shigella,1012,Cider,phenicol_quinolone,,
Shigella boydii,Shigella,1012,Cider,pluromutilin,,
Shigella boydii,Shigella,1012,Cider,polymyxin,,
Shigella boydii,Shigella,1012,Cider,quinolone,,
Shigella boydii,Shigella,1012,Cider,rifamycin,,
Shigella boydii,Shigella,1012,Cider,streptogramin,,
Shigella boydii,Shigella,1012,Cider,streptothricin,,
Shigella boydii,Shigella,1012,Cider,sulphonamide,,
Shigella boydii,Shigella,1012,Cider,tetracenomycin,,
Shigella boydii,Shigella,1012,Cider,tetracycline,,
Shigella boydii,Shigella,1012,Cider,thiostrepton,,
Shigella boydii,Shigella,1012,Cider,trimethoprim,,
Shigella boydii,Shigella,1012,Cider,tuberactinomycin,,
Shigella boydii,Shigella,1012,Cider,Biocide,,
Shigella boydii,Shigella,1012,Cider,Metal,,
Shigella boydii,Shigella,1012,Dairy,aminoglycoside,,
Shigella boydii,Shigella,1012,Dairy,betalactam,,
Shigella boydii,Shigella,1012,Dairy,bleomycin,,
Shigella boydii,Shigella,1012,Dairy,fosfomycin,,
Shigella boydii,Shigella,1012,Dairy,fusidic acid,,
Shigella boydii,Shigella,1012,Dairy,glycopeptide,,
Shigella boydii,Shigella,1012,Dairy,MLS,,
Shigella boydii,Shigella,1012,Dairy,macrolide,,
Shigella boydii,Shigella,1012,Dairy,lincosamide,,
Shigella boydii,Shigella,1012,Dairy,lincosamide_streptogramin,,
Shigella boydii,Shigella,1012,Dairy,mupirocin,,
Shigella boydii,Shigella,1012,Dairy,nitroimidazole,,
Shigella boydii,Shigella,1012,Dairy,phenicol,,
Shigella boydii,Shigella,1012,Dairy,phenicol_oxazolidinone,,
Shigella boydii,Shigella,1012,Dairy,phenicol_quinolone,,
Shigella boydii,Shigella,1012,Dairy,pluromutilin,,
Shigella boydii,Shigella,1012,Dairy,polymyxin,,
Shigella boydii,Shigella,1012,Dairy,quinolone,,
Shigella boydii,Shigella,1012,Dairy,rifamycin,,
Shigella boydii,Shigella,1012,Dairy,streptogramin,,
Shigella boydii,Shigella,1012,Dairy,streptothricin,,
Shigella boydii,Shigella,1012,Dairy,sulphonamide,,
Shigella boydii,Shigella,1012,Dairy,tetracenomycin,,
Shigella boydii,Shigella,1012,Dairy,tetracycline,,
Shigella boydii,Shigella,1012,Dairy,thiostrepton,,
Shigella boydii,Shigella,1012,Dairy,trimethoprim,,
Shigella boydii,Shigella,1012,Dairy,tuberactinomycin,,
Shigella boydii,Shigella,1012,Dairy,Biocide,,
Shigella boydii,Shigella,1012,Dairy,Metal,,
Shigella boydii,Shigella,1012,Flour,aminoglycoside,,
Shigella boydii,Shigella,1012,Flour,betalactam,,
Shigella boydii,Shigella,1012,Flour,bleomycin,,
Shigella boydii,Shigella,1012,Flour,fosfomycin,,
Shigella boydii,Shigella,1012,Flour,fusidic acid,,
Shigella boydii,Shigella,1012,Flour,glycopeptide,,
Shigella boydii,Shigella,1012,Flour,MLS,,
Shigella boydii,Shigella,1012,Flour,macrolide,,
Shigella boydii,Shigella,1012,Flour,lincosamide,,
Shigella boydii,Shigella,1012,Flour,lincosamide_streptogramin,,
Shigella boydii,Shigella,1012,Flour,mupirocin,,
Shigella boydii,Shigella,1012,Flour,nitroimidazole,,
Shigella boydii,Shigella,1012,Flour,phenicol,,
Shigella boydii,Shigella,1012,Flour,phenicol_oxazolidinone,,
Shigella boydii,Shigella,1012,Flour,phenicol_quinolone,,
Shigella boydii,Shigella,1012,Flour,pluromutilin,,
Shigella boydii,Shigella,1012,Flour,polymyxin,,
Shigella boydii,Shigella,1012,Flour,quinolone,,
Shigella boydii,Shigella,1012,Flour,rifamycin,,
Shigella boydii,Shigella,1012,Flour,streptogramin,,
Shigella boydii,Shigella,1012,Flour,streptothricin,,
Shigella boydii,Shigella,1012,Flour,sulphonamide,,
Shigella boydii,Shigella,1012,Flour,tetracenomycin,,
Shigella boydii,Shigella,1012,Flour,tetracycline,,
Shigella boydii,Shigella,1012,Flour,thiostrepton,,
Shigella boydii,Shigella,1012,Flour,trimethoprim,,
Shigella boydii,Shigella,1012,Flour,tuberactinomycin,,
Shigella boydii,Shigella,1012,Flour,Biocide,,
Shigella boydii,Shigella,1012,Flour,Metal,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,aminoglycoside,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,betalactam,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,bleomycin,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,fosfomycin,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,fusidic acid,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,glycopeptide,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,MLS,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,macrolide,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,lincosamide,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,lincosamide_streptogramin,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,mupirocin,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,nitroimidazole,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,phenicol,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,phenicol_oxazolidinone,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,phenicol_quinolone,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,pluromutilin,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,polymyxin,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,quinolone,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,rifamycin,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,streptogramin,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,streptothricin,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,sulphonamide,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,tetracenomycin,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,tetracycline,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,thiostrepton,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,trimethoprim,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,tuberactinomycin,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,Biocide,,
Shigella boydii,Shigella,1012,Fruit/Vegetables,Metal,,
Shigella boydii,Shigella,1012,Spice/Herbs,aminoglycoside,,
Shigella boydii,Shigella,1012,Spice/Herbs,betalactam,,
Shigella boydii,Shigella,1012,Spice/Herbs,bleomycin,,
Shigella boydii,Shigella,1012,Spice/Herbs,fosfomycin,,
Shigella boydii,Shigella,1012,Spice/Herbs,fusidic acid,,
Shigella boydii,Shigella,1012,Spice/Herbs,glycopeptide,,
Shigella boydii,Shigella,1012,Spice/Herbs,MLS,,
Shigella boydii,Shigella,1012,Spice/Herbs,macrolide,,
Shigella boydii,Shigella,1012,Spice/Herbs,lincosamide,,
Shigella boydii,Shigella,1012,Spice/Herbs,lincosamide_streptogramin,,
Shigella boydii,Shigella,1012,Spice/Herbs,mupirocin,,
Shigella boydii,Shigella,1012,Spice/Herbs,nitroimidazole,,
Shigella boydii,Shigella,1012,Spice/Herbs,phenicol,,
Shigella boydii,Shigella,1012,Spice/Herbs,phenicol_oxazolidinone,,
Shigella boydii,Shigella,1012,Spice/Herbs,phenicol_quinolone,,
Shigella boydii,Shigella,1012,Spice/Herbs,pluromutilin,,
Shigella boydii,Shigella,1012,Spice/Herbs,polymyxin,,
Shigella boydii,Shigella,1012,Spice/Herbs,quinolone,,
Shigella boydii,Shigella,1012,Spice/Herbs,rifamycin,,
Shigella boydii,Shigella,1012,Spice/Herbs,streptogramin,,
Shigella boydii,Shigella,1012,Spice/Herbs,streptothricin,,
Shigella boydii,Shigella,1012,Spice/Herbs,sulphonamide,,
Shigella boydii,Shigella,1012,Spice/Herbs,tetracenomycin,,
Shigella boydii,Shigella,1012,Spice/Herbs,tetracycline,,
Shigella boydii,Shigella,1012,Spice/Herbs,thiostrepton,,
Shigella boydii,Shigella,1012,Spice/Herbs,trimethoprim,,
Shigella boydii,Shigella,1012,Spice/Herbs,tuberactinomycin,,
Shigella boydii,Shigella,1012,Spice/Herbs,Biocide,,
Shigella boydii,Shigella,1012,Spice/Herbs,Metal,,
Shigella boydii,Shigella,1012,Nuts/Seeds,aminoglycoside,,
Shigella boydii,Shigella,1012,Nuts/Seeds,betalactam,,
Shigella boydii,Shigella,1012,Nuts/Seeds,bleomycin,,
Shigella boydii,Shigella,1012,Nuts/Seeds,fosfomycin,,
Shigella boydii,Shigella,1012,Nuts/Seeds,fusidic acid,,
Shigella boydii,Shigella,1012,Nuts/Seeds,glycopeptide,,
Shigella boydii,Shigella,1012,Nuts/Seeds,MLS,,
Shigella boydii,Shigella,1012,Nuts/Seeds,macrolide,,
Shigella boydii,Shigella,1012,Nuts/Seeds,lincosamide,,
Shigella boydii,Shigella,1012,Nuts/Seeds,lincosamide_streptogramin,,
Shigella boydii,Shigella,1012,Nuts/Seeds,mupirocin,,
Shigella boydii,Shigella,1012,Nuts/Seeds,nitroimidazole,,
Shigella boydii,Shigella,1012,Nuts/Seeds,phenicol,,
Shigella boydii,Shigella,1012,Nuts/Seeds,phenicol_oxazolidinone,,
Shigella boydii,Shigella,1012,Nuts/Seeds,phenicol_quinolone,,
Shigella boydii,Shigella,1012,Nuts/Seeds,pluromutilin,,
Shigella boydii,Shigella,1012,Nuts/Seeds,polymyxin,,
Shigella boydii,Shigella,1012,Nuts/Seeds,quinolone,,
Shigella boydii,Shigella,1012,Nuts/Seeds,rifamycin,,
Shigella boydii,Shigella,1012,Nuts/Seeds,streptogramin,,
Shigella boydii,Shigella,1012,Nuts/Seeds,streptothricin,,
Shigella boydii,Shigella,1012,Nuts/Seeds,sulphonamide,,
Shigella boydii,Shigella,1012,Nuts/Seeds,tetracenomycin,,
Shigella boydii,Shigella,1012,Nuts/Seeds,tetracycline,,
Shigella boydii,Shigella,1012,Nuts/Seeds,thiostrepton,,
Shigella boydii,Shigella,1012,Nuts/Seeds,trimethoprim,,
Shigella boydii,Shigella,1012,Nuts/Seeds,tuberactinomycin,,
Shigella boydii,Shigella,1012,Nuts/Seeds,Biocide,,
Shigella boydii,Shigella,1012,Nuts/Seeds,Metal,,
Shigella boydii,Shigella,1012,Tea,aminoglycoside,,
Shigella boydii,Shigella,1012,Tea,betalactam,,
Shigella boydii,Shigella,1012,Tea,bleomycin,,
Shigella boydii,Shigella,1012,Tea,fosfomycin,,
Shigella boydii,Shigella,1012,Tea,fusidic acid,,
Shigella boydii,Shigella,1012,Tea,glycopeptide,,
Shigella boydii,Shigella,1012,Tea,MLS,,
Shigella boydii,Shigella,1012,Tea,macrolide,,
Shigella boydii,Shigella,1012,Tea,lincosamide,,
Shigella boydii,Shigella,1012,Tea,lincosamide_streptogramin,,
Shigella boydii,Shigella,1012,Tea,mupirocin,,
Shigella boydii,Shigella,1012,Tea,nitroimidazole,,
Shigella boydii,Shigella,1012,Tea,phenicol,,
Shigella boydii,Shigella,1012,Tea,phenicol_oxazolidinone,,
Shigella boydii,Shigella,1012,Tea,phenicol_quinolone,,
Shigella boydii,Shigella,1012,Tea,pluromutilin,,
Shigella boydii,Shigella,1012,Tea,polymyxin,,
Shigella boydii,Shigella,1012,Tea,quinolone,,
Shigella boydii,Shigella,1012,Tea,rifamycin,,
Shigella boydii,Shigella,1012,Tea,streptogramin,,
Shigella boydii,Shigella,1012,Tea,streptothricin,,
Shigella boydii,Shigella,1012,Tea,sulphonamide,,
Shigella boydii,Shigella,1012,Tea,tetracenomycin,,
Shigella boydii,Shigella,1012,Tea,tetracycline,,
Shigella boydii,Shigella,1012,Tea,thiostrepton,,
Shigella boydii,Shigella,1012,Tea,trimethoprim,,
Shigella boydii,Shigella,1012,Tea,tuberactinomycin,,
Shigella boydii,Shigella,1012,Tea,Biocide,,
Shigella boydii,Shigella,1012,Tea,Metal,,
Shigella boydii,Shigella,1012,Clinical,aminoglycoside,564,424
Shigella boydii,Shigella,1012,Clinical,betalactam,564,244
Shigella boydii,Shigella,1012,Clinical,bleomycin,564,0
Shigella boydii,Shigella,1012,Clinical,fosfomycin,564,2
Shigella boydii,Shigella,1012,Clinical,fusidic acid,564,0
Shigella boydii,Shigella,1012,Clinical,glycopeptide,564,0
Shigella boydii,Shigella,1012,Clinical,MLS,564,0
Shigella boydii,Shigella,1012,Clinical,macrolide,564,29
Shigella boydii,Shigella,1012,Clinical,lincosamide,564,0
Shigella boydii,Shigella,1012,Clinical,lincosamide_streptogramin,564,0
Shigella boydii,Shigella,1012,Clinical,mupirocin,564,0
Shigella boydii,Shigella,1012,Clinical,nitroimidazole,564,0
Shigella boydii,Shigella,1012,Clinical,phenicol,564,70
Shigella boydii,Shigella,1012,Clinical,phenicol_oxazolidinone,564,0
Shigella boydii,Shigella,1012,Clinical,phenicol_quinolone,564,0
Shigella boydii,Shigella,1012,Clinical,pluromutilin,564,0
Shigella boydii,Shigella,1012,Clinical,polymyxin,564,0
Shigella boydii,Shigella,1012,Clinical,quinolone,564,318
Shigella boydii,Shigella,1012,Clinical,rifamycin,564,0
Shigella boydii,Shigella,1012,Clinical,streptogramin,564,0
Shigella boydii,Shigella,1012,Clinical,streptothricin,564,0
Shigella boydii,Shigella,1012,Clinical,sulphonamide,564,385
Shigella boydii,Shigella,1012,Clinical,tetracenomycin,564,0
Shigella boydii,Shigella,1012,Clinical,tetracycline,564,323
Shigella boydii,Shigella,1012,Clinical,thiostrepton,564,0
Shigella boydii,Shigella,1012,Clinical,trimethoprim,564,419
Shigella boydii,Shigella,1012,Clinical,tuberactinomycin,564,0
Shigella boydii,Shigella,1012,Clinical,Biocide,564,148
Shigella boydii,Shigella,1012,Clinical,Metal,564,26
Shigella dysenteriae,Shigella,1098,Raw pet food,aminoglycoside,,
Shigella dysenteriae,Shigella,1098,Raw pet food,betalactam,,
Shigella dysenteriae,Shigella,1098,Raw pet food,bleomycin,,
Shigella dysenteriae,Shigella,1098,Raw pet food,fosfomycin,,
Shigella dysenteriae,Shigella,1098,Raw pet food,fusidic acid,,
Shigella dysenteriae,Shigella,1098,Raw pet food,glycopeptide,,
Shigella dysenteriae,Shigella,1098,Raw pet food,MLS,,
Shigella dysenteriae,Shigella,1098,Raw pet food,macrolide,,
Shigella dysenteriae,Shigella,1098,Raw pet food,lincosamide,,
Shigella dysenteriae,Shigella,1098,Raw pet food,lincosamide_streptogramin,,
Shigella dysenteriae,Shigella,1098,Raw pet food,mupirocin,,
Shigella dysenteriae,Shigella,1098,Raw pet food,nitroimidazole,,
Shigella dysenteriae,Shigella,1098,Raw pet food,phenicol,,
Shigella dysenteriae,Shigella,1098,Raw pet food,phenicol_oxazolidinone,,
Shigella dysenteriae,Shigella,1098,Raw pet food,phenicol_quinolone,,
Shigella dysenteriae,Shigella,1098,Raw pet food,pluromutilin,,
Shigella dysenteriae,Shigella,1098,Raw pet food,polymyxin,,
Shigella dysenteriae,Shigella,1098,Raw pet food,quinolone,,
Shigella dysenteriae,Shigella,1098,Raw pet food,rifamycin,,
Shigella dysenteriae,Shigella,1098,Raw pet food,streptogramin,,
Shigella dysenteriae,Shigella,1098,Raw pet food,streptothricin,,
Shigella dysenteriae,Shigella,1098,Raw pet food,sulphonamide,,
Shigella dysenteriae,Shigella,1098,Raw pet food,tetracenomycin,,
Shigella dysenteriae,Shigella,1098,Raw pet food,tetracycline,,
Shigella dysenteriae,Shigella,1098,Raw pet food,thiostrepton,,
Shigella dysenteriae,Shigella,1098,Raw pet food,trimethoprim,,
Shigella dysenteriae,Shigella,1098,Raw pet food,tuberactinomycin,,
Shigella dysenteriae,Shigella,1098,Raw pet food,Biocide,,
Shigella dysenteriae,Shigella,1098,Raw pet food,Metal,,
Shigella dysenteriae,Shigella,1098,Pet food,aminoglycoside,,
Shigella dysenteriae,Shigella,1098,Pet food,betalactam,,
Shigella dysenteriae,Shigella,1098,Pet food,bleomycin,,
Shigella dysenteriae,Shigella,1098,Pet food,fosfomycin,,
Shigella dysenteriae,Shigella,1098,Pet food,fusidic acid,,
Shigella dysenteriae,Shigella,1098,Pet food,glycopeptide,,
Shigella dysenteriae,Shigella,1098,Pet food,MLS,,
Shigella dysenteriae,Shigella,1098,Pet food,macrolide,,
Shigella dysenteriae,Shigella,1098,Pet food,lincosamide,,
Shigella dysenteriae,Shigella,1098,Pet food,lincosamide_streptogramin,,
Shigella dysenteriae,Shigella,1098,Pet food,mupirocin,,
Shigella dysenteriae,Shigella,1098,Pet food,nitroimidazole,,
Shigella dysenteriae,Shigella,1098,Pet food,phenicol,,
Shigella dysenteriae,Shigella,1098,Pet food,phenicol_oxazolidinone,,
Shigella dysenteriae,Shigella,1098,Pet food,phenicol_quinolone,,
Shigella dysenteriae,Shigella,1098,Pet food,pluromutilin,,
Shigella dysenteriae,Shigella,1098,Pet food,polymyxin,,
Shigella dysenteriae,Shigella,1098,Pet food,quinolone,,
Shigella dysenteriae,Shigella,1098,Pet food,rifamycin,,
Shigella dysenteriae,Shigella,1098,Pet food,streptogramin,,
Shigella dysenteriae,Shigella,1098,Pet food,streptothricin,,
Shigella dysenteriae,Shigella,1098,Pet food,sulphonamide,,
Shigella dysenteriae,Shigella,1098,Pet food,tetracenomycin,,
Shigella dysenteriae,Shigella,1098,Pet food,tetracycline,,
Shigella dysenteriae,Shigella,1098,Pet food,thiostrepton,,
Shigella dysenteriae,Shigella,1098,Pet food,trimethoprim,,
Shigella dysenteriae,Shigella,1098,Pet food,tuberactinomycin,,
Shigella dysenteriae,Shigella,1098,Pet food,Biocide,,
Shigella dysenteriae,Shigella,1098,Pet food,Metal,,
Shigella dysenteriae,Shigella,1098,Egg,aminoglycoside,,
Shigella dysenteriae,Shigella,1098,Egg,betalactam,,
Shigella dysenteriae,Shigella,1098,Egg,bleomycin,,
Shigella dysenteriae,Shigella,1098,Egg,fosfomycin,,
Shigella dysenteriae,Shigella,1098,Egg,fusidic acid,,
Shigella dysenteriae,Shigella,1098,Egg,glycopeptide,,
Shigella dysenteriae,Shigella,1098,Egg,MLS,,
Shigella dysenteriae,Shigella,1098,Egg,macrolide,,
Shigella dysenteriae,Shigella,1098,Egg,lincosamide,,
Shigella dysenteriae,Shigella,1098,Egg,lincosamide_streptogramin,,
Shigella dysenteriae,Shigella,1098,Egg,mupirocin,,
Shigella dysenteriae,Shigella,1098,Egg,nitroimidazole,,
Shigella dysenteriae,Shigella,1098,Egg,phenicol,,
Shigella dysenteriae,Shigella,1098,Egg,phenicol_oxazolidinone,,
Shigella dysenteriae,Shigella,1098,Egg,phenicol_quinolone,,
Shigella dysenteriae,Shigella,1098,Egg,pluromutilin,,
Shigella dysenteriae,Shigella,1098,Egg,polymyxin,,
Shigella dysenteriae,Shigella,1098,Egg,quinolone,,
Shigella dysenteriae,Shigella,1098,Egg,rifamycin,,
Shigella dysenteriae,Shigella,1098,Egg,streptogramin,,
Shigella dysenteriae,Shigella,1098,Egg,streptothricin,,
Shigella dysenteriae,Shigella,1098,Egg,sulphonamide,,
Shigella dysenteriae,Shigella,1098,Egg,tetracenomycin,,
Shigella dysenteriae,Shigella,1098,Egg,tetracycline,,
Shigella dysenteriae,Shigella,1098,Egg,thiostrepton,,
Shigella dysenteriae,Shigella,1098,Egg,trimethoprim,,
Shigella dysenteriae,Shigella,1098,Egg,tuberactinomycin,,
Shigella dysenteriae,Shigella,1098,Egg,Biocide,,
Shigella dysenteriae,Shigella,1098,Egg,Metal,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,aminoglycoside,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,betalactam,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,bleomycin,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,fosfomycin,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,fusidic acid,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,glycopeptide,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,MLS,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,macrolide,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,lincosamide,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,lincosamide_streptogramin,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,mupirocin,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,nitroimidazole,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,phenicol,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,phenicol_oxazolidinone,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,phenicol_quinolone,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,pluromutilin,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,polymyxin,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,quinolone,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,rifamycin,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,streptogramin,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,streptothricin,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,sulphonamide,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,tetracenomycin,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,tetracycline,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,thiostrepton,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,trimethoprim,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,tuberactinomycin,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,Biocide,,
Shigella dysenteriae,Shigella,1098,Fish/Seafood,Metal,,
Shigella dysenteriae,Shigella,1098,Multi-product,aminoglycoside,1,0
Shigella dysenteriae,Shigella,1098,Multi-product,betalactam,1,0
Shigella dysenteriae,Shigella,1098,Multi-product,bleomycin,1,0
Shigella dysenteriae,Shigella,1098,Multi-product,fosfomycin,1,0
Shigella dysenteriae,Shigella,1098,Multi-product,fusidic acid,1,0
Shigella dysenteriae,Shigella,1098,Multi-product,glycopeptide,1,0
Shigella dysenteriae,Shigella,1098,Multi-product,MLS,1,0
Shigella dysenteriae,Shigella,1098,Multi-product,macrolide,1,0
Shigella dysenteriae,Shigella,1098,Multi-product,lincosamide,1,0
