Species,Genus,Source,Cluster,total_source,number
Vibrio metschnikovii,Vibrio,Pet food,vanRSPt_cluster,,
Vibrio metschnikovii,Vibrio,Pet food,vanGZ_cluster,,
Vibrio metschnikovii,Vibrio,Pet food,vanG_cluster,,
Vibrio metschnikovii,Vibrio,Egg,vanA_YXcluster,,
Vibrio metschnikovii,Vibrio,Egg,vanA_cluster,,
Vibrio metschnikovii,Vibrio,Egg,vanB_YXcluster,,
Vibrio metschnikovii,Vibrio,Egg,vanB_cluster,,
Vibrio metschnikovii,Vibrio,Egg,vanRSPt_cluster,,
Vibrio metschnikovii,Vibrio,Egg,vanGZ_cluster,,
Vibrio metschnikovii,Vibrio,Egg,vanG_cluster,,
Vibrio metschnikovii,Vibrio,Fish/Seafood,vanA_YXcluster,74,0
Vibrio metschnikovii,Vibrio,Fish/Seafood,vanA_cluster,74,0
Vibrio metschnikovii,Vibrio,Fish/Seafood,vanB_YXcluster,74,0
Vibrio metschnikovii,Vibrio,Fish/Seafood,vanB_cluster,74,0
Vibrio metschnikovii,Vibrio,Fish/Seafood,vanRSPt_cluster,74,0
Vibrio metschnikovii,Vibrio,Fish/Seafood,vanGZ_cluster,74,0
Vibrio metschnikovii,Vibrio,Fish/Seafood,vanG_cluster,74,0
Vibrio metschnikovii,Vibrio,Multi-product,vanA_YXcluster,,
Vibrio metschnikovii,Vibrio,Multi-product,vanA_cluster,,
Vibrio metschnikovii,Vibrio,Multi-product,vanB_YXcluster,,
Vibrio metschnikovii,Vibrio,Multi-product,vanB_cluster,,
Vibrio metschnikovii,Vibrio,Multi-product,vanRSPt_cluster,,
Vibrio metschnikovii,Vibrio,Multi-product,vanGZ_cluster,,
Vibrio metschnikovii,Vibrio,Multi-product,vanG_cluster,,
Vibrio metschnikovii,Vibrio,Meat/Poultry,vanA_YXcluster,,
Vibrio metschnikovii,Vibrio,Meat/Poultry,vanA_cluster,,
Vibrio metschnikovii,Vibrio,Meat/Poultry,vanB_YXcluster,,
Vibrio metschnikovii,Vibrio,Meat/Poultry,vanB_cluster,,
Vibrio metschnikovii,Vibrio,Meat/Poultry,vanRSPt_cluster,,
Vibrio metschnikovii,Vibrio,Meat/Poultry,vanGZ_cluster,,
Vibrio metschnikovii,Vibrio,Meat/Poultry,vanG_cluster,,
Vibrio metschnikovii,Vibrio,Dairy,vanA_YXcluster,,
Vibrio metschnikovii,Vibrio,Dairy,vanA_cluster,,
Vibrio metschnikovii,Vibrio,Dairy,vanB_YXcluster,,
Vibrio metschnikovii,Vibrio,Dairy,vanB_cluster,,
Vibrio metschnikovii,Vibrio,Dairy,vanRSPt_cluster,,
Vibrio metschnikovii,Vibrio,Dairy,vanGZ_cluster,,
Vibrio metschnikovii,Vibrio,Dairy,vanG_cluster,,
Vibrio metschnikovii,Vibrio,Fruit/Vegetables,vanA_YXcluster,,
Vibrio metschnikovii,Vibrio,Fruit/Vegetables,vanA_cluster,,
Vibrio metschnikovii,Vibrio,Fruit/Vegetables,vanB_YXcluster,,
Vibrio metschnikovii,Vibrio,Fruit/Vegetables,vanB_cluster,,
Vibrio metschnikovii,Vibrio,Fruit/Vegetables,vanRSPt_cluster,,
Vibrio metschnikovii,Vibrio,Fruit/Vegetables,vanGZ_cluster,,
Vibrio metschnikovii,Vibrio,Fruit/Vegetables,vanG_cluster,,
Vibrio metschnikovii,Vibrio,Clinical,vanA_YXcluster,,
Vibrio metschnikovii,Vibrio,Clinical,vanA_cluster,,
Vibrio metschnikovii,Vibrio,Clinical,vanB_YXcluster,,
Vibrio metschnikovii,Vibrio,Clinical,vanB_cluster,,
Vibrio metschnikovii,Vibrio,Clinical,vanRSPt_cluster,,
Vibrio metschnikovii,Vibrio,Clinical,vanGZ_cluster,,
Vibrio metschnikovii,Vibrio,Clinical,vanG_cluster,,
Vibrio parahaemolyticus,Vibrio,Raw pet food,vanA_YXcluster,,
Vibrio parahaemolyticus,Vibrio,Raw pet food,vanA_cluster,,
Vibrio parahaemolyticus,Vibrio,Raw pet food,vanB_YXcluster,,
Vibrio parahaemolyticus,Vibrio,Raw pet food,vanB_cluster,,
Vibrio parahaemolyticus,Vibrio,Raw pet food,vanRSPt_cluster,,
Vibrio parahaemolyticus,Vibrio,Raw pet food,vanGZ_cluster,,
Vibrio parahaemolyticus,Vibrio,Raw pet food,vanG_cluster,,
Vibrio parahaemolyticus,Vibrio,Pet food,vanA_YXcluster,,
Vibrio parahaemolyticus,Vibrio,Pet food,vanA_cluster,,
Vibrio parahaemolyticus,Vibrio,Pet food,vanB_YXcluster,,
Vibrio parahaemolyticus,Vibrio,Pet food,vanB_cluster,,
Vibrio parahaemolyticus,Vibrio,Pet food,vanRSPt_cluster,,
Vibrio parahaemolyticus,Vibrio,Pet food,vanGZ_cluster,,
Vibrio parahaemolyticus,Vibrio,Pet food,vanG_cluster,,
Vibrio parahaemolyticus,Vibrio,Egg,vanA_YXcluster,,
Vibrio parahaemolyticus,Vibrio,Egg,vanA_cluster,,
Vibrio parahaemolyticus,Vibrio,Egg,vanB_YXcluster,,
Vibrio parahaemolyticus,Vibrio,Egg,vanB_cluster,,
Vibrio parahaemolyticus,Vibrio,Egg,vanRSPt_cluster,,
Vibrio parahaemolyticus,Vibrio,Egg,vanGZ_cluster,,
Vibrio parahaemolyticus,Vibrio,Egg,vanG_cluster,,
Vibrio parahaemolyticus,Vibrio,Fish/Seafood,vanA_YXcluster,1808,0
Vibrio parahaemolyticus,Vibrio,Fish/Seafood,vanA_cluster,1808,0
Vibrio parahaemolyticus,Vibrio,Fish/Seafood,vanB_YXcluster,1808,0
Vibrio parahaemolyticus,Vibrio,Fish/Seafood,vanB_cluster,1808,0
Vibrio parahaemolyticus,Vibrio,Fish/Seafood,vanRSPt_cluster,1808,0
Vibrio parahaemolyticus,Vibrio,Fish/Seafood,vanGZ_cluster,1808,0
Vibrio parahaemolyticus,Vibrio,Fish/Seafood,vanG_cluster,1808,0
Vibrio parahaemolyticus,Vibrio,Multi-product,vanA_YXcluster,401,0
Vibrio parahaemolyticus,Vibrio,Multi-product,vanA_cluster,401,0
Vibrio parahaemolyticus,Vibrio,Multi-product,vanB_YXcluster,401,0
Vibrio parahaemolyticus,Vibrio,Multi-product,vanB_cluster,401,0
Vibrio parahaemolyticus,Vibrio,Multi-product,vanRSPt_cluster,401,0
Vibrio parahaemolyticus,Vibrio,Multi-product,vanGZ_cluster,401,0
Vibrio parahaemolyticus,Vibrio,Multi-product,vanG_cluster,401,0
Vibrio parahaemolyticus,Vibrio,Meat/Poultry,vanA_YXcluster,4,0
Vibrio parahaemolyticus,Vibrio,Meat/Poultry,vanA_cluster,4,0
Vibrio parahaemolyticus,Vibrio,Meat/Poultry,vanB_YXcluster,4,0
Vibrio parahaemolyticus,Vibrio,Meat/Poultry,vanB_cluster,4,0
Vibrio parahaemolyticus,Vibrio,Meat/Poultry,vanRSPt_cluster,4,0
Vibrio parahaemolyticus,Vibrio,Meat/Poultry,vanGZ_cluster,4,0
Vibrio parahaemolyticus,Vibrio,Meat/Poultry,vanG_cluster,4,0
Vibrio parahaemolyticus,Vibrio,Dairy,vanA_YXcluster,,
Vibrio parahaemolyticus,Vibrio,Dairy,vanA_cluster,,
Vibrio parahaemolyticus,Vibrio,Dairy,vanB_YXcluster,,
Vibrio parahaemolyticus,Vibrio,Dairy,vanB_cluster,,
Vibrio parahaemolyticus,Vibrio,Dairy,vanRSPt_cluster,,
Vibrio parahaemolyticus,Vibrio,Dairy,vanGZ_cluster,,
Vibrio parahaemolyticus,Vibrio,Dairy,vanG_cluster,,
Vibrio parahaemolyticus,Vibrio,Fruit/Vegetables,vanA_YXcluster,2,0
Vibrio parahaemolyticus,Vibrio,Fruit/Vegetables,vanA_cluster,2,0
Vibrio parahaemolyticus,Vibrio,Fruit/Vegetables,vanB_YXcluster,2,0
Vibrio parahaemolyticus,Vibrio,Fruit/Vegetables,vanB_cluster,2,0
Vibrio parahaemolyticus,Vibrio,Fruit/Vegetables,vanRSPt_cluster,2,0
